Sig Name,Drive F,Frame 128552,
Format,Mag,Scaling,EU

Hz,V
       6.446699,      0.0580937
       6.448535,     0.05807172
       6.450371,     0.05813801
       6.452188,     0.05816169
       6.454004,     0.05800503
        6.45584,     0.05789819
       6.457676,     0.05784057
       6.459512,     0.05776954
       6.461348,     0.05774489
       6.463183,     0.05770691
        6.46502,     0.05756361
       6.466816,     0.05748992
       6.468652,      0.0574665
       6.470489,     0.05748634
       6.472324,     0.05745682
        6.47416,     0.05733601
       6.475996,     0.05723051
       6.477832,     0.05713316
       6.479668,      0.0570711
       6.481504,      0.0570565
       6.483301,     0.05695487
       6.485137,     0.05686405
       6.486973,     0.05683579
       6.488809,     0.05686438
       6.490644,     0.05681053
        6.49248,      0.0567073
       6.494317,     0.05659599
       6.496152,     0.05654638
       6.497949,       0.056443
       6.499785,     0.05639583
       6.501621,     0.05633765
       6.503457,      0.0562523
       6.505293,      0.0562034
       6.507129,     0.05618692
       6.508965,     0.05611247
       6.510801,      0.0560143
       6.512598,     0.05596693
       6.514434,     0.05588558
        6.51627,     0.05583891
       6.518106,     0.05568366
       6.519941,     0.05572436
       6.521777,     0.05574065
       6.523613,     0.05556566
       6.525449,     0.05558469
       6.527285,     0.05550611
       6.529101,     0.05543655
       6.530938,     0.05538599
       6.532773,     0.05538836
       6.534609,     0.05530936
       6.536407,     0.05509401
       6.538242,     0.05493698
       6.540078,     0.05493623
       6.541914,     0.05498567
        6.54375,     0.05500042
       6.545586,     0.05486909
       6.547422,     0.05473261
       6.549258,     0.05465285
       6.551055,     0.05467333
       6.552891,     0.05468684
       6.554727,     0.05461885
       6.556562,     0.05441125
       6.558398,     0.05432195
       6.560235,     0.05433117
        6.56207,     0.05432872
       6.563906,     0.05415886
       6.565742,     0.05398889
       6.567539,      0.0538751
       6.569375,     0.05394812
       6.571211,     0.05403382
       6.573047,     0.05390467
       6.574883,     0.05371091
       6.576719,     0.05362181
       6.578555,      0.0536518
        6.58039,     0.05361392
       6.582188,     0.05358154
       6.584023,     0.05350207
       6.585859,     0.05353878
       6.587695,     0.05345981
       6.589531,     0.05342419
       6.591367,     0.05329146
       6.593203,     0.05317141
       6.595039,     0.05308155
       6.596836,     0.05309028
       6.598672,     0.05304396
       6.600508,     0.05287174
       6.602344,     0.05283534
        6.60418,     0.05276861
       6.606016,     0.05274132
       6.607852,     0.05273467
       6.609687,     0.05271803
       6.611524,     0.05252459
        6.61332,     0.05237491
       6.615156,     0.05220766
       6.616992,     0.05225576
       6.618828,     0.05237499
       6.620664,     0.05234195
         6.6225,     0.05227457
       6.624336,     0.05220737
       6.626172,     0.05206726
       6.627969,     0.05196409
       6.629805,     0.05191533
        6.63164,     0.05193747
       6.633477,     0.05196354
       6.635293,     0.05181728
       6.637129,     0.05167234
       6.638965,     0.05153004
       6.640801,     0.05146162
       6.642637,     0.05145537
       6.644473,     0.05145812
       6.646308,     0.05145932
       6.648145,     0.05140765
       6.649981,     0.05118125
       6.651777,     0.05098177
       6.653613,     0.05097499
       6.655449,     0.05105433
       6.657285,     0.05108608
       6.659121,     0.05105387
       6.660957,     0.05089574
       6.662793,      0.0507913
