Sig Name,Drive F,Frame 123529,
Format,Mag,Scaling,EU

Hz,V
        4.63874,      0.2422202
       4.640693,      0.2417286
       4.642646,      0.2414069
       4.644599,      0.2413446
       4.646553,      0.2414251
       4.648506,      0.2413609
       4.650459,      0.2408513
       4.652412,      0.2405179
       4.654365,      0.2404995
       4.656318,       0.239958
       4.658271,      0.2397959
       4.660224,      0.2396671
       4.662178,      0.2391537
       4.664131,      0.2382017
       4.666084,      0.2380799
       4.668037,      0.2370942
        4.66999,      0.2375927
       4.671943,      0.2371961
       4.673906,      0.2363047
       4.675859,      0.2362506
       4.677813,      0.2367409
       4.679766,      0.2361998
       4.681719,        0.23253
       4.683672,      0.2318726
       4.685625,      0.2339678
       4.687578,      0.2144148
       4.689531,      0.1190838
       4.691484,       0.119094
       4.693438,      0.1190102
       4.695176,       0.118772
       4.697344,      0.1185911
       4.699297,      0.1184811
        4.70125,      0.1182579
       4.703203,      0.1180731
       4.705156,      0.1180937
       4.707109,      0.1178663
       4.709063,      0.1178983
       4.711016,      0.1179148
       4.712969,      0.1174058
       4.714922,      0.1173693
       4.716875,      0.1175056
       4.718828,      0.1172826
       4.720781,      0.1171083
       4.722744,      0.1170268
       4.724697,      0.1168854
        4.72665,      0.1168535
       4.728603,      0.1168796
       4.730556,      0.1167084
        4.73251,      0.1166547
       4.734463,      0.1164455
       4.736416,      0.1165219
       4.738369,        0.11628
       4.740322,      0.1161321
       4.742275,      0.1160028
       4.744228,       0.115796
       4.746181,      0.1156458
       4.748135,       0.115713
       4.750088,      0.1156725
       4.752041,      0.1155435
       4.753994,      0.1154814
       4.755947,      0.1153715
         4.7579,      0.1153409
       4.759853,      0.1152355
       4.761806,      0.1151606
        4.76376,       0.115045
       4.765713,      0.1150558
       4.767666,      0.1149164
       4.769619,      0.1149511
       4.771572,      0.1147531
       4.773525,      0.1145908
       4.775478,      0.1143697
       4.777431,      0.1141938
       4.779375,      0.1142755
       4.781328,      0.1144054
       4.783281,      0.1144113
       4.785234,      0.1142149
       4.787188,      0.1141053
       4.789141,      0.1140716
       4.791094,       0.113929
       4.793047,      0.1138994
          4.795,       0.113703
       4.796953,      0.1135935
       4.798926,      0.1135493
       4.800879,      0.1134026
       4.802832,       0.113142
       4.804785,        0.11316
       4.806738,         0.1132
       4.808692,      0.1129825
       4.810645,      0.1130748
       4.812598,      0.1130211
       4.814551,      0.1130231
       4.816504,      0.1130709
       4.818457,      0.1127398
        4.82041,      0.1129351
       4.822363,       0.112678
       4.824317,      0.1124998
        4.82627,      0.1124535
       4.828223,      0.1123043
       4.830176,      0.1122665
       4.832129,      0.1122114
       4.834072,      0.1119665
       4.836025,      0.1117721
       4.837978,      0.1118165
       4.839931,      0.1119177
       4.841885,      0.1118857
       4.843838,      0.1117254
       4.845791,      0.1114344
       4.847744,      0.1115625
       4.849697,      0.1114505
        4.85165,      0.1112878
       4.853603,      0.1110253
       4.855556,      0.1109848
        4.85751,      0.1109438
       4.859463,      0.1109363
       4.861416,      0.1110422
       4.863369,      0.1109893
       4.865322,       0.111245
       4.867275,       0.110976
       4.869228,      0.1106291
       4.871181,      0.1103199
       4.873135,      0.1104714
       4.875088,      0.1105897
        4.87706,      0.1106033
       4.879014,      0.1104237
       4.880967,      0.1104653
        4.88292,      0.1106295
       4.884873,      0.1107628
       4.886826,      0.1109665
       4.888779,       0.111049
       4.890732,      0.1110514
       4.892676,      0.1111577
       4.894629,      0.1110886
       4.896582,      0.1110843
       4.898535,      0.1109748
       4.900488,       0.111006
       4.902442,      0.1109978
       4.904395,       0.111118
       4.906348,      0.1112124
       4.908301,       0.111217
       4.910254,      0.1113424
       4.912207,      0.1113744
        4.91416,      0.1112885
       4.916113,      0.1112787
       4.918067,      0.1113123
        4.92002,      0.1113856
       4.921973,      0.1114681
       4.923926,      0.1113938
       4.925879,      0.1115064
       4.927832,      0.1115526
       4.929785,      0.1115315
       4.931738,       0.111576
       4.933692,       0.111563
       4.935645,       0.111623
       4.937598,      0.1114618
       4.939551,      0.1114447
       4.941504,      0.1115655
       4.943457,      0.1115518
        4.94541,       0.111701
       4.947363,      0.1117353
       4.949317,      0.1117923
       4.951279,      0.1118001
       4.953232,      0.1118915
       4.955185,      0.1119203
       4.957139,      0.1120224
       4.959092,      0.1119271
       4.961045,      0.1118711
       4.962998,      0.1120047
       4.964951,      0.1119201
       4.966904,      0.1119114
       4.968857,      0.1118459
        4.97081,      0.1118542
       4.972764,      0.1118323
       4.974717,      0.1118814
        4.97667,      0.1116871
       4.978623,      0.1113162
       4.980576,      0.1107924
       4.982529,      0.1103653
       4.984482,      0.1114352
       4.986435,      0.1165097
       4.988389,       0.123922
       4.990342,      0.1227443
       4.992295,      0.1193682
       4.994248,      0.1179012
       4.996201,      0.1170448
       4.998154,        0.11657
       5.000107,       0.116289
        5.00206,      0.1159765
       5.004014,      0.1157015
       5.005967,      0.1155065
        5.00792,      0.1152456
       5.009873,      0.1150929
       5.011836,      0.1149696
       5.013789,      0.1148251
       5.015742,      0.1147014
       5.017695,      0.1145161
       5.019649,      0.1143273
       5.021602,       0.114289
       5.023555,       0.114146
       5.025508,      0.1139016
       5.027461,       0.113769
       5.029414,      0.1137735
       5.031367,      0.1136533
        5.03332,       0.113413
       5.035274,      0.1134219
       5.037227,      0.1132349
        5.03918,      0.1131429
       5.041133,      0.1130457
       5.043086,      0.1128809
       5.045039,      0.1128524
       5.046992,      0.1127103
       5.048945,      0.1126099
       5.050899,      0.1124477
       5.052852,      0.1123895
       5.054805,      0.1123421
       5.056758,      0.1121013
       5.058711,       0.112167
       5.060664,      0.1119241
       5.062617,      0.1118642
        5.06457,      0.1117888
       5.066524,      0.1115663
       5.068477,      0.1116734
        5.07043,      0.1113475
       5.072383,      0.1114432
       5.074346,      0.1112126
       5.076299,      0.1111431
       5.078252,      0.1111257
       5.080205,       0.110849
       5.082158,      0.1109431
       5.084111,      0.1106524
       5.086064,      0.1107183
       5.088017,      0.1104986
       5.089971,      0.1105378
       5.091924,      0.1103338
       5.093877,      0.1102911
        5.09583,      0.1101554
       5.097783,      0.1101026
       5.099736,      0.1099706
       5.101689,      0.1099134
       5.103642,        0.10979
       5.105596,       0.109728
       5.107549,      0.1095701
       5.109502,      0.1095937
       5.111455,      0.1093929
       5.113408,      0.1093719
       5.115361,      0.1092003
       5.117314,      0.1091784
       5.119267,      0.1090279
       5.121221,      0.1089812
       5.123174,      0.1088579
       5.125127,      0.1087623
        5.12708,      0.1087021
       5.129033,       0.108592
       5.130986,      0.1085139
       5.132939,      0.1084498
       5.134892,      0.1082967
       5.136856,      0.1082405
       5.138809,      0.1080958
       5.140762,      0.1080687
       5.142715,      0.1078926
       5.144668,      0.1078766
       5.146621,      0.1077851
       5.148574,      0.1077071
       5.150527,      0.1076179
       5.152481,       0.107522
       5.154434,       0.107383
       5.156387,      0.1074014
        5.15834,      0.1071886
       5.160293,      0.1071873
       5.162246,      0.1070669
       5.164199,      0.1069419
       5.166152,      0.1069229
       5.168106,       0.106808
       5.170059,      0.1067212
       5.172012,      0.1066108
       5.173965,      0.1064944
       5.175918,        0.10653
       5.177871,      0.1062849
       5.179824,      0.1063612
       5.181777,      0.1061162
       5.183731,      0.1061759
       5.185684,      0.1060502
       5.187637,      0.1059242
        5.18959,      0.1058882
       5.191543,      0.1057243
       5.193496,      0.1057315
       5.195449,       0.105572
       5.197402,      0.1054749
       5.199277,      0.1056065
