Group Signal ,Sx,Frame 123529,
Format,Mag/Phase,Scaling,EU
       4.164073,      0.1999497,              0,       418.1327,      -105.7829
       4.166026,      0.1997038,              0,       412.3419,      -106.3947
       4.167988,      0.1999519,              0,       421.1279,      -105.5215
       4.169941,      0.1997278,              0,       415.5513,      -105.8984
       4.171895,      0.1999979,              0,       424.7902,      -105.3806
       4.173848,      0.1997545,              0,       418.5322,      -106.1928
       4.175801,      0.1999831,              0,       425.1489,      -105.8427
       4.177754,      0.1997697,              0,       418.7724,      -105.6721
       4.179707,      0.1998571,              0,       427.3806,      -106.3671
        4.18166,      0.1998475,              0,       423.8375,       -105.539
       4.183613,      0.1998831,              0,       427.0577,      -105.9548
       4.185566,      0.1998529,              0,       427.5497,      -105.6877
        4.18752,      0.1999485,              0,       431.6639,      -105.7149
       4.189473,       0.199624,              0,       424.4155,      -106.6687
       4.191426,      0.2000642,              0,        436.557,      -104.7325
       4.193379,      0.1997291,              0,       428.6544,      -107.1998
       4.195332,      0.1999616,              0,       436.1002,      -104.6981
       4.197285,      0.1996807,              0,       431.3954,      -107.1879
       4.199238,        0.20001,              0,       437.3254,       -104.614
       4.201191,      0.1997172,              0,       434.7304,      -106.4914
       4.203145,      0.1999754,              0,       441.0994,      -104.7471
       4.205098,      0.1997754,              0,       437.5865,      -106.2089
       4.207051,      0.1999897,              0,       442.7345,      -105.1667
       4.209004,       0.199772,              0,       437.0941,      -106.3853
       4.210957,      0.1998868,              0,       441.5219,       -105.221
        4.21291,      0.1998985,              0,       444.1136,      -106.2181
       4.214863,      0.1998161,              0,       441.9207,       -105.106
       4.216816,      0.1998373,              0,       446.1868,      -106.2058
        4.21877,      0.1998712,              0,       446.4378,      -105.0857
       4.220723,      0.1998434,              0,       447.8643,      -106.2571
       4.222676,      0.1998451,              0,        447.507,      -105.3897
       4.224619,      0.1999059,              0,       451.5622,      -106.3176
       4.226573,      0.1998982,              0,       450.3717,      -105.1595
       4.228526,      0.1998499,              0,       452.9184,      -106.6407
       4.230479,      0.1998171,              0,       452.2532,      -105.3763
       4.232432,      0.1999268,              0,       455.1055,      -106.3272
       4.234385,       0.199724,              0,       451.9444,      -105.3724
       4.236357,      0.1999993,              0,       461.5187,      -105.8708
        4.23831,      0.1997849,              0,        456.197,      -105.9973
       4.240263,      0.1999359,              0,         461.17,       -105.886
       4.242217,      0.1998731,              0,        460.021,      -105.6395
        4.24417,      0.1998599,              0,       462.5502,      -105.6485
       4.246123,      0.1998228,              0,       462.7382,      -105.8607
       4.248076,      0.1998473,              0,       464.6241,      -106.5604
       4.250029,         0.1999,              0,       464.8787,      -105.3591
       4.251982,      0.1998089,              0,       466.6171,      -106.7982
       4.253935,      0.1998409,              0,       467.5424,       -105.802
       4.255888,      0.1998878,              0,       473.2414,      -106.1058
       4.257842,      0.1998664,              0,       470.9408,       -106.224
       4.259795,      0.1998664,              0,       471.5909,      -106.2532
       4.261748,      0.1998749,              0,       473.3726,       -106.327
       4.263701,      0.1998035,              0,       473.1667,      -105.6384
       4.265654,      0.1999362,              0,       479.5529,      -106.2875
       4.267607,      0.1997721,              0,        474.522,      -106.1372
        4.26956,      0.1999683,              0,       482.6894,      -106.3583
       4.271513,      0.1997268,              0,       476.1625,      -106.3201
       4.273467,      0.1998614,              0,       481.6819,      -105.1529
        4.27542,      0.1999295,              0,       486.7818,      -106.9749
       4.277373,      0.1997327,              0,       480.1831,      -105.6232
       4.279326,      0.1999439,              0,       488.3582,      -106.4789
       4.281279,      0.1998454,              0,       486.4052,      -105.9878
       4.283223,      0.1999514,              0,       490.8082,      -106.7857
       4.285176,      0.1997795,              0,       485.2516,      -105.9603
       4.287129,      0.1999478,              0,       492.4688,      -106.0765
       4.289082,      0.1998092,              0,       491.8616,      -106.3391
       4.291035,      0.1997997,              0,       493.1395,      -105.8071
       4.292988,      0.1999202,              0,       499.4736,      -105.9654
       4.294941,      0.1998221,              0,       497.9147,      -106.3262
       4.296895,      0.1997672,              0,       499.1555,      -105.9627
       4.298848,      0.1998905,              0,       504.3198,      -105.8891
       4.300801,      0.1999661,              0,       504.6243,      -106.3128
       4.302754,      0.1998107,              0,       502.2489,      -106.4462
       4.304707,      0.1998805,              0,       506.2408,      -106.3936
        4.30666,       0.199822,              0,       506.3183,      -106.4068
       4.308613,      0.1999311,              0,       511.6122,      -106.1021
       4.310566,      0.1998413,              0,       511.2156,      -106.8534
        4.31252,      0.1999166,              0,        512.692,      -106.4653
       4.314473,       0.199843,              0,       512.8555,      -106.9517
       4.316426,      0.1998307,              0,       512.9554,      -106.1961
       4.318398,      0.1999079,              0,       518.0175,      -106.7804
       4.320352,      0.1998759,              0,       516.7999,      -106.6075
       4.322305,      0.1998518,              0,       518.1824,      -106.5508
       4.324258,      0.1998869,              0,       519.6037,      -106.5442
       4.326211,      0.1998109,              0,       520.7852,      -106.6896
       4.328164,      0.1999851,              0,       524.4191,      -106.2492
       4.330117,      0.1997491,              0,       520.7432,      -106.9978
        4.33207,      0.1999901,              0,       527.2328,      -106.2043
       4.334023,      0.1997939,              0,       524.8865,      -106.9677
       4.335977,       0.199892,              0,       526.8519,      -105.9213
        4.33793,      0.1998641,              0,       529.4455,      -106.9799
       4.339883,      0.1998354,              0,       528.8254,      -106.3098
       4.341836,      0.1999137,              0,       533.5004,      -106.7687
       4.343779,      0.1997433,              0,       530.0502,      -106.5028
       4.345732,      0.2000029,              0,       538.6533,      -106.3891
       4.347685,      0.1997366,              0,       532.1991,      -106.8083
       4.349638,      0.1999833,              0,       540.3505,      -105.9819
       4.351592,      0.1998178,              0,       538.2524,      -107.2484
       4.353545,      0.1998333,              0,       538.7361,      -105.9039
       4.355498,      0.1998949,              0,       543.6236,      -106.8805
       4.357451,      0.1997671,              0,       540.7823,      -106.2203
       4.359404,      0.2000003,              0,       549.7773,      -106.5292
       4.361357,      0.1998513,              0,         543.63,      -106.2711
        4.36331,      0.1997958,              0,       547.9003,      -106.7689
       4.365263,      0.1999358,              0,       551.3508,      -106.4564
       4.367217,      0.1998665,              0,       550.0401,      -106.7857
        4.36917,      0.1999299,              0,       552.8795,      -107.0222
       4.371123,      0.1997932,              0,       549.2413,      -106.2176
       4.373076,      0.1999424,              0,       556.3954,      -106.8834
       4.375029,      0.1998111,              0,       553.1039,       -106.223
       4.376982,      0.1999595,              0,       558.0425,      -106.9529
       4.378935,      0.1996937,              0,        553.493,      -106.3658
       4.380888,      0.2000498,              0,       564.3229,      -106.0619
       4.382842,      0.1996887,              0,       557.3022,      -107.0433
       4.384795,      0.2000095,              0,       564.8633,      -105.8335
       4.386748,      0.1998169,              0,       561.9069,      -107.2001
       4.388701,      0.1998883,              0,       565.0964,       -105.704
       4.390654,      0.1998834,              0,       567.1494,      -107.0704
       4.392607,      0.1997673,              0,       564.7236,       -105.591
        4.39456,      0.2000311,              0,        574.499,      -106.5009
       4.396533,      0.1996288,              0,       565.2509,      -105.9306
       4.398486,      0.2001052,              0,       580.7886,      -106.3374
       4.400439,      0.1997005,              0,       570.4518,      -106.7229
       4.402392,      0.1999275,              0,       577.8927,      -106.0595
       4.404346,      0.1998432,              0,       576.1833,      -107.0539
       4.406289,      0.1998788,              0,        577.388,      -105.8538
       4.408242,      0.1998681,              0,       580.8867,      -106.4623
       4.410195,      0.1998746,              0,       581.0892,      -106.4509
       4.412148,      0.1999294,              0,       584.3242,        -107.09
       4.414102,      0.1997992,              0,       581.7137,      -106.1097
       4.416055,      0.1999608,              0,       587.4789,      -106.7297
       4.418008,      0.1997673,              0,       584.7327,      -107.3309
       4.419961,      0.1998797,              0,       588.0843,      -106.0054
       4.421914,      0.1998819,              0,       590.9728,      -106.8629
       4.423867,      0.1998191,              0,       590.4719,      -106.4453
        4.42582,      0.1999391,              0,       595.3105,      -106.8468
       4.427773,      0.1998681,              0,       592.9666,      -106.5557
       4.429727,      0.1998437,              0,       595.0478,      -106.6753
        4.43168,      0.1999102,              0,       599.1692,      -106.6549
       4.433633,      0.1997833,              0,       597.7239,      -106.7398
       4.435586,      0.1998899,              0,       601.2827,      -106.3553
       4.437539,      0.1998795,              0,       604.3576,      -106.7088
       4.439492,      0.1998917,              0,       605.6332,      -106.4503
       4.441445,      0.1999079,              0,       607.6956,      -106.7357
       4.443398,      0.1997596,              0,       606.1088,      -107.0074
       4.445352,      0.1999078,              0,       610.8408,      -106.0876
       4.447305,      0.2000049,              0,       613.3152,      -107.4606
       4.449258,      0.1995657,              0,       606.1663,      -106.7412
       4.451211,      0.2001047,              0,       620.7335,      -106.0746
       4.453164,      0.1997936,              0,       615.5639,      -107.8042
       4.455117,      0.1997522,              0,       616.2692,       -106.162
        4.45707,       0.200085,              0,       625.9498,      -107.1444
       4.459023,      0.1996572,              0,       615.7601,      -107.1799
       4.460977,      0.1999801,              0,       628.0313,      -106.1038
        4.46293,      0.1999783,              0,       629.0734,      -107.6149
       4.464883,      0.1997138,              0,       623.9061,      -106.9037
       4.466836,      0.1999442,              0,       633.5452,      -107.2352
       4.468789,      0.1997457,              0,       631.2511,      -107.0077
       4.470752,      0.1999257,              0,        636.194,      -107.1205
       4.472705,      0.1999039,              0,       636.0256,      -107.2114
       4.474658,      0.1998258,              0,       637.5637,       -107.512
       4.476611,      0.1998307,              0,       638.2029,      -107.1298
       4.478564,      0.1999201,              0,       642.0208,      -107.2248
       4.480517,       0.199832,              0,       641.2662,      -107.1096
       4.482471,       0.199913,              0,       645.4623,       -107.097
       4.484424,      0.1997672,              0,       646.5724,      -107.4477
       4.486377,      0.1998186,              0,       647.4362,      -107.2232
        4.48833,      0.1998837,              0,       652.3241,      -107.4554
       4.490283,      0.1999313,              0,       652.5753,      -107.6556
       4.492236,      0.1998066,              0,       652.4667,      -107.4294
       4.494189,      0.1998105,              0,       655.7271,      -106.9579
       4.496142,      0.1999027,              0,       660.2348,      -107.4124
       4.498096,      0.1997226,              0,       658.7365,      -107.4374
       4.500049,      0.1998046,              0,       662.6021,      -107.6068
       4.502002,      0.1997315,              0,        665.542,      -107.7671
       4.503955,      0.1998116,              0,       664.2882,      -107.5031
       4.505908,      0.2003527,              0,       670.7818,       -107.278
       4.507861,      0.1999201,              0,         669.86,      -108.1718
       4.509814,      0.1997362,              0,       666.2043,      -107.0856
       4.511767,      0.1998549,              0,       677.0215,      -107.0145
       4.513721,      0.1999589,              0,       674.0185,       -107.821
       4.515674,      0.1999038,              0,       679.1277,      -107.3225
       4.517627,      0.1997414,              0,       678.8873,      -107.4612
        4.51958,      0.2000229,              0,       682.7132,      -107.8675
       4.521533,      0.1997618,              0,       681.8725,      -107.7542
       4.523486,      0.2001138,              0,       689.9612,      -107.8432
       4.525439,      0.1997673,              0,       684.0306,      -108.3492
       4.527392,      0.1998845,              0,       688.8129,       -107.377
       4.529346,      0.1998941,              0,       690.8111,      -108.1701
       4.531299,      0.1996775,              0,       689.5352,      -107.6059
       4.533252,      0.2000455,              0,       698.5952,      -107.5987
       4.535215,      0.2000599,              0,       695.4205,      -107.7914
       4.537168,      0.1998936,              0,       698.6194,      -107.2782
       4.539121,      0.2000278,              0,       702.4777,      -108.1888
       4.541074,       0.199733,              0,       697.2466,      -107.7777
       4.543027,      0.1999524,              0,       705.5713,       -107.687
       4.544981,      0.1998186,              0,       703.9491,      -107.9284
       4.546934,       0.199783,              0,       706.6947,      -107.1625
       4.548887,      0.1999447,              0,       712.0975,      -107.7957
        4.55084,      0.1998541,              0,       710.5262,      -107.8468
       4.552793,      0.1997971,              0,       712.5243,      -107.9137
       4.554746,      0.1998941,              0,       716.9917,      -107.3472
       4.556699,      0.1998418,              0,       719.6632,      -107.7483
       4.558652,      0.1998802,              0,       723.4514,      -108.0252
       4.560606,      0.1999739,              0,       725.9686,      -108.6102
       4.562559,      0.1998347,              0,       724.4122,      -108.6297
       4.564512,      0.1998839,              0,       725.1037,      -107.9326
       4.566465,      0.1999948,              0,        729.529,      -108.3504
       4.568418,      0.1998172,              0,       726.9819,      -108.2593
       4.570371,      0.1999109,              0,       730.8531,      -108.1381
       4.572324,      0.1999281,              0,       733.5065,      -108.9635
       4.574277,      0.1996744,              0,       729.2888,      -108.2969
       4.576231,      0.2000012,              0,        741.654,      -108.1774
       4.578184,      0.1998596,              0,       739.9382,      -109.3152
       4.580137,      0.1995647,              0,       733.3568,      -108.0792
        4.58209,      0.2000263,              0,       750.4664,      -108.0785
       4.584043,      0.1999791,              0,        750.814,      -109.2491
       4.585996,      0.1997612,              0,       748.7656,      -109.0969
       4.587949,      0.1999274,              0,        754.632,      -108.7656
       4.589902,      0.1999246,              0,       756.2686,      -109.2874
       4.591856,      0.1998735,              0,       756.3458,      -109.0469
       4.593809,      0.1998241,              0,       757.0684,      -108.9037
       4.595762,      0.2000843,              0,       762.9609,      -109.3198
       4.597715,      0.1996499,              0,       761.2859,      -109.3701
       4.599668,      0.1996255,              0,       763.2646,       -109.229
       4.601621,      0.1998935,              0,       768.5679,       -109.004
       4.603584,      0.2006485,              0,       772.0388,      -109.3722
       4.605537,      0.1999002,              0,       771.9799,      -109.7086
        4.60749,      0.1996825,              0,        771.819,      -109.5571
       4.609443,      0.1998946,              0,       778.6464,      -109.5413
       4.611396,      0.1999492,              0,       778.7355,      -109.8997
       4.613349,      0.1997533,              0,       779.2064,      -109.8024
       4.615303,      0.1997975,              0,       783.3763,      -109.4745
       4.617256,       0.199641,              0,       789.4255,      -110.1137
       4.619209,      0.2000301,              0,       788.4192,      -109.8922
       4.621162,       0.199816,              0,       794.3182,      -110.0982
       4.623115,      0.1998595,              0,       793.1498,      -110.6936
       4.625068,      0.1997162,              0,        795.991,      -110.0103
       4.627021,      0.1998583,              0,       802.6517,      -110.5468
       4.628974,      0.2000036,              0,       801.3528,      -110.6353
       4.630928,      0.1996629,              0,       802.3025,      -110.3699
       4.632881,      0.1999615,              0,       809.9964,      -110.4031
       4.634834,      0.1999427,              0,       812.0426,      -110.8693
       4.636787,      0.1998144,              0,        811.799,      -110.8373
        4.63874,      0.1998847,              0,        813.736,      -110.7498
       4.640693,      0.1998075,              0,       814.6376,      -110.5401
       4.642646,      0.1998511,              0,       818.9877,      -110.5888
       4.644599,      0.2000827,              0,       825.0063,      -110.7794
       4.646553,      0.2001629,              0,       827.5972,      -111.4694
       4.648506,      0.1998007,              0,        829.163,      -111.6679
       4.650459,      0.1996966,              0,       827.5751,      -111.4093
       4.652412,      0.1998256,              0,       834.0714,      -111.0847
       4.654365,      0.1999474,              0,       840.5616,      -112.1162
       4.656318,      0.1997626,              0,       839.3524,      -112.1148
       4.658271,       0.199812,              0,       840.5245,      -112.1535
       4.660224,        0.19993,              0,       847.3719,      -112.0589
       4.662178,      0.1997769,              0,       849.9901,      -112.3901
       4.664131,      0.1993855,              0,       852.2864,      -112.5385
       4.666084,      0.1999233,              0,       855.1798,      -112.4559
       4.668037,       0.199325,              0,       857.9761,      -112.2119
        4.66999,      0.2004374,              0,       865.6339,      -112.8631
       4.671943,      0.1995734,              0,       860.4037,       -113.165
       4.673906,      0.1996372,              0,       856.4139,      -111.5999
       4.675859,      0.2001249,              0,       868.2476,      -111.1231
       4.677813,      0.2003021,              0,       881.7679,      -113.4432
       4.679766,      0.1994676,              0,       867.2283,      -114.4212
       4.681719,      0.1976852,              0,       852.0033,      -110.5215
       4.683672,       0.200705,              0,       915.7486,      -111.1965
       4.685625,      0.2002342,              0,       890.4991,      -122.0965
       4.687578,      0.1820562,              0,       743.7152,      -105.9272
       4.689531,      0.1461081,              0,       878.9095,      -115.1424
       4.691484,      0.1999416,              0,       893.8851,      -114.4984
       4.693438,      0.1999566,              0,       894.3495,      -114.6586
       4.695176,      0.1996489,              0,       891.1898,      -114.5371
       4.697344,       0.199828,              0,       897.4893,      -114.2368
       4.699297,      0.1997692,              0,       898.6183,      -114.3969
        4.70125,      0.1995136,              0,       894.7275,      -114.3156
       4.703203,       0.199802,              0,       895.9277,      -112.7144
       4.705156,      0.1998745,              0,       902.6923,      -113.5778
       4.707109,       0.199474,              0,        900.261,      -114.1535
       4.709063,      0.1999999,              0,        909.155,      -113.8079
       4.711016,      0.1997787,              0,        910.843,      -115.5079
       4.712969,      0.1992296,              0,       898.7831,      -114.1428
       4.714922,      0.1999755,              0,       912.7432,      -112.5164
       4.716875,      0.2000621,              0,       921.2285,      -114.5922
       4.718828,      0.1995783,              0,       913.2578,      -115.0312
       4.720781,      0.1996957,              0,        917.623,      -114.4784
       4.722744,      0.1997132,              0,       921.2881,       -114.382
       4.724697,      0.1997508,              0,        923.006,      -114.1313
        4.72665,      0.1999397,              0,       931.7029,      -114.6797
       4.728603,        0.19985,              0,       940.2157,      -116.2588
       4.730556,      0.1997294,              0,       937.7426,      -116.2653
        4.73251,      0.1997804,              0,       940.5689,      -116.5315
       4.734463,      0.1996883,              0,       939.7375,      -116.2978
       4.736416,      0.2000059,              0,       946.5262,      -116.5906
       4.738369,      0.1995608,              0,       942.6309,      -117.0202
       4.740322,      0.1998027,              0,       945.2726,      -116.0607
       4.742275,      0.1996651,              0,       949.5518,      -116.3866
       4.744228,      0.1996241,              0,       949.0653,      -115.8729
       4.746181,      0.1997203,              0,       954.3986,      -115.3981
       4.748135,      0.1999472,              0,        959.666,      -115.7311
       4.750088,      0.1999194,              0,        963.382,      -116.8017
       4.752041,       0.199724,              0,       963.2689,      -117.1711
       4.753994,       0.199847,              0,       968.2902,      -117.3147
       4.755947,      0.1995908,              0,       969.3168,      -117.9293
         4.7579,      0.1999273,              0,       973.9173,      -117.7184
       4.759853,      0.1998412,              0,       975.1584,      -117.9867
       4.761806,      0.1997265,              0,       978.8146,      -118.7329
        4.76376,      0.1996514,              0,       982.1221,      -118.9747
       4.765713,      0.1998403,              0,       986.6328,      -119.1843
       4.767666,      0.1997249,              0,       989.0815,      -119.7015
       4.769619,      0.1999384,              0,       993.2277,      -119.8723
       4.771572,      0.1996273,              0,       991.3459,      -120.3087
       4.773525,      0.1996259,              0,       992.3664,      -119.7329
       4.775478,       0.199553,              0,       994.9352,      -119.1435
       4.777431,      0.1997714,              0,       1000.583,      -118.6298
       4.779375,      0.2000772,              0,       1009.252,      -119.1202
       4.781328,      0.2000909,              0,       1010.875,      -120.5079
       4.783281,      0.1997796,              0,       1009.194,      -122.0708
       4.785234,      0.1996155,              0,       1010.947,      -122.0683
       4.787188,      0.1998325,              0,       1014.984,      -121.7745
       4.789141,      0.1997931,              0,       1020.123,       -122.355
       4.791094,       0.199759,              0,       1018.744,      -122.0812
       4.793047,      0.1998895,              0,       1025.748,       -122.198
          4.795,      0.1995506,              0,       1023.728,      -122.7226
       4.796953,      0.1997637,              0,       1029.444,      -122.1605
       4.798926,      0.1998403,              0,       1032.961,      -122.3484
       4.800879,      0.1996395,              0,       1031.907,      -122.6417
       4.802832,      0.1994898,              0,       1030.592,       -121.931
       4.804785,      0.1999896,              0,       1041.406,      -121.5434
       4.806738,      0.1999536,              0,       1043.668,      -122.5985
       4.808692,      0.1995736,              0,       1040.875,       -122.897
       4.810645,      0.2000524,              0,        1052.89,      -123.0443
       4.812598,      0.1997329,              0,       1054.017,      -124.1373
       4.814551,       0.199918,              0,       1057.764,      -124.4727
       4.816504,      0.1999015,              0,       1064.061,      -125.5593
       4.818457,      0.1995253,              0,       1058.715,      -125.3708
        4.82041,      0.2001247,              0,       1070.302,      -125.2946
       4.822363,      0.1994993,              0,       1062.062,      -126.0349
       4.824317,      0.1995328,              0,       1069.449,      -125.5806
        4.82627,      0.1998817,              0,       1075.002,      -125.1431
       4.828223,      0.1996435,              0,       1076.444,      -125.5342
       4.830176,      0.1998765,              0,       1081.825,      -125.2966
       4.832129,      0.1998579,              0,       1084.411,       -125.781
       4.834072,       0.199331,              0,       1081.722,       -126.279
       4.836025,      0.1997916,              0,       1086.326,      -125.3576
       4.837978,      0.1999557,              0,       1093.228,      -125.7416
       4.839931,      0.2002005,              0,       1096.012,      -126.3266
       4.841885,      0.1996904,              0,       1093.666,      -127.9402
       4.843838,      0.1997544,              0,         1091.4,      -127.4636
       4.845791,      0.1996094,              0,       1093.465,      -126.9505
       4.847744,      0.2001365,              0,        1105.05,      -126.8079
       4.849697,      0.1997706,              0,       1104.446,      -127.8681
        4.85165,      0.1995964,              0,        1105.05,      -127.8858
       4.853603,      0.1993943,              0,         1105.4,      -127.3901
       4.855556,      0.2000588,              0,       1114.049,       -126.442
        4.85751,      0.2000116,              0,        1118.94,      -127.1511
       4.859463,      0.1997842,              0,       1118.737,      -127.9078
       4.861416,      0.2000399,              0,        1127.22,      -128.4734
       4.863369,      0.1998505,              0,       1127.298,      -129.2346
       4.865322,      0.2002359,              0,       1133.817,      -129.9931
       4.867275,      0.1994542,              0,       1121.025,      -130.7569
       4.869228,      0.1995378,              0,       1124.272,      -129.5316
       4.871181,      0.1995566,              0,       1132.369,      -128.6714
       4.873135,      0.2001387,              0,       1146.349,      -128.7107
       4.875088,      0.2000121,              0,       1149.874,      -130.0278
        4.87706,      0.1999884,              0,       1153.263,      -130.7734
       4.879014,      0.1996514,              0,       1151.278,      -131.1809
       4.880967,      0.1998991,              0,       1158.636,      -131.2209
        4.88292,      0.2001244,              0,       1160.897,      -131.8525
       4.884873,      0.2000332,              0,       1160.843,      -133.0426
       4.886826,      0.2001132,              0,       1166.235,      -134.0907
       4.888779,      0.2000766,              0,       1164.251,       -135.047
       4.890732,      0.1998791,              0,       1166.185,      -136.0135
       4.892676,      0.2000938,              0,       1168.082,      -136.4174
       4.894629,      0.1997439,              0,       1166.923,      -137.2226
       4.896582,      0.1999021,              0,       1172.891,        -137.28
       4.898535,      0.1997501,              0,       1173.846,      -137.5858
       4.900488,      0.1999566,              0,       1175.922,      -137.6528
       4.902442,      0.1999319,              0,       1179.561,      -138.2824
       4.904395,        0.20008,              0,       1182.675,      -138.7006
       4.906348,      0.1999584,              0,       1184.612,      -139.8633
       4.908301,      0.1998482,              0,       1188.833,      -140.4787
       4.910254,      0.2001037,              0,        1189.88,      -140.8394
       4.912207,      0.1999346,              0,        1192.61,        -141.69
        4.91416,       0.199836,              0,       1194.235,      -142.1595
       4.916113,      0.1999251,              0,       1197.586,      -142.1578
       4.918067,      0.1999709,              0,       1198.349,      -142.6268
        4.92002,      0.2000796,              0,       1204.522,      -143.1629
       4.921973,      0.2000683,              0,       1203.693,      -143.7674
       4.923926,      0.1998207,              0,       1202.824,      -144.3019
       4.925879,      0.1999891,              0,       1205.984,      -144.6911
       4.927832,      0.2000575,              0,       1209.838,      -145.3632
       4.929785,      0.1998325,              0,       1206.473,      -145.8309
       4.931738,      0.2000042,              0,       1207.405,      -146.1172
       4.933692,      0.1999384,              0,       1209.617,      -146.6052
       4.935645,      0.2000424,              0,       1214.844,      -146.9448
       4.937598,      0.1996995,              0,       1213.629,      -147.3879
