Group Signal ,Sx,Frame 61983,
Format,Mag/Phase,Scaling,EU
Signals,S:1,,S:3,
Chan,1,,3,
Chan Name,I_001,,I_003,
Point,0 X,,0 X,

Hz,g,deg,mm/s,deg
Scaling,Mag,Phase,Mag,Phase
        4.20707,     0.05006646,              0,       152.8539,      -108.4197
       4.209023,     0.05008941,              0,       154.9879,       -106.227
       4.210977,     0.05003778,              0,       151.9703,      -105.5803
        4.21293,     0.04997864,              0,       152.2012,      -108.0409
       4.214883,     0.05007545,              0,       155.6771,      -107.2868
       4.216836,     0.05001274,              0,        155.279,      -106.9372
       4.218789,     0.05004419,              0,       157.9997,      -107.9531
       4.220742,     0.05010912,              0,       160.9908,      -106.1374
       4.222685,      0.0499822,              0,       154.7321,      -105.8124
       4.224638,     0.04997282,              0,       155.3084,      -109.2304
       4.226592,      0.0501382,              0,       164.2096,      -107.8388
       4.228545,     0.05002141,              0,        161.907,      -104.8577
       4.230498,     0.04991619,              0,       155.2409,      -107.4896
       4.232451,     0.05016244,              0,       166.3018,      -109.1921
       4.234404,     0.05011148,              0,       167.6851,      -105.4104
       4.236357,     0.04993165,              0,       159.8626,      -105.3446
        4.23831,     0.05002381,              0,       160.7497,      -108.2594
       4.240283,     0.05011433,              0,       169.1486,      -107.7278
       4.242236,     0.05003151,              0,          168.3,      -105.4531
       4.244189,     0.04997499,              0,       164.5193,      -106.0205
       4.246142,     0.05004989,              0,       169.2978,      -107.9713
       4.248096,     0.05006121,              0,       172.0954,      -106.8024
       4.250049,     0.04998666,              0,       168.5329,      -106.6956
       4.252002,     0.05007611,              0,       172.3353,      -108.2205
       4.253955,     0.05009476,              0,        176.239,      -107.1522
       4.255908,     0.05002904,              0,       174.9099,      -106.0352
       4.257861,     0.05002497,              0,       173.9141,      -107.0228
       4.259814,     0.05003825,              0,       176.5876,       -107.772
       4.261767,     0.05004409,              0,        177.547,      -107.2373
       4.263721,     0.04999089,              0,       177.4662,      -106.9164
       4.265674,     0.05007028,              0,       178.2424,        -106.96
