Sig Name,Drive F,Frame 61983,
Format,Mag,Scaling,EU

Hz,V
       4.423887,      0.1339188
        4.42584,       0.133619
       4.427793,      0.1335746
       4.429746,      0.1337336
       4.431699,      0.1333267
       4.433652,      0.1330866
       4.435606,      0.1332612
       4.437559,      0.1329652
       4.439512,      0.1326592
       4.441465,      0.1326352
       4.443418,      0.1325039
       4.445371,      0.1322221
       4.447324,      0.1322712
       4.449277,      0.1321548
       4.451231,      0.1317585
       4.453184,      0.1318592
       4.455137,      0.1317379
        4.45709,      0.1314036
       4.459043,      0.1313245
       4.460996,      0.1313983
       4.462949,      0.1309823
       4.464902,      0.1306455
       4.466856,      0.1308599
       4.468818,      0.1307675
       4.470771,       0.130231
       4.472724,      0.1299583
       4.474678,      0.1298702
       4.476631,      0.1298698
       4.478584,      0.1296288
       4.480537,      0.1293688
        4.48249,      0.1293223
       4.484443,      0.1293208
       4.486396,      0.1293255
       4.488349,      0.1292595
       4.490303,       0.128963
       4.492256,      0.1289231
       4.494209,      0.1288072
       4.496162,      0.1283925
       4.498115,      0.1283347
       4.500068,      0.1283214
       4.502021,      0.1282042
       4.503974,      0.1280719
       4.505928,      0.1280303
       4.507881,      0.1278148
       4.509834,      0.1277628
       4.511787,      0.1276695
        4.51374,      0.1274726
       4.515693,      0.1275069
       4.517646,      0.1274264
       4.519599,      0.1271344
       4.521553,      0.1268135
       4.523506,      0.1267839
       4.525459,      0.1266982
       4.527412,      0.1265991
       4.529365,      0.1263551
       4.531318,      0.1261654
       4.533271,      0.1260372
       4.535234,      0.1260286
       4.537188,      0.1259969
       4.539141,      0.1257881
       4.541094,      0.1254312
       4.543047,      0.1253202
          4.545,      0.1253181
       4.546953,      0.1250225
       4.548906,       0.124883
       4.550859,      0.1249276
       4.552813,      0.1248196
       4.554766,      0.1243832
       4.556719,      0.1242758
       4.558672,      0.1240887
       4.560625,      0.1240831
       4.562578,      0.1240372
       4.564531,      0.1240341
       4.566484,      0.1237541
       4.568438,      0.1235088
       4.570391,      0.1233632
       4.572344,      0.1234156
       4.574297,      0.1232563
        4.57625,       0.123013
       4.578203,      0.1229039
       4.580156,      0.1227131
       4.582109,      0.1226665
       4.584063,      0.1226211
       4.586016,      0.1222275
       4.587969,      0.1219607
       4.589922,        0.12202
       4.591875,      0.1221692
       4.593828,      0.1218519
       4.595781,      0.1215816
       4.597734,      0.1213578
       4.599688,      0.1214369
        4.60165,      0.1213197
       4.603603,      0.1211697
       4.605556,      0.1210297
        4.60751,       0.120916
       4.609463,      0.1206916
       4.611416,      0.1205512
       4.613369,      0.1205467
       4.615322,       0.120441
       4.617275,      0.1200482
       4.619228,      0.1199997
       4.621181,      0.1201475
       4.623135,      0.1199044
       4.625088,      0.1194811
       4.627041,      0.1196628
       4.628994,      0.1194566
       4.630947,      0.1189898
         4.6329,       0.119023
       4.634853,      0.1189968
       4.636806,      0.1188692
        4.63876,      0.1184867
       4.640713,      0.1185157
       4.642666,      0.1184105
       4.644619,      0.1183201
       4.646572,      0.1182804
       4.648525,      0.1182303
       4.650478,      0.1177927
       4.652431,      0.1176811
       4.654385,       0.117754
       4.656338,      0.1174897
       4.658291,      0.1174013
       4.660244,       0.117243
       4.662197,       0.117173
        4.66415,       0.116961
       4.666103,      0.1168397
       4.668056,      0.1168076
        4.67001,      0.1166734
       4.671973,      0.1164754
       4.673926,      0.1161709
       4.675879,      0.1162195
       4.677832,      0.1162584
       4.679785,      0.1161738
       4.681738,      0.1159745
       4.683692,      0.1156612
       4.685645,      0.1157548
       4.687598,      0.1156805
       4.689551,      0.1153812
       4.691504,      0.1152875
       4.693457,      0.1152617
        4.69541,      0.1149619
       4.697363,      0.1147224
       4.699317,      0.1144878
        4.70127,      0.1144704
       4.703223,      0.1142161
       4.705176,      0.1141451
       4.707129,      0.1142881
       4.709082,      0.1141872
       4.711035,      0.1141383
       4.712988,       0.113915
       4.714942,      0.1134158
       4.716895,      0.1132536
       4.718848,      0.1133745
        4.72081,      0.1133002
       4.722764,      0.1131312
       4.724717,      0.1130525
        4.72667,      0.1128936
       4.728623,      0.1126034
       4.730576,      0.1126857
       4.732529,      0.1125927
       4.734482,      0.1122161
       4.736435,      0.1121117
       4.738389,      0.1122091
       4.740342,      0.1122587
       4.742295,      0.1120297
       4.744248,      0.1119058
       4.746201,      0.1115671
       4.748154,      0.1115974
       4.750107,      0.1115766
        4.75206,      0.1112088
       4.754014,       0.110979
       4.755967,      0.1111071
        4.75792,      0.1113442
       4.759873,       0.110543
       4.761826,      0.1108225
       4.763779,      0.1106786
       4.765732,      0.1106237
       4.767685,      0.1105781
       4.769639,      0.1106515
       4.771592,      0.1106659
       4.773545,      0.1104568
       4.775498,      0.1104472
       4.777442,      0.1104613
       4.779395,      0.1101804
       4.781348,      0.1099145
       4.783301,      0.1099438
       4.785254,      0.1098844
       4.787207,      0.1097771
        4.78916,      0.1098874
       4.791113,      0.1098442
       4.793067,      0.1096392
        4.79502,      0.1096108
       4.796973,      0.1097215
       4.798926,      0.1096553
       4.800879,      0.1097188
       4.802852,      0.1099879
       4.804805,      0.1096892
       4.806758,      0.1097415
       4.808711,      0.1100564
       4.810664,      0.1102437
       4.812617,        0.11009
        4.81457,      0.1097285
       4.816524,      0.1105523
       4.818477,      0.1107914
        4.82043,       0.110286
       4.822383,      0.1099543
       4.824336,      0.1093203
       4.826289,      0.1093881
       4.828242,      0.1097892
       4.830195,      0.1106403
       4.832149,      0.1108734
       4.834092,       0.110039
       4.836045,       0.109169
       4.837998,        0.11009
       4.839951,      0.1106394
       4.841904,      0.1104689
       4.843857,        0.11031
        4.84581,      0.1106765
       4.847764,      0.1100622
       4.849717,      0.1094559
        4.85167,      0.1097665
       4.853623,      0.1103194
       4.855576,      0.1106378
       4.857529,      0.1105532
       4.859482,       0.110303
       4.861435,      0.1103758
       4.863389,      0.1109288
       4.865342,      0.1112201
       4.867295,      0.1119617
       4.869248,      0.1122525
       4.871201,       0.112028
       4.873154,      0.1117077
       4.875107,      0.1118373
        4.87706,      0.1115459
       4.879014,      0.1116536
       4.880986,      0.1116019
       4.882939,       0.111735
       4.884892,      0.1118972
       4.886846,      0.1119304
       4.888799,      0.1116106
       4.890742,      0.1114079
       4.892695,      0.1120735
       4.894649,      0.1125621
       4.896602,      0.1126622
       4.898555,      0.1124547
       4.900508,      0.1129194
       4.902461,      0.1133905
       4.904414,      0.1123836
       4.906367,      0.1121569
        4.90832,       0.112396
       4.910274,      0.1134427
       4.912227,      0.1143623
        4.91418,       0.114063
       4.916133,       0.113378
       4.918086,      0.1130466
       4.920039,       0.113624
       4.921992,      0.1144451
       4.923945,      0.1146776
       4.925899,      0.1145237
       4.927852,      0.1148597
       4.929805,      0.1147519
       4.931758,      0.1150537
       4.933711,      0.1150066
       4.935664,      0.1150885
       4.937617,      0.1152047
        4.93957,      0.1153906
       4.941524,      0.1148732
       4.943477,        0.11548
        4.94543,      0.1168357
       4.947383,      0.1178382
       4.949346,      0.1186912
       4.951299,      0.1193947
       4.953252,      0.1200531
       4.955205,      0.1205259
       4.957158,      0.1208666
       4.959111,        0.12151
       4.961064,      0.1222684
       4.963017,      0.1227221
       4.964971,      0.1235415
       4.966924,      0.1242457
       4.968877,        0.12472
        4.97083,      0.1247398
       4.972783,      0.1248007
       4.974736,      0.1253138
       4.976689,      0.1255428
       4.978642,      0.1256809
       4.980596,      0.1266967
       4.982549,      0.1269157
       4.984502,       0.127629
       4.986455,      0.1279433
       4.988408,      0.1283973
       4.990361,       0.128666
       4.992314,      0.1287367
       4.994267,       0.129085
       4.996221,      0.1293225
       4.998174,      0.1299744
       5.000127,      0.1303352
        5.00208,      0.1305788
       5.004033,      0.1311246
       5.005986,       0.131476
       5.007939,      0.1310953
       5.009902,      0.1312905
       5.011856,      0.1316066
       5.013809,      0.1316444
       5.015762,      0.1318128
       5.017715,      0.1318377
       5.019668,      0.1321289
       5.021621,      0.1320738
       5.023574,      0.1319985
       5.025527,      0.1314474
       5.027481,      0.1293714
       5.029434,      0.1240816
       5.031387,      0.1106192
        5.03334,      0.1142028
       5.035293,      0.1160525
       5.037246,       0.109996
       5.039199,      0.1158733
       5.041152,       0.110181
       5.043106,      0.1142415
       5.045059,       0.111214
       5.047012,      0.1127662
       5.048965,      0.1119611
       5.050918,      0.1114131
       5.052871,      0.1125389
       5.054824,      0.1108312
       5.056777,      0.1125333
       5.058731,      0.1107205
       5.060684,      0.1119279
       5.062637,       0.111037
        5.06459,       0.111299
       5.066543,      0.1113748
       5.068496,        0.11057
       5.070449,      0.1113577
       5.072412,      0.1106269
       5.074365,      0.1109275
       5.076318,      0.1106972
       5.078271,      0.1104931
       5.080225,      0.1107686
       5.082178,      0.1102033
       5.084131,      0.1104656
       5.086084,      0.1101444
       5.088037,      0.1100568
        5.08999,      0.1101377
       5.091943,      0.1098442
       5.093896,      0.1098331
        5.09585,      0.1096775
       5.097803,      0.1095795
       5.099756,      0.1093634
       5.101709,       0.109423
       5.103662,      0.1093976
       5.105615,      0.1091964
       5.107568,      0.1090854
       5.109521,      0.1090438
       5.111475,      0.1088987
       5.113428,      0.1090061
       5.115381,      0.1088184
       5.117334,      0.1088462
       5.119287,      0.1087375
        5.12124,      0.1084646
       5.123193,      0.1086967
       5.125146,      0.1084407
         5.1271,      0.1082527
       5.129053,      0.1081695
       5.131006,      0.1081078
       5.132959,      0.1080958
       5.134912,      0.1079296
       5.136875,      0.1077499
       5.138828,      0.1079198
       5.140781,      0.1077948
       5.142735,      0.1076602
       5.144688,      0.1076039
       5.146641,      0.1075959
       5.148594,      0.1075237
       5.150547,      0.1073795
         5.1525,      0.1072725
       5.154453,      0.1073647
       5.156406,      0.1070348
        5.15836,      0.1073308
       5.160313,      0.1069551
       5.162266,      0.1068365
       5.164219,      0.1068401
       5.166172,      0.1065753
       5.168125,       0.106542
       5.170078,      0.1064538
       5.172021,      0.1064691
       5.173985,      0.1064312
       5.175938,      0.1061669
       5.177891,      0.1061569
       5.179844,      0.1062054
       5.181797,      0.1061882
        5.18375,      0.1059266
       5.185703,      0.1057655
       5.187656,      0.1058162
        5.18961,      0.1058334
       5.191563,      0.1055344
       5.193516,      0.1056553
       5.195469,      0.1054256
       5.197422,      0.1054097
