Group Signal ,Sx,Frame 61983,
Format,Mag/Phase,Scaling,EU
Signals,S:1,,S:3,
Chan,1,,3,
Chan Name,I_001,,I_003,
Point,0 X,,0 X,

Hz,g,deg,mm/s,deg
Scaling,Mag,Phase,Mag,Phase
       4.890742,     0.09957054,              0,       984.4007,      -146.1733
       4.892695,     0.09961505,              0,       983.2566,      -147.5379
       4.894649,     0.09964067,              0,       994.6919,      -148.7115
       4.896602,      0.1002095,              0,       996.7176,      -148.0519
       4.898555,     0.09965425,              0,       994.3854,       -149.154
       4.900508,     0.09952632,              0,       995.4562,      -150.9605
       4.902461,      0.1005788,              0,       1015.884,      -149.5659
       4.904414,      0.1001747,              0,       1010.406,      -148.3801
       4.906367,     0.09976166,              0,       1004.165,      -149.1559
        4.90832,     0.09926903,              0,       995.1059,      -151.1878
       4.910274,     0.09943177,              0,       1001.054,      -153.6825
       4.912227,      0.1003032,              0,       1017.336,      -153.7061
        4.91418,      0.1004412,              0,       1021.173,      -152.7072
       4.916133,      0.1001543,              0,       1021.816,      -151.9189
       4.918086,     0.09947394,              0,       1011.857,      -153.2394
       4.920039,     0.09933472,              0,       1015.677,      -155.1266
       4.921992,     0.09968937,              0,       1024.627,      -156.3183
       4.923945,       0.100049,              0,       1026.067,      -156.1516
       4.925899,      0.0998657,              0,       1023.245,      -157.1044
       4.927852,      0.1000816,              0,       1035.335,      -157.3494
       4.929805,     0.09958379,              0,       1033.271,      -158.2871
       4.931758,      0.1000406,              0,       1041.609,      -158.1876
       4.933711,      0.0995048,              0,       1042.233,      -158.5782
       4.935664,     0.09961178,              0,       1044.462,       -158.826
       4.937617,     0.09967972,              0,       1054.322,      -159.2992
        4.93957,      0.1002804,              0,       1058.101,      -158.5222
       4.941524,     0.09983279,              0,       1038.964,      -159.4898
       4.943477,     0.09895774,              0,       1035.412,      -162.9429
        4.94543,     0.09942341,              0,       1037.072,      -165.4707
       4.947383,      0.0994482,              0,       1036.484,      -168.0952
       4.949346,     0.09949453,              0,        1038.46,      -170.1956
       4.951299,     0.09954668,              0,        1036.49,      -172.0641
       4.953252,      0.0996952,              0,       1038.965,       -173.456
       4.955205,      0.0996706,              0,       1035.912,      -174.8468
       4.957158,     0.09953618,              0,       1036.688,      -176.3284
       4.959111,     0.09963676,              0,       1037.036,      -178.3581
       4.961064,     0.09968682,              0,       1039.209,       179.9206
       4.963017,     0.09958252,              0,       1036.852,       177.6416
       4.964971,       0.099718,              0,       1038.732,       175.8576
       4.966924,     0.09948535,              0,       1036.952,       173.3789
       4.968877,      0.1000195,              0,       1044.298,       173.3149
        4.97083,     0.09988307,              0,       1044.555,        172.627
       4.972783,     0.09979739,              0,       1047.386,       172.1923
       4.974736,      0.0999424,              0,       1052.909,       170.6333
       4.976689,     0.09995642,              0,       1048.992,       170.2435
       4.978642,     0.09950273,              0,       1042.814,       167.7369
       4.980596,      0.0998767,              0,        1044.37,       165.7247
       4.982549,     0.09937714,              0,        1045.68,       163.4091
       4.984502,     0.09970811,              0,       1045.952,       161.6455
       4.986455,     0.09960751,              0,       1044.205,       160.0281
       4.988408,      0.0997483,              0,       1046.013,       158.7568
       4.990361,      0.0998616,              0,       1048.471,       158.0195
       4.992314,     0.09971204,              0,       1041.871,       156.7263
       4.994267,      0.0997937,              0,       1042.241,       155.2473
       4.996221,     0.09955183,              0,       1042.012,       153.0868
       4.998174,      0.0996622,              0,       1040.968,       151.0193
       5.000127,     0.09975068,              0,       1034.437,       148.6181
        5.00208,     0.09962837,              0,       1026.986,       145.7739
       5.004033,     0.09985644,              0,        1024.03,       143.6013
       5.005986,        0.10028,              0,       1042.362,       145.2241
       5.007939,     0.09978382,              0,       1037.134,       144.2074
       5.009902,     0.09975123,              0,       1030.471,       141.8653
       5.011856,     0.09988122,              0,        1029.64,        140.552
       5.013809,     0.09988795,              0,       1026.542,       139.3956
       5.015762,     0.09994043,              0,       1021.995,       137.5504
       5.017715,     0.09979244,              0,       1010.766,       134.0447
       5.019668,     0.09978739,              0,       997.1762,       129.4639
       5.021621,     0.09972136,              0,       977.8036,       124.2263
       5.023574,      0.1002199,              0,       942.9562,       115.4876
       5.025527,      0.1010404,              0,       886.8171,       101.2606
       5.027481,      0.1027496,              0,       799.0857,       81.26718
       5.029434,      0.1078977,              0,       546.3226,       36.49144
       5.031387,      0.1010819,              0,       229.9252,      -152.0825
        5.03334,     0.09571081,              0,        445.563,       77.93388
       5.035293,      0.1070164,              0,       124.9789,       -59.0979
       5.037246,     0.09383699,              0,       335.9048,       91.78805
       5.039199,      0.1060636,              0,        82.1637,       -34.0206
       5.041152,     0.09531046,              0,       270.2256,       88.40379
       5.043106,      0.1039026,              0,       18.55175,      -30.07118
       5.045059,     0.09754357,              0,       223.0887,       77.34992
       5.047012,      0.1018184,              0,       45.95825,       127.2129
       5.048965,     0.09937991,              0,        180.524,       63.96702
       5.050918,     0.09992734,              0,       102.4381,       115.5293
       5.052871,      0.1007454,              0,       135.9785,       55.14433
       5.054824,     0.09887616,              0,       132.6382,       101.1582
       5.056777,      0.1012259,              0,       95.52411,       57.45569
       5.058731,     0.09874205,              0,       144.5301,       87.56087
       5.060684,      0.1008653,              0,       75.32546,       78.23779
       5.062637,     0.09936996,              0,       140.7015,       75.01446
        5.06459,      0.1003366,              0,       92.99236,       93.14977
       5.066543,      0.1004395,              0,       118.2965,       68.05441
       5.068496,     0.09949754,              0,       116.8042,       90.19142
       5.070449,      0.1006762,              0,         95.214,       71.41252
       5.072412,     0.09950794,              0,       125.7715,       81.51527
       5.074365,      0.1002945,              0,       90.61292,       84.30874
       5.076318,     0.09988813,              0,       116.8932,       74.67629
       5.078271,     0.09992716,              0,       104.0651,       87.57436
       5.080225,      0.1003229,              0,       102.8865,       72.40183
       5.082178,     0.09958265,              0,       116.2852,       82.83231
       5.084131,      0.1001781,              0,       94.55873,       80.80423
       5.086084,     0.09977914,              0,       113.4365,        76.0027
       5.088037,     0.09991992,              0,       103.9748,       85.66779
        5.08999,      0.1001544,              0,       99.01788,       74.74126
       5.091943,     0.09986809,              0,       109.6717,       82.36915
       5.093896,       0.100278,              0,       94.73827,       79.85379
        5.09585,     0.09997234,              0,       109.4363,       78.55273
       5.097803,     0.09980536,              0,       100.3288,       82.99555
       5.099756,     0.09973319,              0,       103.1523,        77.8176
       5.101709,     0.09993897,              0,       106.6252,       80.49097
       5.103662,      0.1002726,              0,        98.3708,       80.61053
       5.105615,      0.0999783,              0,       100.8715,       78.85078
       5.107568,      0.1000613,              0,       99.48547,       79.17551
       5.109521,      0.1000801,              0,       101.2281,       79.05616
       5.111475,      0.1000757,              0,       102.3025,       82.07163
       5.113428,      0.1001291,              0,       96.79018,       78.43642
       5.115381,     0.09988507,              0,       103.9025,        79.9487
       5.117334,      0.1001328,              0,       95.53114,       83.99696
       5.119287,      0.1000155,              0,       98.45606,       75.49912
        5.12124,     0.09986784,              0,       103.7502,       81.10009
       5.123193,      0.1003152,              0,       92.27296,       81.61592
       5.125146,     0.09994852,              0,       100.9217,       78.48682
         5.1271,     0.09987139,              0,       96.12053,       81.16776
       5.129053,      0.0994132,              0,       97.33246,        79.4296
       5.131006,     0.09987952,              0,        97.6986,       80.14212
       5.132959,      0.1001069,              0,       95.57837,       79.59383
       5.134912,     0.09969309,              0,       96.69225,       80.18566
       5.136875,      0.1000802,              0,       95.44649,       80.78656
       5.138828,      0.1001775,              0,       96.27279,       79.37199
       5.140781,      0.1000489,              0,       96.79813,       80.50289
       5.142735,     0.09999745,              0,       94.77283,       79.97713
       5.144688,      0.1000952,              0,        94.9606,       81.42684
       5.146641,     0.09978376,              0,       91.49319,       81.35114
       5.148594,      0.1000172,              0,        93.5241,       79.10268
       5.150547,     0.09979855,              0,       95.91226,       80.65428
         5.1525,      0.1002812,              0,       87.68845,       81.56104
       5.154453,       0.100025,              0,       96.48915,       76.65339
       5.156406,       0.100106,              0,       94.79078,       83.11327
        5.15836,      0.1002512,              0,       89.63821,       81.75912
       5.160313,     0.09985008,              0,       91.68111,       77.96045
       5.162266,     0.09996764,              0,       94.11485,       80.75996
       5.164219,     0.09992848,              0,       89.72108,       82.53195
       5.166172,     0.09998122,              0,       89.73394,       78.97955
       5.168125,     0.09986824,              0,        92.3543,       80.85157
       5.170078,     0.09997323,              0,        89.3036,        80.1468
       5.172021,      0.1000551,              0,       92.37421,       81.67647
       5.173985,      0.1000981,              0,       87.80733,       81.09731
       5.175938,        0.09981,              0,       88.71786,       78.59807
       5.177891,     0.09992566,              0,       90.37304,       79.93855
       5.179844,      0.1000059,              0,       88.25707,       82.90657
       5.181797,      0.1001781,              0,       85.12123,       81.67328
        5.18375,      0.1001227,              0,       87.41132,       74.54343
       5.185703,     0.09977666,              0,       95.86257,       81.14375
       5.187656,      0.1001746,              0,       86.59547,       85.23878
        5.18961,       0.100162,              0,       83.28002,        78.0113
       5.191563,      0.1000042,              0,       91.59881,       77.05927
       5.193516,     0.09995946,              0,       91.15448,       82.82396
       5.195469,      0.1000967,              0,       81.75192,       79.53783
       5.197422,      0.1000455,              0,        89.3074,       75.97007
