Group Signal ,Sx,Frame 102951,
Format,Mag/Phase,Scaling,EU
Signals,S:1,,S:3,
Chan,1,,3,
Chan Name,I_001,,I_003,
Point,0 X,,0 X,

Hz,g,deg,mm/s,deg
Scaling,Mag,Phase,Mag,Phase
       6.459512,     0.09974559,              0,       304.7327,       -104.262
       6.461348,     0.09931131,              0,       303.3307,      -103.9719
       6.463184,      0.0995613,              0,       305.4345,      -103.1471
        6.46502,     0.09971197,              0,       309.4023,      -102.7429
       6.466816,     0.09963696,              0,       311.9856,      -102.8299
       6.468652,     0.09986176,              0,       315.9865,      -103.1022
       6.470489,      0.1000226,              0,       319.3384,      -103.4664
       6.472324,       0.100077,              0,       319.3849,      -104.1015
        6.47416,     0.09967931,              0,       317.0151,      -104.1675
       6.475996,     0.09951865,              0,       314.7486,      -103.9085
       6.477832,     0.09960707,              0,       317.1129,      -103.3884
       6.479668,     0.09969527,              0,       320.2037,        -102.94
       6.481504,     0.09978166,              0,       322.8324,      -102.8558
       6.483301,     0.09976348,              0,       325.4772,      -102.9614
       6.485137,     0.09979001,              0,       327.3235,      -103.0159
       6.486973,     0.09982449,              0,       329.9484,      -103.0426
       6.488809,     0.09981576,              0,         331.52,      -103.4816
       6.490644,      0.1000209,              0,       333.4845,      -103.6452
       6.492481,     0.09980141,              0,       332.3288,       -103.932
       6.494317,     0.09956936,              0,       331.4465,      -103.6752
       6.496152,     0.09964117,              0,       333.5169,      -103.4613
       6.497949,     0.09959219,              0,       335.6838,       -103.331
       6.499785,     0.09968406,              0,          338.6,      -103.2811
       6.501621,     0.09992896,              0,       341.0515,      -103.3394
       6.503457,     0.09994578,              0,       343.2693,      -103.8781
       6.505293,     0.09995409,              0,       344.1293,       -104.212
       6.507129,     0.09973249,              0,       343.3069,      -104.5197
       6.508965,     0.09968657,              0,       343.6483,      -104.1997
       6.510801,     0.09958957,              0,       344.4334,      -103.8833
       6.512598,     0.09961914,              0,       346.1794,      -103.5876
       6.514434,     0.09972152,              0,       349.2555,      -103.4402
        6.51627,     0.09991899,              0,       353.5453,      -103.6105
       6.518106,      0.1000287,              0,       355.9411,      -103.8959
       6.519941,     0.09969774,              0,       355.6862,      -104.2228
       6.521778,     0.09957635,              0,        355.988,      -104.0671
       6.523613,     0.09956685,              0,       357.3181,      -104.0649
       6.525449,     0.09984948,              0,       360.4906,      -103.9738
       6.527285,     0.09979415,              0,       363.6996,      -104.1789
       6.529102,     0.09995057,              0,       366.1544,      -104.5184
       6.530938,     0.09996148,              0,       368.6189,      -104.7726
       6.532773,      0.1000506,              0,       369.3986,      -104.9772
       6.534609,     0.09974352,              0,        368.163,      -105.4555
       6.536407,     0.09933908,              0,       367.3392,      -105.2658
       6.538242,     0.09959557,              0,        369.177,      -104.6189
       6.540078,     0.09959587,              0,       372.0419,      -103.9699
       6.541914,     0.09949309,              0,        374.115,       -103.911
        6.54375,     0.09980265,              0,        376.984,      -103.6574
       6.545586,     0.09988137,              0,       380.0022,       -103.855
       6.547422,     0.09975085,              0,       380.6125,      -104.0632
       6.549258,     0.09996592,              0,       382.7125,      -104.0816
       6.551055,     0.09988745,              0,       385.4627,      -104.3723
       6.552891,     0.09985352,              0,       386.9498,      -104.7219
       6.554727,     0.09977101,              0,       388.9328,      -104.9038
       6.556562,     0.09981109,              0,        389.447,       -105.078
       6.558399,     0.09994463,              0,       391.7023,      -105.1252
       6.560235,      0.0998635,              0,       391.5988,      -105.2991
        6.56207,     0.09978967,              0,       392.5767,      -105.5105
       6.563906,     0.09956329,              0,       393.0781,      -105.5753
       6.565742,     0.09982824,              0,       395.2491,      -105.2073
       6.567539,     0.09963181,              0,       396.0633,       -105.205
       6.569375,     0.09938039,              0,       397.5626,      -105.1521
       6.571211,     0.09945703,              0,       399.9984,      -104.6743
       6.573047,     0.09961686,              0,       404.0067,      -104.2984
       6.574883,      0.1001525,              0,       408.9885,      -104.2183
       6.576719,      0.1000184,              0,       411.7382,      -104.6101
       6.578555,     0.09986769,              0,       411.3976,      -105.3579
       6.580391,     0.09997861,              0,       413.6301,      -105.6798
       6.582188,      0.1001708,              0,       414.5081,      -105.8392
       6.584023,     0.09959879,              0,       413.9013,      -106.2012
       6.585859,     0.09944677,              0,       411.9675,      -106.0219
       6.587715,     0.09955203,              0,       413.3089,      -105.5056
       6.589531,     0.09945288,              0,       417.7544,      -105.1966
       6.591367,     0.09955674,              0,       420.3015,      -105.0907
       6.593203,     0.09985603,              0,       422.9055,      -105.1446
       6.595039,     0.09982061,              0,        426.985,       -105.166
       6.596836,     0.09973266,              0,       428.4652,      -105.4716
       6.598672,      0.0995889,              0,       429.8891,      -105.4579
       6.600508,     0.09985499,              0,       433.6597,      -105.5423
       6.602344,     0.09992758,              0,       436.4077,       -105.475
        6.60418,      0.0998287,              0,       436.4731,      -105.8272
       6.606016,     0.09962104,              0,       436.2673,       -105.672
       6.607852,     0.09953937,              0,       436.2941,      -105.4487
       6.609688,     0.09937162,              0,       438.1355,      -105.4539
       6.611524,     0.09947482,              0,       440.4024,      -105.0535
        6.61332,     0.09958364,              0,       442.9944,      -104.9477
       6.615156,      0.1000286,              0,       448.6248,      -104.6252
       6.616992,       0.100102,              0,       452.7176,      -105.1194
       6.618828,      0.1002889,              0,       456.4239,      -105.6999
       6.620664,      0.1000674,              0,       457.1132,      -106.0284
         6.6225,     0.09961696,              0,       455.1672,      -106.4182
       6.624336,     0.09930842,              0,        454.153,      -106.2734
       6.626172,     0.09945489,              0,       455.3589,      -106.0007
       6.627969,     0.09947977,              0,       458.9983,      -105.5677
       6.629805,     0.09977924,              0,       463.3431,      -105.4074
       6.631641,     0.09975254,              0,       465.9101,      -105.3519
       6.633477,     0.09969496,              0,       467.2841,      -105.5319
       6.635293,     0.09972895,              0,       470.3247,      -105.6339
       6.637129,      0.1000434,              0,       473.5512,      -105.7735
       6.638965,     0.09988894,              0,       475.7271,      -105.8755
       6.640801,     0.09988613,              0,       475.9372,      -106.0712
       6.642637,     0.09978792,              0,       477.1084,      -106.1707
       6.644473,     0.09952315,              0,       478.0227,      -106.2229
       6.646309,     0.09944043,              0,       479.2699,      -106.0113
       6.648145,     0.09995347,              0,       482.4859,      -105.8834
       6.649981,     0.09980569,              0,       485.6894,      -105.9901
       6.651777,     0.09967753,              0,       486.9549,      -106.3336
       6.653614,     0.09989472,              0,       489.2174,      -106.2365
       6.655449,      0.1000265,              0,       490.2086,       -106.305
       6.657285,     0.09958792,              0,       491.6351,      -106.4114
       6.659121,     0.09969293,              0,       491.7779,      -106.5079
       6.660957,     0.09955803,              0,       494.0959,      -106.3157
       6.662793,      0.0997745,              0,       497.6205,      -106.4107
       6.664629,     0.09976436,              0,       500.5553,      -106.4934
       6.666426,     0.09987307,              0,       503.3518,      -106.4015
       6.668262,      0.1001351,              0,       505.9556,       -106.662
       6.670098,      0.0997735,              0,       508.2042,      -106.8622
       6.671934,      0.0997951,              0,       507.9843,      -107.2228
       6.673769,      0.1000045,              0,       510.8967,      -107.0788
       6.675606,     0.09966347,              0,       511.3134,      -107.2668
