Sig Name,Drive F,Frame 51752,
Format,Mag,Scaling,EU

Hz,V
       6.404629,      0.0299709
       6.406426,     0.02992492
       6.408262,     0.02991174
       6.410098,     0.02992594
       6.411934,     0.02985152
        6.41377,     0.02977988
       6.415606,     0.02982212
       6.417441,      0.0297331
       6.419278,     0.02962321
       6.421074,      0.0295992
        6.42291,     0.02954311
       6.424766,     0.02960578
       6.426602,     0.02961526
       6.428399,     0.02949734
       6.430234,     0.02943135
        6.43207,     0.02940521
       6.433907,     0.02933711
       6.435742,     0.02946836
       6.437578,     0.02941925
       6.439414,     0.02933843
        6.44125,     0.02948879
       6.443047,      0.0291348
       6.444883,     0.02908163
       6.446719,     0.02917265
       6.448555,     0.02887134
       6.450391,      0.0293501
       6.452227,      0.0292371
       6.454062,     0.02898694
       6.455899,     0.02895602
       6.457735,     0.02893068
       6.459531,     0.02895281
       6.461367,     0.02894401
       6.463203,     0.02891989
       6.465039,     0.02893909
       6.466875,     0.02868413
       6.468711,     0.02874463
       6.470547,     0.02875805
       6.472383,     0.02868306
        6.47418,     0.02867657
       6.476016,     0.02868674
       6.477852,     0.02857182
       6.479688,     0.02834158
       6.481524,     0.02876833
       6.483359,      0.0284165
       6.485196,     0.02830796
       6.487031,     0.02834672
       6.488867,     0.02834488
       6.490664,     0.02831751
         6.4925,     0.02832014
       6.494336,      0.0284065
       6.496172,      0.0283168
       6.498008,     0.02820381
       6.499844,     0.02818622
        6.50168,     0.02807619
       6.503516,     0.02801302
       6.505312,     0.02782205
       6.507149,     0.02788636
       6.508985,     0.02789649
        6.51082,     0.02786804
       6.512656,      0.0279288
       6.514493,     0.02802379
       6.516328,      0.0278006
       6.518164,     0.02767221
       6.519961,     0.02765598
       6.521797,     0.02764669
       6.523633,     0.02759703
       6.525469,     0.02746882
       6.527324,      0.0277714
       6.529121,     0.02728394
       6.530957,      0.0273678
       6.532793,     0.02753337
       6.534629,     0.02778249
       6.536465,     0.02747045
       6.538301,       0.027358
       6.540137,     0.02729137
       6.541973,     0.02712676
        6.54377,     0.02715193
       6.545606,     0.02705511
       6.547441,     0.02712988
       6.549277,     0.02733959
       6.551114,     0.02696023
       6.552949,     0.02698872
       6.554785,      0.0269609
       6.556621,     0.02705188
       6.558418,     0.02672752
       6.560254,     0.02674731
        6.56209,     0.02680694
       6.563926,     0.02688826
       6.565762,     0.02700815
       6.567598,     0.02674091
       6.569434,     0.02666201
        6.57127,     0.02656863
       6.573105,     0.02659643
       6.574903,     0.02668757
       6.576738,     0.02648344
       6.578574,     0.02667014
        6.58041,     0.02657982
       6.582246,     0.02658537
       6.584082,     0.02645471
       6.585918,      0.0266262
       6.587754,      0.0264371
       6.589551,     0.02644413
       6.591387,     0.02643193
       6.593223,     0.02644391
       6.595059,     0.02644218
       6.596895,     0.02633262
       6.598731,     0.02629741
       6.600566,     0.02622238
       6.602402,     0.02614128
       6.604239,     0.02607607
       6.606035,     0.02580009
       6.607871,     0.02606931
       6.609707,     0.02610975
       6.611543,     0.02603589
       6.613379,     0.02610668
       6.615215,     0.02592372
       6.617051,     0.02599776
       6.618887,     0.02581153
       6.620684,      0.0257364
       6.622519,     0.02573306
       6.624356,     0.02578652
       6.626192,     0.02552893
       6.628027,     0.02569265
       6.629863,     0.02576306
       6.631699,     0.02575744
       6.633516,     0.02586152
       6.635352,     0.02547803
       6.637187,     0.02556135
       6.639023,     0.02533108
        6.64086,     0.02540691
       6.642695,     0.02534683
       6.644492,     0.02541081
       6.646328,     0.02549501
       6.648164,     0.02542116
           6.65,     0.02537285
       6.651836,     0.02536679
       6.653672,     0.02523339
       6.655508,     0.02519265
       6.657344,     0.02518614
       6.659141,     0.02512819
       6.660977,     0.02510503
       6.662813,     0.02502666
       6.664649,      0.0249679
       6.666484,     0.02499119
        6.66832,      0.0249573
       6.670156,     0.02500124
       6.671992,     0.02500117
       6.673789,     0.02486161
       6.675625,     0.02477831
       6.677461,     0.02474317
       6.679297,     0.02466599
       6.681133,     0.02469507
       6.682969,     0.02475069
       6.684805,     0.02478628
       6.686641,     0.02476697
       6.688477,      0.0246731
       6.690274,     0.02460572
        6.69211,     0.02442786
       6.693945,     0.02440869
       6.695781,     0.02444783
       6.697617,     0.02448966
       6.699453,       0.024566
       6.701289,     0.02458247
       6.703125,     0.02456077
       6.704922,     0.02450163
       6.706758,     0.02442338
       6.708594,     0.02429401
        6.71043,     0.02419333
       6.712265,     0.02421028
       6.714102,     0.02426649
       6.715938,      0.0242623
       6.717773,     0.02419495
       6.719571,     0.02415242
       6.721406,     0.02422911
       6.723242,     0.02418622
       6.725078,     0.02414447
       6.726914,     0.02396756
        6.72875,     0.02392817
       6.730586,     0.02387982
       6.732422,     0.02389361
       6.734258,     0.02389304
       6.736055,     0.02400196
       6.737891,     0.02401503
       6.739727,     0.02399251
       6.741582,     0.02387452
       6.743379,      0.0235466
       6.745215,     0.02347572
       6.747051,     0.02345198
       6.748887,     0.02333413
       6.750723,     0.02363274
       6.752559,      0.0234455
       6.754395,     0.02366708
        6.75623,     0.02342892
       6.758028,     0.02344912
       6.759863,     0.02340961
       6.761699,     0.02344217
       6.763535,     0.02344044
       6.765371,     0.02338967
       6.767207,     0.02337359
       6.769043,     0.02344357
       6.770879,     0.02361756
       6.772715,     0.02333106
       6.774512,     0.02316625
       6.776348,     0.02280344
       6.778183,     0.02296458
        6.78002,     0.02309364
       6.781856,     0.02321129
       6.783691,     0.02328889
       6.785527,     0.02336062
       6.787364,     0.02320306
        6.78916,     0.02319749
       6.790996,     0.02316242
       6.792832,     0.02319333
       6.794668,     0.02321057
       6.796504,     0.02316178
        6.79834,     0.02326184
       6.800176,     0.02332049
       6.802012,     0.02327954
       6.803848,     0.02321816
       6.805645,     0.02298842
        6.80748,     0.02291236
       6.809317,     0.02300151
       6.811152,     0.02301751
       6.812988,     0.02322965
       6.814824,     0.02316371
        6.81666,     0.02317036
       6.818496,     0.02311156
       6.820293,     0.02307056
       6.822129,     0.02310995
       6.823965,      0.0231133
       6.825801,      0.0231373
       6.827637,     0.02310836
       6.829473,     0.02314986
       6.831309,     0.02315535
       6.833145,      0.0231578
       6.834941,     0.02304695
       6.836777,     0.02306368
       6.838614,     0.02310083
       6.840449,     0.02319744
       6.842285,     0.02317476
       6.844121,     0.02304326
       6.845957,     0.02300025
       6.847793,     0.02298586
       6.849629,     0.02294657
       6.851426,     0.02306731
       6.853262,     0.02297335
       6.855117,     0.02312169
       6.856953,     0.02306075
        6.85875,     0.02296543
       6.860586,     0.02303677
       6.862422,     0.02306604
       6.864258,     0.02303259
       6.866094,     0.02318261
        6.86793,     0.02328901
       6.869766,     0.02333805
       6.871602,     0.02325685
       6.873398,     0.02314976
       6.875235,     0.02308163
        6.87707,     0.02296495
       6.878906,     0.02296414
       6.880742,     0.02308712
       6.882578,     0.02308739
       6.884414,      0.0229344
        6.88625,     0.02312958
       6.888086,     0.02317767
       6.889883,      0.0232644
       6.891719,     0.02328872
       6.893555,     0.02331409
       6.895391,      0.0233263
       6.897227,     0.02338365
       6.899063,     0.02299054
       6.900898,     0.02305402
       6.902734,     0.02296226
       6.904531,     0.02384607
       6.906367,     0.02373677
       6.908203,     0.02380468
       6.910039,     0.02403156
       6.911875,     0.02376582
       6.913711,     0.02359904
       6.915547,     0.02321424
       6.917383,     0.02302849
        6.91918,     0.02308811
       6.921016,     0.02343965
       6.922852,     0.02380249
       6.924687,     0.02421136
       6.926524,     0.02455218
        6.92836,     0.02457776
       6.930195,     0.02444193
       6.932031,     0.02410916
       6.933867,     0.02366688
       6.935664,     0.02344828
         6.9375,     0.02348477
       6.939336,     0.02358635
       6.941172,     0.02401874
       6.943008,     0.02453551
       6.944844,     0.02501436
        6.94668,      0.0252133
       6.948516,     0.02509312
       6.950313,     0.02494249
       6.952148,      0.0246349
       6.953984,     0.02449731
       6.955821,     0.02435505
       6.957656,     0.02431214
       6.959492,     0.02448064
       6.961328,      0.0248668
       6.963164,     0.02524482
          6.965,     0.02557821
       6.966797,     0.02575328
       6.968633,     0.02587058
       6.970469,      0.0257862
       6.972324,     0.02564589
       6.974121,     0.02558088
       6.975957,     0.02563702
       6.977793,     0.02570525
       6.979629,     0.02585582
       6.981465,      0.0261012
       6.983301,     0.02632501
       6.985137,     0.02639171
       6.986973,     0.02647163
        6.98877,     0.02645916
       6.990605,     0.02652496
       6.992442,     0.02653427
       6.994277,     0.02671273
       6.996113,      0.0268511
       6.997949,     0.02701933
       6.999785,     0.02712539
       7.001621,      0.0271692
       7.003457,     0.02727303
       7.005254,     0.02734319
        7.00709,     0.02743022
       7.008926,     0.02730537
       7.010762,     0.02732922
       7.012598,     0.02746208
       7.014434,     0.02770561
        7.01627,     0.02784055
       7.018106,     0.02793324
       7.019902,     0.02785426
       7.021739,     0.02813236
       7.023574,     0.02845944
        7.02541,     0.02883209
       7.027246,     0.02912772
       7.029082,      0.0290609
       7.030918,     0.02880451
       7.032754,     0.02841853
       7.034551,     0.02828265
       7.036387,     0.02849144
       7.038223,     0.02876991
       7.040059,     0.02929391
       7.041894,     0.02998332
       7.043731,     0.03051099
       7.045567,     0.03098262
       7.047402,     0.03107084
       7.049238,     0.03102843
       7.051035,     0.03083849
       7.052871,     0.03059863
       7.054707,     0.03025173
       7.056543,     0.03042201
       7.058379,     0.03087616
       7.060215,     0.03170833
       7.062051,     0.03251601
       7.063887,     0.03299156
       7.065684,      0.0327594
        7.06752,     0.03209238
       7.069355,     0.03144292
       7.071191,     0.03106109
       7.073028,     0.03124517
       7.074863,     0.03200135
       7.076699,     0.03330947
       7.078535,     0.03449999
       7.080332,     0.03484618
       7.082168,     0.03431714
       7.084004,     0.03343601
        7.08584,     0.03263254
       7.087676,     0.03269563
       7.089512,     0.03346113
       7.091348,     0.03447756
       7.093164,     0.03564516
          7.095,     0.03652455
       7.096836,     0.03646927
       7.098672,      0.0359078
       7.100508,     0.03499798
       7.102344,     0.03454999
       7.104141,     0.03458354
       7.105977,     0.03524365
       7.107812,     0.03625138
       7.109649,     0.03714217
       7.111485,     0.03796988
        7.11332,     0.03832212
       7.115156,     0.03832819
       7.116992,     0.03734411
       7.118789,     0.03649366
       7.120625,     0.03620221
       7.122461,     0.03675508
       7.124297,     0.03818523
       7.126133,     0.03978372
       7.127969,     0.04078597
       7.129805,     0.04095254
       7.131641,     0.04025273
       7.133477,     0.03945456
       7.135273,       0.038788
       7.137109,     0.03852427
       7.138946,     0.03929377
       7.140781,     0.04073712
       7.142617,     0.04208103
       7.144453,     0.04248898
       7.146289,     0.04246787
       7.148125,     0.04211767
       7.149922,     0.04141486
       7.151758,     0.04108677
       7.153594,      0.0414639
        7.15543,     0.04242598
       7.157266,     0.04349275
       7.159101,      0.0443799
       7.160938,     0.04471236
       7.162774,     0.04433545
       7.164609,     0.04384036
       7.166406,     0.04380341
       7.168242,     0.04411848
       7.170078,     0.04474897
       7.171914,     0.04525708
        7.17375,     0.04576146
       7.175586,     0.04641985
       7.177422,     0.04663583
       7.179258,     0.04644738
       7.181055,     0.04618502
       7.182891,      0.0461681
       7.184727,     0.04677686
       7.186563,     0.04729589
       7.188398,     0.04813907
       7.190235,     0.04880525
        7.19207,     0.04915408
       7.193906,      0.0496379
       7.195703,     0.04959847
       7.197539,     0.05029265
       7.199375,     0.05202225
       7.201211,     0.05279894
       7.203047,     0.05251056
       7.204883,     0.05361227
       7.206719,     0.05275121
       7.208555,     0.05212634
       7.210391,     0.05375655
       7.212188,     0.05225553
       7.214024,     0.05326407
       7.215859,     0.05456967
       7.217715,     0.05395173
       7.219512,     0.05473511
       7.221348,     0.05346597
       7.223184,     0.05516602
       7.225019,       0.057159
       7.226856,     0.05535845
       7.228692,     0.05631871
       7.230527,     0.05661172
       7.232363,     0.05612934
        7.23416,     0.05718435
       7.235996,      0.0569747
       7.237832,      0.0565633
       7.239668,      0.0578275
       7.241504,     0.05745244
        7.24334,     0.05728884
       7.245176,     0.05853064
       7.247012,     0.05736544
       7.248848,     0.05656388
       7.250645,     0.05711948
       7.252481,     0.05450064
       7.254316,     0.05249046
       7.256153,     0.05039178
       7.257988,     0.04379639
       7.259824,     0.03668585
        7.26166,     0.02870825
       7.263496,      0.0229206
       7.265293,     0.02428856
       7.267129,     0.03339111
       7.268965,     0.02910472
       7.270801,     0.02503313
       7.272637,     0.02731769
       7.274473,     0.02881649
       7.276309,     0.02650801
       7.278145,     0.02661361
       7.279942,     0.02793953
       7.281777,     0.02713349
       7.283613,     0.02663274
        7.28545,     0.02741081
       7.287285,     0.02711669
       7.289121,      0.0267607
       7.290957,     0.02712796
       7.292793,     0.02715036
       7.294629,     0.02686069
       7.296426,     0.02702709
       7.298262,     0.02702955
       7.300098,     0.02682001
       7.301934,     0.02686442
        7.30377,     0.02699994
       7.305605,      0.0268181
       7.307442,     0.02685255
       7.309278,     0.02684206
       7.311074,     0.02681687
        7.31291,     0.02682026
       7.314746,     0.02661455
       7.316582,      0.0267054
       7.318418,     0.02675366
       7.320254,     0.02694922
        7.32209,     0.02691718
       7.323926,     0.02682987
       7.325762,     0.02666555
       7.327559,     0.02668316
       7.329395,     0.02673695
       7.331231,     0.02670858
       7.333066,     0.02668791
       7.334902,     0.02667451
       7.336739,     0.02653985
       7.338574,     0.02657016
        7.34041,     0.02659281
       7.342207,      0.0266853
       7.344043,     0.02657659
       7.345879,     0.02647382
       7.347734,     0.02652714
       7.349531,     0.02657405
       7.351367,      0.0265422
       7.353203,     0.02651047
       7.355039,     0.02645153
       7.356875,     0.02648741
       7.358711,     0.02645754
       7.360547,      0.0264193
       7.362383,      0.0264113
       7.364219,     0.02648847
       7.366016,     0.02627038
       7.367852,     0.02625892
       7.369688,     0.02624597
       7.371523,     0.02628805
        7.37336,     0.02623155
       7.375196,     0.02619303
       7.377031,     0.02616716
       7.378867,     0.02616503
       7.380664,     0.02623706
         7.3825,     0.02619287
       7.384336,     0.02614801
       7.386172,     0.02613152
       7.388008,     0.02607713
       7.389844,     0.02608657
        7.39168,     0.02611468
       7.393516,     0.02607325
       7.395313,      0.0261211
       7.397149,      0.0260151
       7.398984,      0.0259378
        7.40082,     0.02592525
       7.402657,     0.02594413
       7.404492,      0.0261153
       7.406328,     0.02603604
       7.408164,     0.02597686
           7.41,     0.02602059
       7.411797,     0.02573514
       7.413633,     0.02587637
       7.415469,     0.02587629
       7.417305,     0.02587677
       7.419141,     0.02595484
       7.420977,     0.02591173
       7.422812,     0.02586935
       7.424649,     0.02581492
       7.426445,      0.0257781
       7.428281,     0.02581872
       7.430117,     0.02579802
       7.431953,     0.02575631
       7.433789,     0.02567872
       7.435625,      0.0257114
       7.437461,     0.02564175
       7.439297,     0.02564108
       7.441094,     0.02555406
        7.44293,     0.02559928
       7.444766,     0.02552097
       7.446602,     0.02557608
       7.448438,     0.02554713
       7.450274,     0.02556236
       7.452109,     0.02563938
       7.453946,      0.0254839
       7.455781,     0.02566513
       7.457578,     0.02570128
       7.459414,     0.02550726
        7.46125,     0.02547793
       7.463086,     0.02560769
       7.464922,     0.02550169
       7.466758,     0.02558816
       7.468594,     0.02554117
        7.47043,     0.02555116
       7.472227,     0.02551987
       7.474062,     0.02543155
       7.475899,     0.02518273
       7.477735,     0.02529467
        7.47957,     0.02529809
       7.481387,     0.02528458
       7.483223,     0.02514933
       7.485059,     0.02520212
       7.486895,     0.02531804
        7.48873,     0.02541895
       7.490567,     0.02526902
       7.492403,     0.02527351
       7.494238,     0.02530441
       7.496035,     0.02530431
       7.497871,     0.02513633
       7.499707,     0.02529866
       7.501543,     0.02526447
       7.503379,     0.02520709
       7.505215,     0.02512012
       7.507051,     0.02521552
       7.508887,     0.02511382
       7.510684,     0.02521245
        7.51252,     0.02527223
       7.514356,     0.02521189
       7.516191,     0.02497001
       7.518027,     0.02500785
       7.519864,     0.02518309
       7.521699,     0.02506719
       7.523535,     0.02516008
       7.525371,     0.02508516
       7.527168,     0.02535115
       7.529004,     0.02512809
        7.53084,     0.02501307
       7.532676,     0.02501903
       7.534512,     0.02478131
       7.536348,     0.02495575
       7.538184,     0.02503959
        7.54002,     0.02505162
       7.541817,     0.02514759
       7.543653,     0.02494996
       7.545488,     0.02509695
       7.547324,     0.02552907
        7.54916,      0.0252773
       7.550996,     0.02525206
       7.552832,     0.02523029
       7.554668,     0.02501609
       7.556465,     0.02489525
       7.558301,     0.02477537
       7.560137,     0.02498272
       7.561973,     0.02491628
       7.563809,     0.02495022
       7.565645,     0.02498906
       7.567481,     0.02501534
       7.569316,     0.02502444
       7.571153,     0.02489635
       7.572949,     0.02492015
       7.574785,     0.02478699
       7.576621,      0.0249582
       7.578457,     0.02495816
       7.580293,     0.02491105
       7.582129,     0.02490197
       7.583965,     0.02487883
       7.585801,     0.02483176
       7.587598,     0.02476944
       7.589434,     0.02475018
       7.591269,     0.02478699
       7.593106,     0.02496678
       7.594942,     0.02483418
       7.596777,     0.02486706
       7.598613,     0.02478971
        7.60045,     0.02484822
       7.602246,     0.02490922
       7.604082,     0.02488149
       7.605918,     0.02490083
       7.607754,     0.02488821
        7.60959,     0.02488193
       7.611445,     0.02490058
       7.613262,     0.02488433
       7.615098,     0.02488564
       7.616934,     0.02490004
       7.618731,      0.0248605
       7.620586,     0.02487467
       7.622422,     0.02485493
       7.624258,     0.02489322
       7.626055,     0.02486792
       7.627891,     0.02492791
       7.629727,     0.02488037
       7.631563,     0.02491794
       7.633399,     0.02491109
       7.635234,     0.02487868
       7.637071,     0.02489678
       7.638906,     0.02493004
       7.640703,     0.02486594
       7.642539,     0.02489185
       7.644375,     0.02485457
       7.646211,     0.02488713
       7.648047,     0.02487878
       7.649883,     0.02493592
       7.651719,     0.02487104
       7.653555,     0.02496902
       7.655391,      0.0249159
       7.657187,     0.02494018
       7.659024,     0.02491828
        7.66086,     0.02495421
       7.662695,     0.02493653
       7.664531,     0.02494045
       7.666368,     0.02495785
       7.668203,     0.02495468
       7.670039,      0.0249754
       7.671836,     0.02495564
       7.673672,     0.02499832
       7.675508,     0.02494706
       7.677344,     0.02500847
        7.67918,     0.02497354
       7.681016,     0.02505862
       7.682852,     0.02498643
       7.684688,      0.0250358
       7.686523,     0.02500211
       7.688321,     0.02505186
       7.690156,     0.02503629
       7.691992,     0.02504976
       7.693828,     0.02506806
       7.695664,     0.02507719
         7.6975,     0.02508667
       7.699336,     0.02508908
       7.701172,     0.02508218
       7.702969,     0.02511542
       7.704805,     0.02509248
       7.706641,     0.02513706
       7.708477,     0.02510769
       7.710313,     0.02515138
       7.712149,     0.02517108
       7.713984,     0.02518686
        7.71582,     0.02515951
       7.717618,     0.02519945
       7.719453,     0.02515439
       7.721289,     0.02523017
       7.723125,      0.0252008
        7.72498,     0.02525617
       7.726797,     0.02522647
       7.728633,     0.02523251
       7.730469,       0.025231
       7.732305,     0.02526312
       7.734102,       0.025246
       7.735938,     0.02529495
       7.737773,     0.02528561
        7.73961,     0.02527542
       7.741446,     0.02531644
       7.743281,     0.02531301
       7.745117,     0.02532478
       7.746953,     0.02533419
        7.74875,     0.02532127
       7.750586,     0.02536606
       7.752422,     0.02536093
       7.754258,     0.02537757
       7.756094,     0.02537727
        7.75793,     0.02542608
       7.759766,     0.02535455
       7.761601,     0.02540043
       7.763399,     0.02537398
       7.765254,     0.02547355
        7.76709,     0.02539993
       7.768926,     0.02546098
       7.770762,     0.02543513
       7.772559,     0.02552055
       7.774395,     0.02549519
       7.776231,     0.02551728
       7.778067,     0.02554945
       7.779902,     0.02552043
       7.781738,     0.02555021
       7.783574,     0.02554535
        7.78541,     0.02559953
       7.787207,     0.02555544
       7.789043,     0.02559698
       7.790879,     0.02556149
       7.792715,     0.02559417
       7.794551,     0.02561939
       7.796387,     0.02558847
       7.798223,     0.02566056
       7.800059,     0.02568758
       7.801856,     0.02568162
       7.803691,     0.02567537
       7.805528,      0.0257062
       7.807364,     0.02568334
       7.809199,     0.02572102
       7.811035,     0.02567792
       7.812871,     0.02575032
       7.814707,     0.02569352
       7.816543,     0.02575195
        7.81834,     0.02574493
       7.820176,     0.02575322
       7.822012,     0.02574164
       7.823848,      0.0257396
       7.825684,     0.02581426
       7.827519,     0.02574423
       7.829356,     0.02584839
       7.831192,     0.02572359
       7.832988,     0.02586592
       7.834825,     0.02574858
        7.83666,     0.02582676
       7.838496,     0.02579623
       7.840332,     0.02581718
       7.842168,     0.02581331
       7.844004,     0.02576931
        7.84584,     0.02582598
       7.847676,      0.0257351
       7.849473,     0.02581637
       7.851309,      0.0257492
       7.853145,     0.02585222
        7.85498,     0.02579653
       7.856816,     0.02586668
       7.858653,     0.02583343
       7.860488,      0.0259154
       7.862324,     0.02585965
       7.864121,     0.02585619
       7.865957,     0.02589993
       7.867793,     0.02580334
       7.869629,     0.02597529
       7.871465,     0.02585913
       7.873301,     0.02593971
       7.875137,     0.02586803
       7.876973,     0.02591476
        7.87877,     0.02591713
       7.880606,      0.0258948
       7.882442,     0.02594111
       7.884277,     0.02588318
       7.886113,     0.02599343
       7.887949,     0.02591318
       7.889785,     0.02595018
       7.891621,     0.02591463
       7.893457,     0.02593265
       7.895254,     0.02597407
        7.89709,     0.02593309
       7.898926,     0.02601883
       7.900762,     0.02596092
       7.902598,     0.02602004
       7.904434,     0.02600882
        7.90627,     0.02597186
       7.908105,     0.02600257
       7.909903,      0.0259633
       7.911738,     0.02597806
       7.913574,     0.02603034
        7.91543,     0.02596632
       7.917227,     0.02604318
       7.919063,     0.02598105
       7.920898,     0.02606506
       7.922734,     0.02600867
       7.924571,     0.02597503
       7.926406,     0.02604941
       7.928242,     0.02594009
       7.930078,      0.0260522
       7.931914,     0.02599449
       7.933711,     0.02596048
       7.935547,     0.02604892
       7.937383,     0.02595762
       7.939219,     0.02602333
       7.941055,     0.02604435
       7.942891,     0.02599859
       7.944726,     0.02605438
       7.946563,     0.02602268
       7.948359,     0.02604897
       7.950195,     0.02603062
       7.952031,     0.02605398
       7.953867,     0.02603843
       7.955703,     0.02599735
       7.957539,     0.02600144
       7.959375,     0.02602957
