Group Signal ,Sx,Frame 51752,
Format,Mag/Phase,Scaling,EU
       6.151895,      0.1001338,              0,        165.388,      -101.1369
        6.15373,      0.1000526,              0,       165.3981,      -101.3995
       6.155567,      0.1000002,              0,       165.3703,      -102.0375
       6.157403,      0.1001094,              0,       169.0088,      -102.0904
       6.159199,      0.1002928,              0,       169.9751,      -101.2445
       6.161035,      0.1001233,              0,       168.1752,      -100.9309
       6.162871,     0.09984714,              0,       165.8942,      -101.2778
       6.164707,     0.09987248,              0,       167.3799,      -101.8405
       6.166543,      0.1001677,              0,       169.6774,      -101.8735
       6.168379,      0.1000895,              0,        170.307,      -101.6131
       6.170215,      0.1000557,              0,       170.5938,      -101.1899
       6.172051,      0.1000145,              0,       169.1855,      -101.3293
       6.173887,     0.09988816,              0,       170.3285,       -102.249
       6.175683,       0.100199,              0,       173.1577,      -102.1376
        6.17752,      0.1002707,              0,       172.1298,       -101.261
       6.179356,     0.09994877,              0,       171.3664,      -101.3879
       6.181191,       0.099871,              0,       170.0836,      -102.4345
       6.183027,      0.1001267,              0,       174.9141,      -102.6744
       6.184864,      0.1004389,              0,       176.9753,      -101.2578
       6.186699,     0.09993108,              0,       173.3158,      -101.0537
       6.188535,     0.09973165,              0,       170.9993,      -101.5701
       6.190332,     0.09992389,              0,       173.9156,      -102.7924
       6.192168,      0.1003855,              0,       178.5013,      -101.8273
       6.194004,      0.1003048,              0,       176.6646,      -100.9189
        6.19584,     0.09988625,              0,       173.8489,      -101.4403
       6.197676,     0.09998059,              0,       175.8459,      -102.2245
       6.199512,      0.1002116,              0,       178.4411,        -102.31
       6.201348,      0.1002121,              0,       179.2705,      -101.9881
       6.203184,      0.1002363,              0,       180.4203,      -101.4018
       6.205019,     0.09991753,              0,       178.2415,       -101.444
       6.206817,     0.09974173,              0,       178.1439,       -101.998
       6.208652,      0.1000876,              0,       181.1116,      -102.5021
       6.210488,      0.1004255,              0,        182.957,      -100.8894
       6.212324,     0.09998129,              0,       179.2742,      -100.6047
        6.21416,     0.09972131,              0,       178.1204,      -101.9799
       6.215996,      0.1000856,              0,       182.2943,      -102.8656
       6.217832,      0.1003707,              0,       187.8345,      -102.4143
       6.219668,      0.1004595,              0,       187.8728,      -100.9565
       6.221465,     0.09988631,              0,       182.7705,      -100.4593
       6.223301,     0.09948996,              0,       179.7008,      -101.8706
       6.225137,     0.09993802,              0,       182.4007,      -103.0557
       6.226973,      0.1004133,              0,       187.8653,      -102.5858
       6.228789,      0.1003225,              0,       190.1717,      -101.9952
       6.230625,      0.1001258,              0,       188.5072,      -101.0855
       6.232461,     0.09969058,              0,       184.2603,      -101.2664
       6.234297,     0.09975595,              0,       185.3178,      -102.6253
       6.236133,      0.1002424,              0,       189.8556,      -102.8009
       6.237969,      0.1003142,              0,       191.8204,      -102.3767
       6.239805,      0.1001643,              0,       191.3839,       -101.527
       6.241641,      0.1000411,              0,       188.7088,      -101.4643
       6.243438,     0.09989771,              0,        188.085,      -101.9334
       6.245274,      0.1000415,              0,       189.7682,       -102.577
       6.247109,      0.1002189,              0,       193.7711,      -102.7227
       6.248945,      0.1003213,              0,       198.4302,      -102.6618
       6.250782,      0.1003212,              0,       197.4402,      -101.0082
       6.252617,     0.09993434,              0,       193.2749,      -100.2241
       6.254453,     0.09957981,              0,       189.5113,      -101.5478
       6.256289,     0.09990168,              0,       193.8929,      -102.7103
       6.258125,      0.1003774,              0,       198.4026,      -102.4797
       6.259922,      0.1004821,              0,       199.0983,      -101.7379
       6.261758,      0.1001286,              0,       197.3861,      -101.7385
       6.263594,     0.09992971,              0,       197.9462,      -102.0906
        6.26543,      0.1001577,              0,       198.6343,      -102.3814
       6.267266,       0.100159,              0,       200.6635,      -102.4334
       6.269102,      0.1001948,              0,        201.899,      -101.9153
       6.270937,      0.1001925,              0,       201.6193,      -101.7771
       6.272774,     0.09999912,              0,       201.0464,      -101.5927
        6.27457,     0.09992745,              0,       200.0265,        -101.75
       6.276406,      0.1000291,              0,       201.9479,      -102.8927
       6.278242,      0.1001481,              0,       204.1231,      -103.6296
       6.280078,      0.1016986,              0,       203.9515,      -102.5144
       6.281914,       0.100593,              0,       205.0866,      -102.5476
        6.28375,      0.1007355,              0,       205.3462,      -100.9259
       6.285586,       0.100649,              0,       201.3448,      -102.6395
       6.287422,         0.0994,              0,       205.6525,       -103.389
       6.289258,      0.1002163,              0,       209.9513,      -102.3611
       6.291055,      0.1008385,              0,       207.7864,       -101.362
       6.292891,     0.09961414,              0,       206.1913,      -102.0517
       6.294727,      0.0997418,              0,        206.614,       -102.552
       6.296563,     0.09984148,              0,       210.8062,      -103.0627
       6.298398,      0.1006014,              0,       214.1536,      -102.3106
       6.300234,      0.1005359,              0,       211.9605,      -101.8885
       6.302071,      0.1002078,              0,       212.5734,      -101.4165
       6.303906,      0.1003733,              0,       208.9182,      -103.0365
       6.305703,      0.1004524,              0,       209.7559,      -102.7436
       6.307539,     0.09985381,              0,       213.9545,      -103.1083
       6.309375,      0.1005051,              0,       216.0174,      -102.7354
       6.311211,      0.1000179,              0,       216.8798,       -101.817
       6.313047,      0.0997946,              0,       215.4804,       -101.862
       6.314883,     0.09974938,              0,       213.8986,       -102.569
       6.316719,      0.0999412,              0,        216.051,      -103.5065
       6.318555,      0.1002562,              0,        221.034,      -103.2452
       6.320352,      0.1004418,              0,        222.879,      -102.0955
       6.322187,      0.1001495,              0,       219.7659,      -101.3388
       6.324024,     0.09969145,              0,       216.8398,      -101.0287
       6.325879,     0.09971721,              0,       218.3683,      -102.7249
       6.327715,      0.1000172,              0,       221.9354,      -103.9427
       6.329512,      0.1003497,              0,       226.9012,       -103.346
       6.331348,       0.100764,              0,       229.2384,      -101.9944
       6.333184,      0.1003985,              0,       226.4573,      -101.1267
        6.33502,     0.09959908,              0,       221.0077,      -101.6398
       6.336855,     0.09941766,              0,        221.697,      -103.1457
       6.338692,      0.1001701,              0,        228.209,      -103.6827
       6.340528,      0.1007217,              0,       232.8843,      -102.4556
       6.342363,      0.1003483,              0,       231.9143,      -101.5011
        6.34416,     0.09967405,              0,       227.1614,      -101.2783
       6.345996,     0.09958453,              0,       226.3782,      -102.8466
       6.347832,     0.09994053,              0,       232.8532,       -103.514
       6.349668,      0.1004995,              0,        236.472,      -102.8646
       6.351504,      0.1003752,              0,       235.6098,      -102.1493
        6.35334,     0.09994794,              0,       233.0614,      -102.0065
       6.355176,     0.09969582,              0,       232.0382,      -102.7141
       6.357012,     0.09990101,              0,        235.487,      -103.2485
       6.358809,      0.1004435,              0,       240.8099,      -102.9349
       6.360645,      0.1005284,              0,       241.2612,      -101.9592
       6.362481,     0.09980571,              0,       237.4493,      -102.0242
       6.364316,     0.09967994,              0,       234.6205,       -102.712
       6.366152,     0.09974167,              0,       236.9797,      -103.7379
       6.367989,      0.1002509,              0,       241.4843,      -103.7739
       6.369824,      0.1004275,              0,        244.934,      -102.9937
        6.37166,      0.1003493,              0,       243.8173,      -102.2486
       6.373496,     0.09988318,              0,        243.163,      -102.7371
       6.375293,      0.1001955,              0,       245.5735,      -102.6163
       6.377129,      0.1001087,              0,        245.371,      -102.3283
       6.378965,      0.1000675,              0,       245.5342,      -102.5154
       6.380801,      0.1000171,              0,       245.5906,      -102.7682
       6.382637,     0.09983364,              0,        246.423,      -103.4504
       6.384473,      0.1000811,              0,       249.0989,      -103.6122
       6.386309,      0.1002301,              0,       252.3498,      -102.9853
       6.388144,      0.1003679,              0,       253.6855,      -102.0048
       6.389942,      0.1001747,              0,       252.2906,      -102.5381
       6.391778,     0.09981843,              0,       252.1843,       -102.672
       6.393613,     0.09989049,              0,       252.4359,      -102.9223
       6.395449,      0.1000512,              0,        253.065,      -103.1972
       6.397285,      0.1000368,              0,       253.5254,      -103.2737
       6.399121,      0.1001063,              0,       256.0157,      -103.5048
       6.400957,      0.1001696,              0,        257.569,        -103.31
       6.402793,      0.1000523,              0,       257.2664,      -103.3239
       6.404629,      0.1001432,              0,       259.0374,      -103.4598
       6.406426,      0.1000763,              0,       260.9936,      -103.3382
       6.408262,      0.1003314,              0,        261.581,      -103.0487
       6.410098,      0.1001109,              0,       263.4387,      -103.1222
       6.411934,     0.09997185,              0,       263.6176,      -103.1738
        6.41377,     0.09970828,              0,       263.8031,      -103.4801
       6.415606,      0.1001831,              0,       268.3924,      -103.7787
       6.417441,     0.09988616,              0,       273.2503,      -103.7493
       6.419278,      0.1002944,              0,       271.7988,      -102.7135
       6.421074,     0.09994369,              0,       269.0009,      -103.0429
        6.42291,       0.100162,              0,       268.0374,      -103.2129
       6.424766,      0.1000103,              0,       273.2508,      -103.9729
       6.426602,       0.100531,              0,       277.3426,      -103.4321
       6.428399,      0.1002486,              0,       277.7157,      -103.1915
       6.430234,      0.1000608,              0,       277.4701,      -102.9936
        6.43207,      0.1005439,              0,       276.2672,      -103.2258
       6.433907,     0.09962976,              0,        274.864,      -103.7506
       6.435742,      0.1002593,              0,       278.9973,      -104.3379
       6.437578,      0.1005467,              0,       284.1115,      -103.9246
       6.439414,      0.1006159,              0,       286.2197,       -102.742
        6.44125,      0.1007195,              0,       284.5326,      -102.8158
       6.443047,     0.09987873,              0,       280.6391,      -102.8302
       6.444883,     0.09979007,              0,       281.9262,      -103.8563
       6.446719,      0.1005522,              0,       286.8777,      -105.1672
       6.448555,     0.09991384,              0,       287.4176,      -102.7702
       6.450391,      0.1006009,              0,       290.6169,      -104.2105
       6.452227,      0.1005862,              0,       291.7133,      -103.3387
       6.454062,     0.09949301,              0,       292.9765,      -103.5992
       6.455899,      0.1012092,              0,       289.3004,      -102.0561
       6.457735,     0.09959395,              0,       292.1496,      -104.0543
       6.459531,     0.09975974,              0,       293.3621,      -103.4102
       6.461367,      0.1005903,              0,       294.6161,      -103.3532
       6.463203,     0.09929118,              0,        296.214,      -104.3671
       6.465039,      0.1010436,              0,       298.2942,      -104.3119
       6.466875,     0.09926147,              0,       303.6307,      -104.5931
       6.468711,      0.1001547,              0,       304.4278,      -103.4958
       6.470547,       0.100684,              0,       303.5081,      -103.3895
       6.472383,      0.1010294,              0,       302.8592,      -103.1558
        6.47418,      0.1004667,              0,       303.0225,      -103.4108
       6.476016,     0.09984422,              0,       303.2697,      -103.7636
       6.477852,       0.100749,              0,       306.1044,      -105.0628
       6.479688,      0.0988975,              0,        311.913,      -104.1729
       6.481524,      0.1016876,              0,       314.2223,      -104.3971
       6.483359,     0.09999671,              0,       318.9939,      -104.1697
       6.485196,      0.1002152,              0,       316.5556,      -102.6452
       6.487031,     0.09998188,              0,       314.8022,      -102.9199
       6.488867,      0.1000473,              0,       313.0154,      -103.4525
       6.490664,     0.09966394,              0,       314.6269,      -104.2176
         6.4925,     0.09977414,              0,       316.6881,      -104.3965
       6.494336,     0.09984212,              0,       321.2847,      -105.3747
       6.496172,      0.1003266,              0,        325.094,      -104.8187
       6.498008,     0.09999198,              0,       327.1833,      -104.3395
       6.499844,      0.1003998,              0,       327.4394,      -104.1692
        6.50168,      0.1001479,              0,       328.9674,      -104.1018
       6.503516,      0.1003809,              0,       331.0921,       -104.176
       6.505312,      0.0998521,              0,       331.7237,      -103.5458
       6.507149,      0.1004692,              0,       329.2941,      -103.9986
       6.508985,     0.09955493,              0,       331.3951,      -104.9697
        6.51082,     0.09966835,              0,       334.0222,      -104.4075
       6.512656,       0.100213,              0,       335.5836,      -103.6711
       6.514493,      0.1004431,              0,       337.2431,      -104.6191
       6.516328,      0.1000824,              0,       340.1369,      -104.4655
       6.518164,      0.1002007,              0,       342.3711,      -104.0378
       6.519961,     0.09979633,              0,       343.1565,      -104.0396
       6.521797,     0.09909161,              0,       342.9479,        -103.64
       6.523633,      0.1029938,              0,       341.7665,      -103.2185
       6.525469,     0.09775662,              0,       350.6471,      -104.2856
       6.527324,     0.09986989,              0,       348.8482,      -103.8712
       6.529121,     0.09945814,              0,       346.8104,      -103.5925
       6.530957,     0.09956481,              0,       346.4191,      -104.7089
       6.532793,      0.1007775,              0,       346.3751,      -105.1435
       6.534629,     0.09933871,              0,       351.1817,      -106.6607
       6.536465,      0.1002142,              0,       356.2153,      -105.6721
       6.538301,     0.09993289,              0,       362.7787,      -105.6075
       6.540137,      0.1008599,              0,       363.5371,      -104.3867
       6.541973,     0.09964642,              0,       362.5511,      -104.0081
        6.54377,     0.09972894,              0,       358.4355,      -104.1832
       6.545606,     0.09923445,              0,       356.8428,      -104.7769
       6.547441,     0.09914709,              0,       359.5254,      -105.5632
       6.549277,      0.1001703,              0,       365.3812,      -106.8909
       6.551114,      0.0989764,              0,       371.6114,      -106.2467
       6.552949,      0.1012604,              0,       372.1642,      -105.0277
       6.554785,     0.09920716,              0,       377.8271,      -105.3636
       6.556621,      0.1001182,              0,       376.0396,      -103.6327
       6.558418,     0.09985179,              0,       374.6016,      -104.0656
       6.560254,     0.09958256,              0,       374.1934,      -104.5521
        6.56209,     0.09960625,              0,       373.2639,      -105.1221
       6.563926,      0.1001021,              0,       377.2568,      -105.3052
       6.565762,      0.1014977,              0,       383.2869,      -106.3984
       6.567598,      0.1002105,              0,       389.2804,      -105.8412
       6.569434,      0.1001027,              0,       390.0936,      -105.1576
        6.57127,       0.100514,              0,       386.4461,      -104.3867
       6.573105,     0.09915023,              0,       385.3058,      -105.2701
       6.574903,      0.1004553,              0,       385.0481,      -105.8914
       6.576738,     0.09960956,              0,       389.2242,      -105.7616
       6.578574,      0.1008632,              0,       392.8273,      -105.9071
        6.58041,      0.1001508,              0,       395.5139,      -105.3832
       6.582246,      0.1005566,              0,        394.433,      -105.3008
       6.584082,     0.09960104,              0,       395.1878,      -105.2655
       6.585918,      0.1000691,              0,       397.0916,      -106.2799
       6.587754,      0.1001109,              0,       400.9332,      -105.5878
       6.589551,      0.1003707,              0,       401.3943,      -105.9542
       6.591387,      0.1002005,              0,       404.1968,      -106.0757
       6.593223,      0.1000792,              0,       405.3055,      -106.1451
       6.595059,      0.1000325,              0,       408.7923,      -106.4596
       6.596895,      0.1003309,              0,       411.3037,      -106.0643
       6.598731,      0.1001158,              0,       413.7812,      -106.3464
       6.600566,      0.1003008,              0,       416.4891,      -105.8659
       6.602402,      0.1004528,              0,       418.5697,      -105.5605
       6.604239,      0.1006154,              0,       419.1556,      -106.1012
       6.606035,     0.09908441,              0,       417.8595,      -105.2578
       6.607871,     0.09965634,              0,        416.099,      -105.5485
       6.609707,     0.09975327,              0,        417.031,      -106.2463
       6.611543,     0.09934817,              0,       420.9873,      -106.3802
       6.613379,      0.1009359,              0,       425.6116,       -106.784
       6.615215,     0.09937179,              0,       429.7226,      -106.6825
       6.617051,       0.100296,              0,       431.4172,      -106.5569
       6.618887,      0.1003359,              0,       435.1295,      -106.0473
       6.620684,      0.1003436,              0,       436.2434,      -105.4663
       6.622519,     0.09958935,              0,       436.4414,      -105.4292
       6.624356,      0.1002878,              0,       433.8433,      -105.8681
       6.626192,     0.09914834,              0,       434.4247,      -106.3285
       6.628027,     0.09967922,              0,       437.2623,      -107.0635
       6.629863,      0.1002644,              0,       441.1532,      -107.6021
       6.631699,     0.09988026,              0,       446.6336,      -107.0522
       6.633516,      0.1013878,              0,       450.2174,      -107.5127
       6.635352,     0.09974228,              0,       455.1489,      -106.4532
       6.637187,      0.1009696,              0,       454.8752,      -106.3499
       6.639023,      0.0999384,              0,       454.5112,      -105.6949
        6.64086,      0.1000621,              0,       451.5671,      -106.4903
       6.642695,     0.09975701,              0,       452.7029,      -106.8584
       6.644492,     0.09962029,              0,       455.2254,      -107.0994
       6.646328,      0.1000792,              0,       459.1155,      -107.2963
       6.648164,      0.1002555,              0,       461.8615,      -107.3519
           6.65,      0.1002141,              0,       467.1105,      -107.0435
       6.651836,      0.1004312,              0,       468.8473,      -107.0877
       6.653672,      0.1003027,              0,       470.6418,      -107.1473
       6.655508,       0.100243,              0,       473.4464,      -106.8008
       6.657344,       0.100356,              0,       472.9378,       -106.941
       6.659141,      0.1000489,              0,       473.8267,      -107.1748
       6.660977,      0.1002349,              0,       476.3251,      -106.8955
       6.662813,     0.09992664,              0,       478.6018,      -107.3505
       6.664649,     0.09968627,              0,       479.8716,      -107.3228
       6.666484,     0.09962385,              0,       482.3058,      -107.6752
        6.66832,      0.1000013,              0,       484.6232,      -107.5268
       6.670156,      0.1003703,              0,        488.711,      -107.1778
       6.671992,      0.1004815,              0,       490.9989,      -107.3172
       6.673789,      0.1003172,              0,       493.0123,      -107.0644
       6.675625,      0.1003904,              0,       496.5063,      -106.7173
       6.677461,      0.1001276,              0,       495.7914,      -106.8222
       6.679297,     0.09953073,              0,       495.3121,       -107.052
       6.681133,     0.09964319,              0,       494.8568,      -107.3942
       6.682969,     0.09973954,              0,       498.1447,      -107.7172
       6.684805,     0.09994372,              0,       504.1578,      -107.8983
       6.686641,      0.1005113,              0,          507.4,      -107.6834
       6.688477,      0.1005175,              0,       512.4163,      -107.5171
       6.690274,      0.1004208,              0,       513.1397,      -107.5072
        6.69211,      0.1000788,              0,       512.5189,      -107.0776
       6.693945,     0.09973432,              0,       510.5842,      -107.5125
       6.695781,     0.09966765,              0,       511.0464,      -108.0511
       6.697617,     0.09968824,              0,       513.2947,      -108.1179
       6.699453,     0.09999242,              0,        516.416,      -108.5567
       6.701289,     0.09983295,              0,       520.8259,        -108.83
       6.703125,      0.1003558,              0,       525.1289,      -108.6092
       6.704922,      0.1003923,              0,       529.9157,      -108.3851
       6.706758,      0.1005468,              0,        532.347,       -107.984
       6.708594,      0.1002567,              0,       532.0966,      -108.1213
        6.71043,     0.09979568,              0,       531.4354,      -108.1395
       6.712265,      0.1000289,              0,       531.0921,      -108.2417
       6.714102,      0.1001424,              0,       533.7216,      -108.9267
       6.715938,     0.09954607,              0,       537.6359,      -109.0575
       6.717773,      0.1000918,              0,       539.1033,      -108.9234
       6.719571,        0.09952,              0,       543.1889,      -109.3866
       6.721406,      0.1002476,              0,       547.3831,       -109.081
       6.723242,      0.1003591,              0,       550.9086,      -108.8016
       6.725078,      0.1006931,              0,       553.9288,      -108.7661
       6.726914,      0.1001419,              0,       556.1802,      -108.4104
        6.72875,      0.1000452,              0,        554.025,      -108.3925
       6.730586,     0.09976129,              0,       554.9907,      -108.6774
       6.732422,     0.09991287,              0,          556.1,      -109.1636
       6.734258,     0.09941857,              0,       558.5254,      -109.5059
       6.736055,     0.09988729,              0,       562.6479,      -109.8301
       6.737891,     0.09971511,              0,       568.9623,      -110.0462
       6.739727,      0.1013068,              0,       571.1852,      -108.8818
       6.741582,      0.1016235,              0,       573.7412,      -109.6908
       6.743379,      0.1002477,              0,       576.5817,      -109.2178
       6.745215,      0.0996272,              0,       577.3999,      -108.7171
       6.747051,     0.09938744,              0,       576.9571,       -109.142
       6.748887,      0.1006736,              0,       575.0475,      -107.7984
       6.750723,      0.1002261,              0,       578.9072,      -110.7591
       6.752559,     0.09878311,              0,       585.2104,      -109.7106
       6.754395,      0.1009558,              0,       587.9501,      -110.1916
        6.75623,      0.1002249,              0,       593.6745,      -109.7037
       6.758028,     0.09976868,              0,       595.7797,      -109.9477
       6.759863,      0.1002338,              0,       597.9311,      -109.1375
       6.761699,     0.09988742,              0,       597.7655,      -109.2405
       6.763535,      0.1000663,              0,       596.4262,      -109.5417
       6.765371,     0.09958592,              0,       596.9592,      -110.0364
       6.767207,     0.09963597,              0,       598.6885,      -110.6166
       6.769043,     0.09865478,              0,       603.8239,      -110.4584
       6.770879,      0.1016362,              0,       608.8385,       -110.174
       6.772715,      0.1011938,              0,       613.8475,       -109.874
       6.774512,      0.1002168,              0,       616.6558,      -110.2015
       6.776348,      0.0991575,              0,       615.8431,      -109.1744
       6.778183,     0.09984317,              0,        613.744,      -109.6173
        6.78002,     0.09929848,              0,       614.0021,      -110.8463
       6.781856,     0.09962976,              0,       616.1781,      -110.6113
       6.783691,     0.09983119,              0,        621.822,      -111.1348
       6.785527,      0.1002266,              0,       628.1058,      -111.0884
       6.787364,      0.1001239,              0,       630.9697,      -109.9655
        6.78916,       0.099943,              0,       631.2161,      -110.5553
       6.790996,     0.09981603,              0,       632.6494,      -110.2466
       6.792832,      0.1001543,              0,       632.3821,      -110.2552
       6.794668,     0.09986984,              0,       634.2201,      -110.9566
       6.796504,     0.09971277,              0,       635.7927,      -110.8854
        6.79834,     0.09979693,              0,       641.4001,      -111.4919
       6.800176,      0.1000166,              0,       644.4288,      -111.3603
       6.802012,      0.1007704,              0,       648.2148,      -110.6593
       6.803848,      0.1008792,              0,       650.2698,      -111.2722
       6.805645,      0.1005851,              0,       650.9711,      -110.6809
        6.80748,      0.0994109,              0,       652.4404,      -111.2335
       6.809317,     0.09920715,              0,       655.0499,       -111.765
       6.811152,     0.09939258,              0,       656.4772,      -110.9215
       6.812988,     0.09993878,              0,       659.9667,      -111.4647
       6.814824,     0.09979676,              0,       662.6999,        -111.14
        6.81666,      0.1002829,              0,       664.8032,      -111.4384
       6.818496,     0.09994648,              0,       666.6967,      -111.5713
       6.820293,     0.09973165,              0,       668.0718,       -111.708
       6.822129,     0.09964965,              0,       671.1694,      -111.7722
       6.823965,      0.1000729,              0,       672.6895,      -111.7176
       6.825801,      0.1000184,              0,       676.1559,      -111.9202
       6.827637,      0.0998906,              0,       676.4848,      -111.9016
       6.829473,     0.09998112,              0,        679.684,      -111.9554
       6.831309,      0.0999051,              0,        681.913,      -112.0926
       6.833145,      0.1005735,              0,       685.0609,      -111.9895
       6.834941,     0.09976449,              0,       686.4018,        -112.41
       6.836777,      0.1001307,              0,       686.8109,       -112.305
       6.838614,     0.09946061,              0,       689.6104,      -112.6529
       6.840449,      0.1000999,              0,       693.7769,      -112.5016
       6.842285,      0.1006345,              0,       697.4176,      -112.4569
       6.844121,      0.1002179,              0,        699.379,      -112.3054
       6.845957,      0.1000309,              0,        700.795,      -112.1493
       6.847793,      0.1000246,              0,       701.8401,      -112.3547
       6.849629,     0.09956679,              0,       703.2853,      -112.1676
       6.851426,      0.1002362,              0,       704.7661,      -112.5647
       6.853262,     0.09885193,              0,        706.334,      -112.4771
       6.855117,     0.09904803,              0,       712.2986,      -112.3608
       6.856953,      0.1009695,              0,       714.0447,      -112.0685
        6.85875,     0.09964893,              0,       715.4041,      -112.6151
       6.860586,     0.09982546,              0,       715.0435,      -112.4378
       6.862422,     0.09971359,              0,       715.9187,      -113.1823
       6.864258,     0.09926062,              0,       716.9224,      -113.3147
       6.866094,     0.09938718,              0,       722.0613,      -113.8902
        6.86793,     0.09973703,              0,       726.1031,      -113.7685
       6.869766,      0.1003294,              0,       731.1165,      -113.6985
       6.871602,      0.1005405,              0,       735.2836,      -113.4952
       6.873398,      0.1001323,              0,       737.3207,      -113.0373
       6.875235,      0.1006344,              0,       738.3717,      -112.8377
        6.87707,     0.09980917,              0,       740.3953,      -112.9678
       6.878906,     0.09945861,              0,       739.7215,      -112.8751
