Group Signal ,Sx,Frame 64553,
Format,Mag/Phase,Scaling,EU
       6.151895,       0.200062,              0,       257.7108,      -101.1327
        6.15373,      0.2002139,              0,       259.3442,      -101.0294
       6.155566,      0.2001015,              0,       259.9376,      -101.2374
       6.157403,      0.2000677,              0,       257.8794,      -101.0337
       6.159199,      0.2000593,              0,       258.6628,      -101.0124
       6.161035,      0.2001237,              0,       260.9129,      -101.1047
       6.162871,      0.2002155,              0,       259.8287,       -100.679
       6.164707,      0.1999331,              0,       258.9753,      -100.9308
       6.166543,      0.2000837,              0,       261.3009,      -100.8433
       6.168379,      0.1999433,              0,       259.3357,      -101.1051
       6.170215,      0.2000995,              0,       262.8115,      -101.1297
       6.172051,      0.2003224,              0,       262.6796,      -100.5853
       6.173887,      0.1998912,              0,       261.4977,      -100.9886
       6.175683,      0.2000746,              0,       262.4688,      -101.0052
       6.177519,      0.1998508,              0,       261.8748,      -101.4637
       6.179356,      0.2000747,              0,       264.4963,       -101.537
       6.181191,      0.2005369,              0,       268.5937,      -100.7025
       6.183027,      0.2000333,              0,       263.6434,      -100.6786
       6.184863,      0.1997936,              0,       264.5349,       -101.642
       6.186699,      0.2004924,              0,       269.8321,      -101.0343
       6.188535,      0.2002563,              0,       267.5368,      -100.7703
       6.190332,      0.1998833,              0,       267.6306,      -100.9414
       6.192168,      0.2000308,              0,       268.3731,      -101.2108
       6.194004,      0.2000992,              0,       268.9241,      -101.3775
        6.19584,      0.2002383,              0,       271.2107,      -101.0441
       6.197676,      0.2000671,              0,       269.6794,       -100.922
       6.199512,      0.1999071,              0,       271.0129,      -101.4476
       6.201348,      0.2002639,              0,       273.5526,      -101.2329
       6.203184,      0.2002335,              0,        271.701,      -100.6502
       6.205019,      0.1998733,              0,        270.252,      -101.1514
       6.206816,      0.1999943,              0,       273.0965,      -101.3602
       6.208652,      0.2003032,              0,       273.7384,      -101.1658
       6.210488,      0.1999505,              0,       273.7193,      -101.1866
       6.212324,       0.200107,              0,       275.9367,      -101.5387
        6.21416,       0.200398,              0,       277.2451,      -100.9106
       6.215996,      0.2000313,              0,       274.1358,      -101.0315
       6.217832,      0.1999064,              0,         277.39,      -101.6645
       6.219668,      0.2004642,              0,       278.8531,      -100.7937
       6.221465,      0.2000469,              0,       276.5321,      -100.9298
       6.223301,       0.200002,              0,       277.9236,      -101.2523
       6.225137,      0.2001215,              0,       277.3444,      -101.0386
       6.226973,      0.1999405,              0,       278.1518,      -101.3631
       6.228789,      0.2001285,              0,       280.9882,      -101.5514
       6.230625,      0.2003137,              0,        281.726,      -100.9302
       6.232461,      0.1999839,              0,       279.3297,      -100.9826
       6.234297,       0.199953,              0,        281.864,      -101.6683
       6.236133,      0.2004198,              0,       283.5255,      -101.1281
       6.237969,      0.2000718,              0,       280.6678,      -100.9554
       6.239805,      0.1999758,              0,       284.2021,      -101.7456
       6.241641,      0.2007005,              0,       286.5942,      -100.7701
       6.243476,      0.2000072,              0,       283.0505,      -100.8556
       6.245274,      0.1998177,              0,       283.3528,      -101.6682
       6.247109,      0.2001344,              0,       288.5025,      -101.8553
       6.248945,      0.2006458,              0,        288.898,      -100.8796
       6.250781,      0.1998327,              0,       285.2517,      -100.9348
       6.252617,      0.1998086,              0,       286.1383,      -101.7103
       6.254453,      0.2001612,              0,       289.6212,      -101.7038
       6.256289,      0.2003661,              0,       290.9564,      -101.4289
       6.258125,      0.2000807,              0,       289.2398,      -100.8059
       6.259922,      0.1996932,              0,       287.4529,       -101.606
       6.261758,      0.2001579,              0,       292.1411,      -101.6116
       6.263594,      0.2004592,              0,       292.8896,      -100.8948
       6.265429,      0.2000737,              0,       291.0207,      -101.1797
       6.267266,      0.1999667,              0,       293.3652,      -101.5211
       6.269102,      0.2002791,              0,       295.1585,      -101.0595
       6.270937,      0.2000328,              0,        291.724,      -100.9066
       6.272773,      0.1998085,              0,       292.8258,      -101.5784
        6.27457,      0.2002778,              0,       295.6318,      -101.5821
       6.276406,      0.2004119,              0,       298.4045,      -100.9846
       6.278242,      0.2000731,              0,       295.4313,      -100.9124
       6.280078,       0.199715,              0,        297.022,      -102.0452
       6.281914,      0.2006779,              0,       302.2299,      -101.1002
        6.28375,      0.2003966,              0,       300.7224,      -100.3722
       6.285586,      0.1997019,              0,       296.7733,      -100.9107
       6.287422,       0.199751,              0,       298.9072,      -101.7708
       6.289258,      0.2004885,              0,       303.3298,      -101.1338
       6.291055,      0.2004581,              0,       302.9551,      -100.6965
       6.292891,      0.1998981,              0,       299.6329,      -100.8926
       6.294726,      0.1997849,              0,       302.5439,      -101.8124
       6.296563,      0.2006236,              0,       307.4688,      -101.0239
       6.298398,      0.2000793,              0,       303.7036,      -100.7128
       6.300234,      0.1996107,              0,       302.2081,      -101.4632
        6.30207,      0.2002251,              0,       307.8402,      -101.4793
       6.303906,      0.2004875,              0,       309.1101,      -100.9297
       6.305703,      0.2000812,              0,       306.8899,      -100.5595
       6.307539,      0.1997279,              0,       304.8755,      -101.0575
       6.309375,      0.2000353,              0,       308.5904,      -102.0258
       6.311211,      0.2005888,              0,       314.5286,      -101.3088
       6.313047,      0.2003546,              0,       311.8483,      -100.6662
       6.314883,        0.19979,              0,       308.3593,      -101.0169
       6.316719,      0.1997826,              0,       310.7089,      -101.9073
       6.318555,      0.2004891,              0,       315.3855,      -101.5211
       6.320352,      0.2002359,              0,       313.3742,      -101.3396
       6.322187,      0.2000466,              0,       314.5037,      -101.5186
       6.324023,      0.2001911,              0,       316.2687,      -101.4762
       6.325879,      0.2002596,              0,       316.6782,      -101.0138
       6.327715,      0.2001497,              0,       316.8479,      -100.9234
       6.329512,      0.1998944,              0,       315.7475,      -101.4019
       6.331347,      0.2002123,              0,       318.4615,      -101.3101
       6.333184,      0.2002208,              0,       320.0646,      -101.2336
        6.33502,      0.1999927,              0,       317.9052,      -101.1407
       6.336855,      0.1999981,              0,       318.4034,      -101.3422
       6.338691,      0.2002167,              0,       321.5213,      -101.5225
       6.340528,      0.2002007,              0,       321.1237,      -101.1713
       6.342363,      0.2000437,              0,       320.0615,      -101.3518
        6.34416,      0.1999235,              0,       321.3389,      -101.9109
       6.345996,      0.2002182,              0,        324.772,      -102.0479
       6.347832,      0.2005301,              0,       327.1195,       -101.316
       6.349668,      0.2000084,              0,       323.7534,      -101.1082
       6.351504,      0.1997629,              0,         323.37,      -101.7954
        6.35334,      0.2001672,              0,       328.4627,      -101.9172
       6.355176,      0.2004679,              0,       330.7995,      -101.5965
       6.357012,      0.2001952,              0,       330.6665,      -101.3641
       6.358809,      0.2000524,              0,       329.8539,      -101.3106
       6.360644,      0.1999403,              0,       330.1143,      -101.4265
       6.362481,      0.2000402,              0,       331.3625,      -101.7433
       6.364316,      0.2002612,              0,       333.9995,      -101.2732
       6.366152,      0.2000506,              0,       330.8864,      -101.0792
       6.367988,      0.1997761,              0,       331.9635,      -101.9402
       6.369824,      0.2004134,              0,        338.817,      -101.8418
        6.37166,      0.2006644,              0,       337.4925,      -101.0241
       6.373496,      0.1997695,              0,       332.7483,      -101.2337
       6.375293,      0.1995472,              0,        331.933,      -102.4518
       6.377129,      0.2003501,              0,       341.3287,       -102.285
       6.378965,      0.2008841,              0,       342.0935,      -101.2079
       6.380801,      0.1998387,              0,       337.4485,      -101.2651
       6.382637,       0.199886,              0,       338.5437,       -101.722
       6.384473,      0.2003204,              0,       340.5077,      -101.5564
       6.386309,      0.2001101,              0,       340.9783,      -101.4798
       6.388144,      0.2001784,              0,       344.4592,      -101.6655
       6.389941,      0.2002704,              0,       344.5612,      -101.3061
       6.391778,      0.2000352,              0,       344.6023,      -101.5207
       6.393613,      0.2001025,              0,       346.9767,      -101.7873
       6.395449,      0.2001746,              0,       347.9826,      -101.5222
       6.397285,      0.2001261,              0,       346.5753,      -101.5639
       6.399121,      0.2000441,              0,       348.4239,      -101.6875
       6.400957,      0.2003132,              0,       350.5287,      -101.5999
       6.402793,       0.200351,              0,       351.1443,      -101.1667
       6.404629,      0.2000791,              0,       350.4328,      -101.7311
       6.406426,      0.2002011,              0,       353.0025,      -101.3108
       6.408262,      0.2002291,              0,       349.9842,       -101.684
       6.410098,      0.1998209,              0,       354.3269,      -102.0583
       6.411933,      0.2004084,              0,       357.3758,      -101.5301
        6.41377,       0.200335,              0,       355.0088,      -100.9583
       6.415606,      0.1995442,              0,       351.6336,      -101.3786
       6.417441,      0.1997413,              0,       355.3311,      -102.0111
       6.419277,      0.2004633,              0,       359.5539,      -101.9791
       6.421074,      0.2004069,              0,       360.1798,       -101.621
        6.42291,      0.2000589,              0,       358.9928,      -101.5956
       6.424766,      0.1998634,              0,        358.326,      -101.9322
       6.426601,      0.2000681,              0,       361.4593,      -102.1837
       6.428399,      0.2003806,              0,       365.0611,      -102.0675
       6.430234,      0.2005468,              0,       366.6958,      -101.4778
        6.43207,      0.2002934,              0,       364.1954,       -101.095
       6.433906,      0.1998443,              0,       362.9876,      -101.4621
       6.435742,      0.1999177,              0,       363.9973,      -101.8587
       6.437578,      0.2001191,              0,       366.6662,      -102.1882
       6.439414,      0.2004869,              0,       371.4495,      -101.7661
        6.44125,       0.200343,              0,       370.4259,      -101.5731
       6.443047,      0.1998505,              0,       369.2088,      -101.9358
       6.444883,      0.1997994,              0,       371.7097,      -102.0512
       6.446719,      0.2005561,              0,       375.1628,      -101.6573
       6.448555,      0.2002949,              0,       375.8955,      -101.2948
       6.450391,      0.1999926,              0,        373.125,      -101.2463
       6.452227,      0.1995728,              0,        372.279,      -102.2418
       6.454062,      0.2002244,              0,       379.3234,      -102.8195
       6.455898,      0.2009599,              0,       383.3638,      -101.7149
       6.457735,      0.2002815,              0,       379.2463,       -101.182
       6.459531,      0.1994478,              0,       376.0425,      -101.8462
       6.461367,      0.1997553,              0,       378.8618,      -102.4184
       6.463203,      0.2005014,              0,       385.3357,      -102.1493
       6.465039,      0.2008466,              0,       386.7979,      -101.4187
       6.466875,      0.2000097,              0,       383.5466,      -101.3437
       6.468711,      0.1996912,              0,       381.5912,      -101.7747
       6.470547,      0.1998147,              0,       384.5801,      -102.3584
       6.472383,      0.2004638,              0,       390.2769,      -102.2057
        6.47418,       0.200572,              0,       390.7704,      -101.6446
       6.476016,      0.1999808,              0,       387.3847,      -101.5794
       6.477851,      0.1996832,              0,        386.435,      -102.0354
       6.479688,      0.2001461,              0,       391.0166,      -102.2794
       6.481524,      0.2004717,              0,       394.6164,       -102.195
       6.483359,      0.2003407,              0,       394.5385,      -102.0459
       6.485195,      0.2000066,              0,       394.4388,      -101.9315
       6.487031,      0.2001433,              0,       396.9387,      -102.1604
       6.488867,      0.2001127,              0,       398.0616,      -102.2735
       6.490664,      0.2002983,              0,        398.731,      -102.1217
         6.4925,      0.2001276,              0,       400.1383,      -102.2401
       6.494336,      0.2004188,              0,       401.9314,      -101.8317
       6.496172,       0.200179,              0,       400.3123,      -101.6397
       6.498008,      0.1997797,              0,       399.5843,      -102.0127
       6.499844,      0.2000124,              0,       401.2149,      -102.3244
        6.50168,      0.2001926,              0,       405.2994,      -102.6304
       6.503516,      0.2005234,              0,       409.1142,      -102.1317
       6.505312,      0.2004089,              0,       407.4681,      -101.6352
       6.507148,      0.1996153,              0,       403.9652,      -102.4442
       6.508985,      0.1998107,              0,       408.1845,       -102.985
        6.51082,      0.2006596,              0,       415.0336,      -102.4297
       6.512656,      0.2006789,              0,       413.7998,      -101.7428
       6.514492,       0.199737,              0,       410.3416,      -102.1671
       6.516328,      0.1997143,              0,       412.1684,      -102.5191
       6.518164,      0.2004554,              0,       416.2461,      -102.2705
       6.519961,      0.2003618,              0,         417.49,      -102.2138
       6.521797,      0.2001988,              0,       418.1252,      -101.8135
       6.523633,      0.2002387,              0,       417.1057,      -101.9121
       6.525469,      0.1998821,              0,       417.0624,      -102.1382
       6.527324,      0.1999603,              0,       419.4551,      -102.3562
       6.529121,      0.2002656,              0,       421.9211,       -102.382
       6.530957,      0.2002357,              0,       424.5689,      -102.2877
       6.532793,      0.2000899,              0,       423.9924,       -102.373
       6.534629,      0.2000782,              0,       426.6253,      -102.6019
       6.536465,      0.2003839,              0,       431.9669,      -102.5648
       6.538301,      0.2006594,              0,       433.9489,      -101.9006
       6.540137,      0.2001844,              0,       432.6925,      -101.6819
       6.541973,      0.1999016,              0,       430.0037,      -101.7882
       6.543769,      0.1998297,              0,       430.0739,      -102.1316
       6.545606,      0.1999185,              0,        432.208,      -102.4606
       6.547441,       0.200308,              0,       436.5787,      -102.6308
       6.549277,      0.2004111,              0,       438.2008,      -102.3868
       6.551113,      0.2002792,              0,       440.0235,      -102.3283
       6.552949,      0.2001689,              0,       439.2104,      -102.2379
       6.554785,      0.1998911,              0,       440.1745,      -102.3782
       6.556621,      0.2002714,              0,       442.5277,      -102.3276
       6.558418,      0.2002489,              0,       442.9487,       -102.212
       6.560254,      0.2001916,              0,        445.927,      -102.2359
        6.56209,       0.200387,              0,       447.5643,      -102.0429
       6.563926,       0.199989,              0,       446.5206,      -102.2764
       6.565762,      0.2000059,              0,       447.6133,      -102.4823
       6.567598,      0.1999164,              0,       450.7961,      -102.8681
       6.569434,      0.2005093,              0,       456.0386,      -102.1628
        6.57127,      0.2004891,              0,       453.7273,      -101.9136
       6.573105,      0.1995698,              0,        451.362,      -102.2203
       6.574903,      0.1999124,              0,       453.4923,      -102.5304
       6.576738,      0.2002365,              0,       455.6429,      -102.6511
       6.578574,       0.200204,              0,       459.2968,       -102.712
        6.58041,      0.2003295,              0,       461.5188,      -102.5121
       6.582246,      0.2002993,              0,       462.7966,      -102.2588
       6.584082,      0.2000422,              0,       460.9953,      -102.1986
       6.585918,      0.1999736,              0,        460.991,      -102.4155
       6.587754,      0.2000562,              0,       463.1978,      -102.5762
       6.589551,      0.2003191,              0,       465.5372,      -102.6744
       6.591387,      0.2001054,              0,       466.8646,      -102.6518
       6.593223,      0.2001784,              0,       469.7047,      -102.8285
       6.595058,      0.2002566,              0,       472.4313,      -102.5681
       6.596895,      0.2004399,              0,       474.2991,      -102.3657
       6.598731,      0.2002905,              0,       473.9447,      -102.1414
       6.600566,      0.1996293,              0,        470.459,      -102.6867
       6.602402,      0.1996023,              0,       472.3142,      -103.2269
       6.604239,      0.2005185,              0,       480.2129,      -103.0595
       6.606035,      0.2009681,              0,        483.907,      -102.4235
       6.607871,      0.2003945,              0,        480.623,      -102.0438
       6.609707,      0.1995162,              0,       478.1002,      -102.6944
       6.611543,      0.1998979,              0,       482.9556,      -102.9089
       6.613379,      0.2005473,              0,       487.9408,       -102.809
       6.615215,       0.200704,              0,       490.1155,      -102.3717
       6.617051,      0.2002662,              0,       488.1461,      -102.2354
       6.618887,      0.1998471,              0,       487.7219,      -102.4303
       6.620684,       0.199662,              0,       488.9641,      -103.0626
       6.622519,      0.2002571,              0,       493.6109,      -102.8269
       6.624355,      0.2005066,              0,       493.3168,      -102.6268
       6.626192,       0.199864,              0,       493.1046,      -102.8229
       6.628027,      0.2000009,              0,        495.609,      -102.9466
       6.629863,      0.2003384,              0,       498.5495,      -103.1374
       6.631699,      0.2003504,              0,       501.0477,      -102.9296
       6.633516,      0.2002231,              0,       501.5815,       -102.804
       6.635352,      0.2000582,              0,       502.7152,      -102.8411
       6.637187,      0.2002883,              0,       504.9872,      -102.8525
       6.639023,      0.2003174,              0,       506.6012,      -102.7544
       6.640859,       0.200174,              0,       506.7438,      -102.8073
       6.642695,      0.1999377,              0,       509.0588,      -102.9824
       6.644492,      0.2004423,              0,       512.4685,      -102.9017
       6.646328,      0.2003031,              0,        513.069,      -102.9475
       6.648164,      0.2001586,              0,       515.6431,      -102.8303
           6.65,      0.2002583,              0,        515.489,      -102.5721
       6.651836,       0.199998,              0,       515.6063,      -102.7632
       6.653672,      0.1997962,              0,       516.5717,        -103.14
       6.655508,      0.2002957,              0,       521.3702,      -103.1488
       6.657344,      0.2004676,              0,       524.0676,       -103.182
       6.659141,      0.2004588,              0,       526.4616,      -102.8282
       6.660976,      0.2004085,              0,       528.1494,      -102.7807
       6.662813,      0.2003778,              0,       529.3267,      -102.5391
       6.664649,      0.2002478,              0,       530.5283,       -102.567
       6.666484,      0.2002284,              0,        531.181,      -102.4744
        6.66832,      0.2000697,              0,       531.0326,      -102.4412
       6.670156,      0.1998967,              0,       529.3377,      -102.7732
       6.671992,      0.1995399,              0,       526.8394,      -103.1938
       6.673789,      0.1996699,              0,        529.643,      -103.9731
       6.675625,      0.2001696,              0,       539.0409,      -104.2556
       6.677461,      0.2014758,              0,       547.6402,      -103.2306
       6.679297,      0.2011224,              0,        545.744,       -102.491
       6.681133,      0.2000003,              0,       540.7608,      -102.4602
       6.682969,      0.1991506,              0,       536.2887,      -103.1044
       6.684804,      0.1993609,              0,       538.8881,      -103.9611
       6.686641,       0.200196,              0,       548.8706,      -104.2138
       6.688477,      0.2013007,              0,       556.2947,      -103.3915
       6.690273,        0.20087,              0,       553.6391,      -102.8363
        6.69211,       0.199886,              0,       549.4487,       -103.012
       6.693945,      0.1991592,              0,       547.1483,      -103.7099
       6.695781,      0.1998415,              0,       553.7324,      -104.0562
       6.697617,      0.2007271,              0,       559.6607,       -103.998
       6.699453,      0.2007086,              0,       562.6885,       -103.664
       6.701289,      0.2004739,              0,       564.1445,      -103.4841
       6.703125,      0.2003013,              0,       564.2892,      -103.2486
       6.704922,      0.2001336,              0,        564.111,      -103.4258
       6.706758,      0.1999871,              0,       566.1747,      -103.4798
       6.708594,      0.2001767,              0,       566.3188,      -103.6102
        6.71043,      0.1999775,              0,       569.5804,      -103.6366
       6.712265,      0.2004121,              0,       571.4333,      -103.7425
       6.714101,      0.2003037,              0,       574.3346,      -103.6452
       6.715938,      0.2004208,              0,       574.9979,      -103.4215
       6.717773,      0.1999932,              0,        575.201,      -103.6726
        6.71957,      0.1997958,              0,       577.2165,      -103.9906
       6.721406,      0.2000288,              0,       581.1497,      -104.1971
       6.723242,      0.2006643,              0,       586.4153,      -103.8873
       6.725078,      0.2008995,              0,       588.1738,      -103.4728
       6.726914,      0.2001363,              0,       585.7276,      -103.4272
        6.72875,      0.1998756,              0,       586.0508,      -103.4966
       6.730586,      0.1998858,              0,       586.4412,      -103.7809
       6.732422,      0.2000224,              0,       590.8935,      -104.0709
       6.734258,      0.2003729,              0,        595.715,       -104.078
       6.736055,        0.20046,              0,       599.4586,      -103.7901
       6.737891,      0.2005965,              0,       599.1573,      -103.5618
       6.739727,      0.1998298,              0,       596.9728,      -103.6677
       6.741582,      0.1997886,              0,       598.4421,      -104.0044
       6.743379,      0.1999246,              0,       601.9775,      -104.2308
       6.745215,      0.2002579,              0,       604.1997,      -104.4115
       6.747051,      0.2003072,              0,       608.1666,      -104.3793
       6.748887,      0.2008797,              0,       610.6616,      -104.0138
       6.750722,      0.2002632,              0,       610.3223,      -103.9795
       6.752559,      0.2001018,              0,       610.1134,      -104.0012
       6.754395,      0.1998644,              0,       611.9139,      -104.3375
        6.75623,      0.2001413,              0,       615.8273,      -104.3328
       6.758028,      0.2003382,              0,       618.7048,       -104.223
       6.759863,      0.2002275,              0,       621.3901,      -104.0575
       6.761699,      0.2002947,              0,       621.3984,      -103.9286
       6.763535,      0.2000314,              0,        622.852,      -103.9906
       6.765371,      0.2000324,              0,       623.4136,      -104.0609
       6.767207,      0.1998697,              0,       624.4448,      -104.4317
       6.769043,      0.2000195,              0,       627.7012,      -104.6421
       6.770879,      0.2001002,              0,       631.1192,      -104.8242
       6.772715,      0.2005243,              0,       635.4437,      -104.6868
       6.774512,      0.2009134,              0,       639.1403,      -104.2483
       6.776348,      0.2006393,              0,       638.3093,      -103.9437
       6.778183,      0.1999536,              0,       635.9444,      -104.2629
       6.780019,      0.1996728,              0,       637.0118,       -104.594
       6.781856,       0.200025,              0,       641.3663,      -104.6732
       6.783691,      0.2004519,              0,       644.8796,      -104.6858
       6.785527,       0.200707,              0,       647.8309,      -104.2654
       6.787363,      0.2004143,              0,       647.4882,      -104.2186
        6.78916,      0.1999459,              0,       647.9124,      -104.2062
       6.790996,      0.1998617,              0,       649.8868,      -104.3958
       6.792832,       0.200101,              0,       651.4272,      -104.5218
       6.794668,      0.2000553,              0,       653.4078,      -104.7138
       6.796504,      0.2001722,              0,       656.0563,      -104.7455
        6.79834,      0.2001601,              0,       657.4177,      -104.7633
       6.800176,       0.200289,              0,       661.0411,      -104.8458
       6.802011,      0.2005529,              0,       663.3622,      -104.5627
       6.803848,      0.2002412,              0,       663.9613,      -104.6907
       6.805645,      0.2001093,              0,       665.5208,      -104.7951
        6.80748,      0.1999965,              0,       666.9251,      -104.9271
       6.809316,      0.2002104,              0,       670.5991,      -104.9321
       6.811152,       0.200526,              0,       674.0601,      -104.8252
       6.812988,      0.1998144,              0,       675.9893,      -104.8059
       6.814824,      0.1980297,              0,       680.2554,      -104.9962
        6.81666,      0.1996232,              0,       677.2996,      -104.0026
       6.818496,      0.1998843,              0,       677.2169,      -105.0058
       6.820293,      0.1994362,              0,       681.6021,      -105.4297
       6.822129,      0.2002918,              0,       683.7547,      -105.2522
       6.823965,      0.2002575,              0,       685.9666,      -105.4546
       6.825801,      0.2001393,              0,       689.8509,      -105.3993
       6.827637,      0.2006081,              0,         692.57,      -105.0395
       6.829473,      0.2001978,              0,       692.6683,      -105.1121
       6.831308,      0.1995937,              0,       692.7411,      -105.3881
       6.833145,      0.1995634,              0,       692.8552,      -105.5814
       6.834941,      0.1997732,              0,       695.9017,      -106.0394
       6.836777,      0.1999424,              0,       700.9965,      -106.1035
       6.838613,      0.2007246,              0,        707.561,      -105.8242
       6.840449,      0.2012967,              0,       710.1875,      -105.3729
       6.842285,      0.2003878,              0,       708.6277,      -105.3773
       6.844121,      0.1997001,              0,       708.0918,       -105.261
       6.845957,      0.2052693,              0,       711.0063,      -105.9576
       6.847793,      0.1982296,              0,       723.0106,      -105.8198
       6.849629,        0.20157,              0,       717.1678,      -105.0525
       6.851426,      0.1989608,              0,       715.5415,      -105.3567
       6.853261,      0.1992609,              0,       716.5271,      -105.7493
       6.855117,      0.2001642,              0,       721.3074,      -106.0492
       6.856953,      0.2003649,              0,       724.2935,       -106.185
        6.85875,      0.2004759,              0,       729.2038,      -106.0217
       6.860586,        0.20056,              0,       732.9349,      -105.7319
       6.862422,      0.2006924,              0,       732.9279,      -105.7889
       6.864258,      0.2003201,              0,       732.0092,      -105.7498
       6.866094,      0.1995539,              0,       733.9561,      -106.1622
       6.867929,      0.2000149,              0,       735.9505,      -106.0459
       6.869766,       0.200144,              0,       739.5323,      -106.1792
       6.871602,      0.1997285,              0,       742.9761,      -105.7589
       6.873398,      0.2011938,              0,       742.8272,      -105.8975
       6.875234,      0.2004086,              0,       745.0957,      -106.0336
        6.87707,       0.199691,              0,       747.4793,      -106.0327
       6.878906,      0.1998946,              0,       747.7568,      -106.1019
