Group Signal ,Sx,Frame 128552,
Format,Mag/Phase,Scaling,EU
Signals,S:1,,S:3,
Chan,1,,3,
Chan Name,I_001,,I_003,
Point,0 X,,0 X,

Hz,g,deg,mm/s,deg
Scaling,Mag,Phase,Mag,Phase
       6.838594,      0.2000351,              0,       863.4515,      -107.8476
        6.84043,       0.200035,              0,       867.8444,       -108.057
       6.842266,      0.2000002,              0,       868.8088,      -108.3008
       6.844062,       0.199527,              0,       870.3104,      -108.3308
       6.845899,      0.1995964,              0,       870.6216,       -108.411
       6.847734,      0.1993172,              0,       873.8285,      -108.3309
        6.84957,      0.1994754,              0,       876.0881,      -108.3424
       6.851406,      0.1999116,              0,       879.8151,      -108.3202
       6.853242,      0.1999739,              0,       883.3899,      -108.3169
       6.855078,        0.19994,              0,       886.1161,       -108.534
       6.856894,      0.2000813,              0,       888.3235,      -108.7233
        6.85873,      0.1998826,              0,        891.722,      -108.8207
       6.860567,      0.1996109,              0,       893.0986,      -109.0963
       6.862402,         0.1999,              0,       893.1431,      -108.9915
       6.864238,      0.1995054,              0,       895.9753,      -109.0361
       6.866035,       0.199538,              0,       896.0753,      -109.1468
       6.867871,      0.1997574,              0,       898.4108,      -108.9384
       6.869707,      0.1999558,              0,       899.3831,      -109.0969
       6.871543,      0.2002825,              0,       901.3993,       -109.139
       6.873379,      0.2003989,              0,       903.0895,      -109.1738
       6.875215,      0.1990428,              0,       903.4205,      -109.4944
       6.877051,      0.1986244,              0,       901.0524,      -109.4229
       6.878887,      0.1990006,              0,       902.2913,      -109.0738
       6.880723,       0.200504,              0,       906.3149,      -108.7407
        6.88252,      0.2012735,              0,       913.4731,      -108.7683
       6.884356,        0.20043,              0,       915.1885,       -109.338
       6.886191,      0.1994278,              0,       912.7936,      -109.7867
       6.888027,      0.1990987,              0,       911.3206,      -109.8614
       6.889863,      0.1993377,              0,       913.7132,      -109.6424
       6.891699,      0.1998216,              0,       917.5013,      -109.4956
       6.893535,      0.2001255,              0,       921.1744,      -109.4882
       6.895371,      0.1998656,              0,       923.5739,      -109.6372
       6.897168,      0.1997663,              0,       925.2767,      -109.8003
       6.899004,      0.1998125,              0,       928.9583,      -109.8504
        6.90084,      0.2002939,              0,       934.7894,      -109.7678
       6.902676,      0.2000783,              0,       936.2822,      -110.0851
       6.904512,      0.2002205,              0,       939.0671,      -110.1175
       6.906348,      0.1997755,              0,       942.2466,      -110.4201
       6.908184,      0.1997348,              0,        943.814,      -110.5215
       6.910019,      0.1998324,              0,       946.1688,      -110.5804
       6.911817,      0.2000111,              0,       949.5853,      -110.5084
       6.913652,      0.2001022,              0,       953.2071,      -110.6948
       6.915488,      0.2004099,              0,       954.7163,       -110.688
       6.917324,      0.1999104,              0,       957.9695,      -110.9144
        6.91916,       0.199491,              0,       959.0021,      -111.0532
       6.920996,      0.1994201,              0,       959.1976,      -111.0577
       6.922832,      0.1999371,              0,       962.8919,      -110.9067
       6.924668,      0.2000786,              0,       965.8011,      -110.9313
       6.926504,       0.200232,              0,       968.9127,      -111.0913
       6.928301,      0.2004978,              0,       971.8511,      -111.2148
       6.930137,      0.2001555,              0,       974.5585,      -111.4415
       6.931973,      0.1999937,              0,       974.8776,      -111.7401
       6.933809,      0.1997784,              0,       976.1985,      -111.7874
       6.935645,      0.1996797,              0,       977.2902,      -111.8657
        6.93748,      0.1999335,              0,       980.3699,      -111.8031
       6.939316,      0.1998833,              0,        984.268,      -111.7882
       6.941153,        0.19987,              0,       987.6531,      -111.9077
       6.942949,        0.20047,              0,       989.5734,      -111.9621
       6.944785,      0.2004095,              0,       992.6458,      -112.0275
       6.946621,      0.1997593,              0,       994.7008,      -112.3611
       6.948457,       0.199834,              0,        994.373,       -112.618
       6.950293,      0.2004874,              0,        997.573,      -112.4391
       6.952129,      0.2000777,              0,       1002.455,      -112.5579
       6.953965,      0.1995625,              0,       1003.767,      -112.8648
       6.955801,      0.2000325,              0,       1004.224,      -112.7861
       6.957598,      0.2003256,              0,       1006.928,      -112.7995
       6.959434,      0.2000771,              0,       1010.994,      -112.9112
       6.961269,      0.2001499,              0,       1013.334,      -113.0707
       6.963106,      0.2004127,              0,       1013.805,      -113.1907
       6.964942,      0.2002639,              0,       1018.031,      -113.1994
       6.966777,      0.1995828,              0,       1018.551,      -113.4077
       6.968613,      0.1994903,              0,       1017.927,        -113.57
       6.970449,        0.20013,              0,       1021.115,      -113.3137
       6.972285,      0.2004887,              0,        1024.26,      -113.2768
       6.974102,      0.2005483,              0,       1025.821,      -113.5253
       6.975937,      0.2005328,              0,       1029.943,      -113.7217
       6.977774,      0.2004001,              0,        1032.43,      -113.8524
       6.979609,       0.200014,              0,       1033.066,      -114.2384
       6.981406,       0.200249,              0,       1035.286,      -114.2184
       6.983242,      0.2002947,              0,       1038.541,      -114.3637
       6.985078,      0.2007356,              0,       1040.962,      -114.4333
       6.986914,      0.2005565,              0,       1043.879,      -114.6826
        6.98875,       0.200176,              0,       1045.323,       -114.829
       6.990586,      0.1998125,              0,       1045.956,      -115.1715
       6.992422,      0.2003419,              0,       1047.288,      -115.0185
       6.994258,      0.2000519,              0,       1049.567,       -115.177
       6.996055,      0.2003125,              0,        1052.83,      -115.1201
        6.99789,      0.2008872,              0,       1054.485,      -115.4232
       6.999727,      0.2009445,              0,        1059.54,      -115.4411
       7.001563,      0.2005015,              0,       1059.971,       -115.803
       7.003398,       0.199589,              0,        1060.59,       -115.979
       7.005234,      0.1991373,              0,       1060.118,      -116.0164
       7.007071,      0.1999498,              0,       1063.124,      -115.9046
       7.008906,       0.200874,              0,       1068.171,      -115.5678
       7.010742,      0.2012701,              0,       1073.708,      -115.7848
       7.012539,      0.2011543,              0,       1076.889,      -116.0751
       7.014375,      0.2002596,              0,       1076.714,      -116.4755
       7.016211,      0.1994589,              0,       1077.781,      -116.7452
       7.018047,      0.1993886,              0,       1077.033,      -116.7422
       7.019883,      0.2003059,              0,       1080.958,      -116.4396
       7.021719,      0.2008118,              0,       1085.204,      -116.3386
       7.023555,      0.2009286,              0,       1088.272,      -116.6285
       7.025391,        0.20102,              0,       1091.294,      -116.7313
       7.027187,      0.2002739,              0,       1091.787,      -117.1571
       7.029024,       0.200316,              0,       1091.853,       -117.459
       7.030859,      0.2006727,              0,       1095.246,       -117.321
       7.032695,       0.200623,              0,        1097.18,      -117.5739
       7.034531,      0.2008469,              0,       1098.491,      -117.7697
       7.036367,      0.2004693,              0,       1102.799,      -117.8102
       7.038203,      0.1996155,              0,       1103.294,      -118.1865
       7.040039,      0.2002416,              0,       1101.401,      -118.2039
       7.041875,      0.2007277,              0,       1108.585,      -117.8897
       7.043672,      0.2007212,              0,       1110.593,      -118.2561
       7.045508,      0.2009915,              0,       1113.234,      -118.3775
       7.047344,      0.2010472,              0,       1115.797,      -118.7035
        7.04918,      0.2011424,              0,       1116.707,      -118.9477
       7.051016,      0.2008303,              0,        1118.39,      -119.3146
       7.052852,      0.2005408,              0,       1121.295,      -119.5958
       7.054688,      0.2006477,              0,       1121.496,      -119.8006
       7.056523,      0.2004912,              0,        1124.07,      -119.9284
       7.058321,       0.200675,              0,       1125.698,      -120.1096
       7.060156,      0.2009935,              0,       1128.323,      -120.2988
       7.061992,      0.2008784,              0,       1131.479,      -120.4171
       7.063828,      0.2005181,              0,       1134.609,      -120.7117
       7.065664,      0.2004157,              0,       1135.238,      -120.9458
         7.0675,      0.2010174,              0,       1136.318,      -121.0699
       7.069336,      0.2009218,              0,       1139.531,      -121.2361
       7.071172,      0.2006205,              0,       1140.934,      -121.6379
       7.072969,      0.2008539,              0,       1142.444,      -121.7721
       7.074805,      0.2009223,              0,       1145.155,      -121.9427
       7.076641,      0.2008003,              0,         1147.4,       -122.155
       7.078476,      0.2001005,              0,        1148.92,      -122.2131
       7.080313,      0.1996697,              0,       1149.227,      -122.4031
       7.082149,      0.2000334,              0,       1149.629,      -122.3546
       7.083984,      0.2007928,              0,       1153.997,      -122.2531
        7.08582,        0.20172,              0,        1157.76,      -122.4018
       7.087656,      0.2015108,              0,       1161.843,      -122.6279
       7.089453,      0.2006671,              0,       1163.181,      -123.1969
       7.091289,      0.2004526,              0,        1162.11,      -123.6122
       7.093125,      0.2011756,              0,       1163.134,      -123.7424
       7.094981,      0.2009705,              0,       1165.912,      -123.9421
       7.096777,        0.20046,              0,       1165.979,      -124.4319
       7.098613,      0.2003078,              0,       1165.338,      -124.6735
       7.100449,      0.1998845,              0,       1167.509,      -124.6176
       7.102285,      0.1999978,              0,       1169.267,      -124.5392
       7.104121,      0.2002261,              0,       1171.069,        -124.66
       7.105957,       0.201285,              0,       1173.597,      -124.6643
       7.107793,      0.2017164,              0,       1179.792,      -124.7444
       7.109629,      0.2011766,              0,       1182.159,       -125.186
       7.111426,      0.2000444,              0,       1180.421,      -125.7009
       7.113262,      0.1990312,              0,        1179.73,      -125.8549
       7.115098,      0.1992942,              0,       1179.345,      -125.5367
       7.116934,      0.2003278,              0,       1183.873,      -125.2473
        7.11877,      0.2019451,              0,       1188.074,      -125.1569
       7.120605,      0.2032423,              0,        1197.19,      -125.5262
       7.122441,      0.2031599,              0,       1201.045,       -126.351
       7.124278,      0.2008524,              0,       1198.498,      -127.3721
       7.126113,      0.1975354,              0,       1191.539,      -127.9009
        7.12791,      0.1951286,              0,       1185.515,      -127.3806
       7.129746,      0.1954197,              0,       1185.414,      -126.0122
       7.131582,      0.2003593,              0,       1194.746,      -124.6627
       7.133418,      0.2085324,              0,       1211.568,      -124.0785
       7.135254,      0.2129097,              0,       1232.127,      -125.6587
        7.13709,      0.2089553,              0,       1233.033,      -129.3481
       7.138926,      0.1945328,              0,       1210.771,      -133.0453
       7.140762,      0.1789057,              0,       1173.006,      -132.3343
       7.142559,      0.1749395,              0,       1152.861,      -127.0957
       7.144394,      0.1925017,              0,       1165.725,      -120.5272
       7.146231,      0.2286099,              0,       1222.087,      -115.7159
       7.148067,      0.2613916,              0,       1326.179,      -117.5398
       7.149902,      0.2586264,              0,       1404.488,      -134.6127
       7.151738,      0.2045389,              0,       1321.173,      -169.2619
       7.153574,      0.1764085,              0,       1120.577,       149.1887
        7.15541,       0.180212,              0,        924.306,       122.6194
       7.157207,      0.1874693,              0,       784.2136,       108.2363
       7.159043,       0.192196,              0,       686.8139,       100.0356
       7.160879,       0.194717,              0,       622.0825,       95.58353
       7.162715,      0.1961631,              0,       575.5003,       92.96579
       7.164551,      0.1970244,              0,       542.7016,        91.2945
       7.166387,      0.1978817,              0,       515.3812,       90.13553
       7.168223,      0.1983377,              0,       493.6496,       89.31953
       7.170059,      0.1984591,              0,       477.5988,       88.79229
       7.171895,      0.1988637,              0,       463.8871,       88.59178
       7.173691,      0.1989286,              0,       452.1226,       88.05206
       7.175528,      0.1986791,              0,       444.5207,       87.59013
       7.177363,      0.1989931,              0,       435.6049,       87.23496
       7.179199,      0.1992813,              0,       427.5899,       86.83002
       7.181035,      0.1992532,              0,       425.6358,       86.77679
       7.182871,      0.1991232,              0,       420.9431,       86.57349
       7.184707,      0.1991126,              0,       414.7839,       86.94141
       7.186543,      0.1991012,              0,       407.3863,       86.63741
        7.18834,      0.1991878,              0,       400.9552,       86.51363
       7.190176,      0.1994921,              0,       396.1006,        86.2521
       7.192012,      0.1995644,              0,       392.5334,       86.10181
       7.193848,      0.1994684,              0,       391.3192,       86.02602
       7.195683,      0.1994418,              0,       386.9109,       86.29431
        7.19752,      0.1991748,              0,       382.1593,       86.38633
       7.199356,      0.1992753,              0,       376.8423,       86.23297
       7.201191,      0.1995377,              0,       372.9346,       86.21147
       7.203027,      0.1993554,              0,       368.0993,       86.29449
       7.204824,      0.1991907,              0,       365.1653,         86.219
        7.20666,      0.1993064,              0,       358.8727,       86.09186
       7.208496,      0.1995959,              0,       355.7208,       85.86098
       7.210332,      0.1998296,              0,       354.1622,       85.59449
       7.212168,      0.1996747,              0,       353.6163,       85.52014
       7.214004,      0.1996443,              0,       351.8098,       85.56235
        7.21584,      0.1994951,              0,       350.5641,       85.72754
       7.217676,      0.1992708,              0,       346.5106,       85.97112
       7.219492,      0.1993342,              0,       341.1436,       86.13875
       7.221328,      0.1995305,              0,       336.2637,       85.88905
       7.223164,       0.199482,              0,       333.2651,       85.81312
          7.225,      0.1999081,              0,       330.2919,       85.43837
       7.226797,       0.199656,              0,       332.1302,       85.03674
       7.228633,      0.1995823,              0,       331.0002,       85.53146
       7.230469,      0.1995299,              0,       327.1049,       85.91304
       7.232305,      0.1995788,              0,       323.6949,       85.65809
       7.234141,      0.1993493,              0,       323.4215,        85.4095
       7.235977,      0.1995812,              0,       320.7621,       85.45534
       7.237813,      0.1997034,              0,       318.9529,        85.3373
       7.239648,      0.1996505,              0,       317.4656,        85.3521
       7.241484,      0.1993841,              0,       315.0287,       85.44936
       7.243281,      0.1993283,              0,       310.6149,       85.59914
       7.245117,      0.1997612,              0,       306.4857,       85.15618
       7.246953,      0.1995462,              0,       308.0877,       84.88078
       7.248789,      0.1993207,              0,       307.0028,       85.25528
       7.250625,      0.1996201,              0,       301.5449,       85.23136
       7.252461,      0.1995729,              0,       302.4297,       84.77332
       7.254297,      0.1996352,              0,       302.1754,       85.12128
       7.256133,      0.1997858,              0,       298.3526,       85.22082
        7.25793,      0.1994078,              0,       298.5157,       85.44165
       7.259766,      0.1993485,              0,       295.3931,       85.67172
       7.261601,      0.1998936,              0,       291.2458,       85.34725
       7.263438,      0.1997553,              0,       292.5108,       84.80788
       7.265274,      0.1994297,              0,       292.9689,        84.9631
       7.267109,       0.199634,              0,       290.4973,       85.20585
       7.268945,      0.1998462,              0,       287.7316,       85.31396
       7.270781,      0.1997771,              0,       286.2471,        84.9363
       7.272578,      0.1993973,              0,       285.7109,        85.1442
       7.274414,      0.1992474,              0,       284.0826,       85.24445
        7.27625,      0.1995715,              0,       279.6096,       85.14432
       7.278086,      0.1998769,              0,       278.5801,       84.65021
       7.279922,      0.1997491,              0,       279.1001,       84.77264
       7.281758,       0.199422,              0,       278.9689,       85.33092
       7.283594,      0.1993117,              0,       273.8393,       85.84538
       7.285429,      0.1995956,              0,       270.1318,       85.39345
       7.287266,       0.199893,              0,       269.4715,       84.71396
       7.289063,      0.1997343,              0,       270.0291,       84.57589
       7.290898,      0.1996479,              0,       270.2971,        84.8279
       7.292735,      0.1997936,              0,       268.3358,       85.23426
        7.29457,      0.1997833,              0,       266.6566,       84.88226
       7.296406,      0.1994547,              0,       265.9695,       85.25933
       7.298242,      0.1997048,              0,       261.9552,        85.1906
       7.300078,      0.2000725,              0,       260.3753,        84.5822
       7.301914,      0.1997034,              0,        262.449,       84.96723
       7.303711,      0.1996275,              0,       259.3719,       85.37515
       7.305547,      0.1998405,              0,       256.4719,       85.19396
       7.307383,         0.1995,              0,       255.8792,       84.86166
       7.309219,      0.1995023,              0,       254.5493,       85.18574
       7.311055,      0.1998427,              0,       251.3145,       84.83124
       7.312891,      0.1999262,              0,       252.0726,       84.30059
       7.314726,      0.1997433,              0,       253.2174,       84.73601
       7.316563,      0.1995863,              0,       251.3648,       85.19962
       7.318398,      0.1996742,              0,       248.2021,       84.94084
       7.320195,       0.199551,              0,       248.8602,       84.75252
       7.322031,      0.1993934,              0,       247.6676,        85.0732
       7.323867,      0.1996382,              0,       245.3287,       84.62575
       7.325703,      0.1996842,              0,       246.8393,       84.68268
       7.327539,      0.1997824,              0,        242.942,       85.01997
       7.329375,      0.1998608,              0,       243.1189,       84.12083
       7.331211,      0.1995066,              0,       246.0845,       84.51542
       7.333047,      0.1993453,              0,       241.9524,          85.35
       7.334844,      0.1996966,              0,        237.499,       84.97045
        7.33668,      0.1996338,              0,       237.5089,       84.49306
       7.338516,      0.1994353,              0,        237.173,       84.83823
       7.340352,      0.1999656,              0,        234.672,       84.82723
       7.342187,      0.1997599,              0,       236.1889,       84.39491
       7.344023,      0.1995349,              0,       235.2306,       85.08212
        7.34586,      0.1996536,              0,       231.3886,       85.11572
       7.347695,      0.2000256,              0,       229.9716,        84.1865
       7.349512,      0.1996762,              0,       234.6982,       83.91489
       7.351347,      0.1994857,              0,       232.6852,       85.00196
       7.353184,      0.1997661,              0,        228.286,       84.96735
        7.35502,      0.1998719,              0,        227.688,       84.24599
       7.356816,      0.1996722,              0,       229.7082,       84.41092
       7.358653,      0.1997722,              0,       227.2573,       84.89672
       7.360488,      0.1996558,              0,       225.1628,       84.53831
       7.362324,       0.199681,              0,       224.3061,       84.69886
        7.36416,      0.1995138,              0,       223.1926,        84.8187
       7.365996,      0.1997707,              0,       220.6434,       84.62769
       7.367832,      0.2000878,              0,       221.4667,       83.71971
       7.369668,      0.1994262,              0,       223.7725,       84.39677
       7.371504,      0.1996235,              0,        220.074,       85.04112
       7.373301,      0.1997042,              0,        218.791,       84.50282
       7.375137,      0.1996367,              0,       218.7842,       84.46893
       7.376973,       0.200005,              0,       215.7966,       84.40363
       7.378808,       0.199964,              0,       217.0909,        83.9898
       7.380644,      0.1993554,              0,       217.8815,       84.92024
       7.382481,      0.1996514,              0,       212.8774,        84.9017
       7.384316,      0.2000995,              0,       212.6792,       83.49158
       7.386152,      0.1995319,              0,       216.3166,       83.97172
       7.387949,       0.199482,              0,       214.1221,       84.88357
       7.389785,      0.1998037,              0,       209.0251,       84.39878
       7.391621,      0.1997786,              0,       210.2144,       83.68901
       7.393457,      0.1995339,              0,       212.2876,        84.2567
       7.395293,      0.1998062,              0,       208.9916,       84.68725
       7.397129,      0.1999267,              0,       208.2293,       83.96601
       7.398965,      0.1994181,              0,       209.2026,       84.79025
       7.400801,      0.1998435,              0,       203.5809,       84.76073
       7.402637,      0.1998516,              0,       205.6816,       83.41751
       7.404434,      0.1994877,              0,       207.6609,       84.74899
        7.40627,      0.1998357,              0,       202.7856,        84.2821
       7.408105,      0.1997436,              0,       204.9571,       83.76926
       7.409941,      0.1997223,              0,       205.1008,        84.2543
       7.411777,      0.1997139,              0,       201.8556,       84.83218
       7.413613,      0.1997721,              0,       200.3155,       83.99562
       7.415449,      0.1999136,              0,       202.6233,       84.22332
       7.417285,      0.1995814,              0,       201.0983,       84.62214
       7.419082,      0.1997825,              0,       199.4064,       84.43155
       7.420918,      0.1996718,              0,       200.4444,       84.15945
       7.422754,      0.1996139,              0,       198.9779,       84.28011
        7.42459,      0.1996457,              0,       197.7875,       84.60217
       7.426426,      0.1999731,              0,       195.8965,       84.27099
       7.428262,      0.1998029,              0,       197.1311,       83.99788
       7.430098,      0.1995742,              0,       197.0452,       83.95644
       7.431933,      0.1997725,              0,       194.8073,       84.66895
       7.433731,      0.1998677,              0,       193.2595,       84.16771
       7.435566,      0.1996174,              0,       195.0835,        84.1134
       7.437402,      0.1998311,              0,       192.5507,       84.47193
       7.439238,      0.1997308,              0,       192.5557,       84.05048
       7.441074,      0.1997612,              0,       191.8413,       84.81895
        7.44291,       0.200018,              0,       189.5668,       83.87128
       7.444746,      0.1996404,              0,       190.8047,       84.41781
       7.446582,      0.1996831,              0,       188.3555,       84.35545
       7.448418,      0.1999542,              0,       187.7985,       84.17834
       7.450215,      0.2000398,              0,        188.529,       83.33086
       7.452051,      0.1992873,              0,       190.4665,       84.31473
       7.453887,      0.1997696,              0,       184.8881,       84.78549
       7.455723,      0.2001768,              0,       185.7728,       83.60004
       7.457559,      0.1997178,              0,       188.2415,       83.64742
       7.459394,       0.199747,              0,       186.4089,       84.73549
        7.46123,      0.1997694,              0,       183.9169,       84.12502
       7.463067,      0.1997444,              0,       184.2262,       84.35815
       7.464863,       0.199848,              0,       183.1529,        83.8091
       7.466699,      0.1997057,              0,        183.578,       84.11884
       7.468535,      0.1998268,              0,       182.1865,       84.09402
       7.470371,       0.199653,              0,       181.9357,       83.67091
       7.472207,      0.1997039,              0,       182.0591,       83.96575
       7.474043,      0.1997876,              0,       181.3495,       83.83501
       7.475879,      0.1999361,              0,       179.4784,       84.21384
       7.477715,      0.1997643,              0,       179.5168,       84.15012
       7.479551,      0.1997543,              0,       178.9857,       84.10755
       7.481348,      0.1997391,              0,       178.0392,       83.86511
       7.483203,      0.1999135,              0,       177.4879,       83.89497
       7.485039,      0.1997953,              0,       177.7163,       83.87612
       7.486875,      0.1999428,              0,       175.3404,       84.21523
       7.488672,      0.1996871,              0,       177.3444,       84.04935
       7.490508,      0.1999083,              0,       174.4362,       84.01056
       7.492344,       0.199695,              0,       175.7033,        83.6569
        7.49418,      0.1998046,              0,       176.4669,       84.06673
       7.496016,       0.199731,              0,       174.6674,       84.17857
       7.497851,       0.199712,              0,       172.0859,       84.06162
       7.499688,      0.1996831,              0,       173.6969,       83.93734
       7.501523,      0.1999409,              0,       171.4163,       83.73447
        7.50332,      0.1995288,              0,       173.2535,       83.66885
       7.505156,      0.1998606,              0,       171.3034,       83.83593
       7.506992,        0.19982,              0,       172.3903,       83.86209
       7.508828,      0.2001905,              0,       169.7055,       83.39153
       7.510664,      0.1995161,              0,        174.434,       83.77758
         7.5125,      0.2000369,              0,        167.601,       84.67628
       7.514336,      0.1995636,              0,       170.0608,       82.83546
       7.516172,      0.1996744,              0,       170.3854,       84.75091
       7.518008,      0.2003474,              0,       165.0119,       83.15968
       7.519804,      0.1992033,              0,       171.7618,       83.64359
       7.521641,      0.1997709,              0,       164.5724,       84.96591
       7.523477,      0.2000621,              0,       166.3435,       82.45814
       7.525312,      0.1995985,              0,       169.3639,       84.13242
       7.527148,      0.1998192,              0,       165.0551,       83.94106
       7.528985,      0.1997802,              0,        165.106,       84.03501
        7.53082,      0.1998333,              0,       164.5345,       83.49782
       7.532656,      0.1999754,              0,       164.1891,       83.49261
       7.534453,      0.1999056,              0,       164.9446,       83.59796
       7.536289,      0.1994842,              0,       163.9144,       84.47215
       7.538125,      0.2000359,              0,       160.5847,       83.54376
       7.539961,      0.1996376,              0,       164.4566,        83.2296
       7.541797,      0.1995328,              0,       161.7368,       84.40398
       7.543633,      0.2000189,              0,       160.7176,       83.01175
       7.545469,       0.199931,              0,       161.8103,       83.40641
       7.547305,      0.1997795,              0,       160.8018,       83.87159
       7.549101,      0.1999591,              0,       159.6141,       83.71066
       7.550938,      0.1999567,              0,       159.1353,       83.61304
       7.552773,      0.1997208,              0,       160.9168,       83.47797
       7.554609,      0.2000525,              0,       158.0825,       84.46507
       7.556445,      0.1998268,              0,       158.1926,       82.72671
       7.558281,      0.1994428,              0,       159.9356,       84.56615
       7.560117,      0.2003478,              0,       154.2897,       83.60569
       7.561953,      0.1995291,              0,        160.952,        83.1958
       7.563789,      0.1998381,              0,       155.7657,       84.91991
       7.565586,      0.2000475,              0,       154.4935,        82.5014
       7.567422,      0.1994934,              0,       158.4504,       84.04263
       7.569258,      0.2001705,              0,       153.0802,        83.8521
       7.571094,      0.1997487,              0,       156.9463,       83.44571
        7.57293,      0.2000553,              0,       153.1917,       84.35947
       7.574766,      0.2001176,              0,       154.0564,       82.74602
       7.576602,      0.1995558,              0,       154.8049,       84.77769
       7.578437,      0.2000569,              0,       150.8481,       83.47677
       7.580235,      0.1997921,              0,       154.6592,       83.44686
        7.58207,      0.1996897,              0,       152.1266,       84.23011
       7.583906,      0.2000336,              0,       150.1317,       83.40269
       7.585742,      0.2000528,              0,       152.2187,       83.60971
       7.587578,      0.1997608,              0,        152.724,       83.74485
       7.589414,      0.1999496,              0,        149.142,       83.88776
        7.59125,      0.1997372,              0,       151.6544,       83.49682
       7.593086,      0.2000453,              0,       148.5826,       83.45535
       7.594883,      0.1999971,              0,       150.7971,       83.47252
       7.596719,      0.1999691,              0,       148.9444,       83.66825
       7.598555,      0.1999182,              0,       149.1801,       83.40527
        7.60039,      0.1999697,              0,       147.7672,       83.33286
       7.602227,      0.1997382,              0,       148.1277,       83.11067
       7.604063,      0.1998362,              0,       146.5578,       83.76224
       7.605898,      0.2000418,              0,       147.4025,       82.57222
       7.607734,      0.1998566,              0,       148.0252,       83.69176
       7.609571,      0.1998814,              0,       146.6452,       83.06746
       7.611367,      0.1999081,              0,       145.7983,       83.55478
       7.613203,      0.1997687,              0,        146.802,       83.01337
       7.615039,      0.2001023,              0,       143.9927,       83.96376
       7.616875,      0.1999737,              0,       145.7305,       82.36385
       7.618711,      0.1998544,              0,       144.9261,       84.52612
       7.620547,      0.2000654,              0,       143.3264,       82.26189
       7.622363,      0.1996921,              0,       145.1645,       83.95025
       7.624199,      0.2000185,              0,       141.7003,       82.83468
       7.626035,       0.200243,              0,       143.6987,       83.27429
       7.627871,      0.1999571,              0,       145.1043,       83.14252
       7.629707,      0.2001467,              0,       141.3522,       83.82858
       7.631543,      0.1998767,              0,       143.1208,       82.86019
        7.63334,      0.2000266,              0,       141.9322,       83.97772
       7.635176,      0.1999543,              0,       141.8341,       83.05551
       7.637012,      0.1999165,              0,        141.699,       83.32384
       7.638848,      0.2001433,              0,       140.2225,       82.95683
       7.640684,      0.1998895,              0,       140.8001,        83.0073
       7.642519,      0.2000738,              0,       139.7332,       83.35172
       7.644355,      0.1997714,              0,       140.8911,       83.19155
       7.646192,      0.1999502,              0,       138.2929,        84.0563
       7.648027,      0.2000281,              0,       139.4892,        82.1034
       7.649824,      0.1999804,              0,       139.4156,       83.96357
        7.65166,      0.2002115,              0,       138.4093,       82.71677
       7.653496,      0.1998075,              0,       140.0182,       83.34481
       7.655332,      0.2002337,              0,       135.2366,       83.43572
       7.657168,      0.1998033,              0,       139.9166,        82.7767
       7.659004,      0.1999867,              0,       136.2151,       84.25342
        7.66084,      0.2001861,              0,        136.484,       81.97667
       7.662676,      0.1997105,              0,       137.4211,       84.19073
       7.664473,      0.2000781,              0,        133.204,       82.58202
       7.666308,      0.1997882,              0,       136.3401,        84.2089
       7.668145,      0.2000943,              0,       133.6927,        81.9044
       7.669981,      0.1997768,              0,        136.925,       83.32526
       7.671816,      0.2001327,              0,       132.5583,       82.59245
       7.673652,      0.1996469,              0,       137.8555,       83.15443
       7.675488,      0.2003535,              0,       131.0514,        83.2641
       7.677324,      0.1995372,              0,       136.0549,       82.25875
        7.67916,      0.2001717,              0,       130.6622,       84.44121
       7.680957,       0.199981,              0,       134.0063,       81.21048
       7.682793,      0.1998562,              0,       132.3793,       84.65635
       7.684629,      0.2001347,              0,       131.8556,       81.36687
       7.686465,      0.1996286,              0,       134.7365,       84.70027
       7.688301,      0.2002626,              0,       129.1069,        82.2521
       7.690137,      0.1997315,              0,       134.0259,       83.66077
       7.691973,      0.2001729,              0,       127.5008,       83.05021
       7.693809,      0.1996996,              0,       132.3023,       83.23331
       7.695605,      0.2001878,              0,       127.4794,       83.74094
       7.697442,      0.1997914,              0,        131.472,       82.01486
       7.699277,      0.2001162,              0,       128.7655,       84.63028
       7.701113,      0.2001314,              0,       129.3363,       81.51591
       7.702949,      0.1998099,              0,       129.5741,       84.66883
       7.704785,      0.2001597,              0,       127.2285,       81.42195
       7.706621,      0.1996195,              0,       130.3973,        84.5496
       7.708457,      0.2001577,              0,       125.7319,       82.21235
       7.710254,      0.1997517,              0,       130.1582,       83.75301
        7.71209,      0.2001614,              0,       125.3501,       82.17785
       7.713926,      0.1997537,              0,       128.3631,       83.12679
       7.715762,      0.2001858,              0,       124.9788,       82.88721
       7.717597,      0.1997156,              0,       128.1407,       82.71189
       7.719434,      0.2001508,              0,       123.0522,       83.38808
        7.72127,       0.199861,              0,        128.522,        82.8865
       7.723105,      0.2002987,              0,       123.7171,       82.33119
       7.724941,      0.1995818,              0,       128.1681,       83.21201
       7.726738,      0.2005245,              0,       120.5428,       82.26303
       7.728574,       0.199716,              0,       128.3932,       82.73215
        7.73041,      0.2001586,              0,       121.4784,       82.36121
       7.732246,      0.1996669,              0,        126.582,         83.401
       7.734082,      0.2003141,              0,       120.9988,       82.22698
       7.735918,      0.1998452,              0,       125.6408,       82.81142
       7.737754,      0.1999709,              0,       122.7529,       83.37613
        7.73959,      0.2000002,              0,       122.9033,        82.6299
