Group Signal ,Sx,Frame 62091,
Format,Mag/Phase,Scaling,EU
       4.162148,      0.2001745,              0,        390.995,      -105.6866
       4.164102,      0.2001422,              0,       392.7232,      -105.4514
       4.166045,      0.2000985,              0,       389.5608,      -105.3909
       4.167998,      0.2002156,              0,       395.0793,      -105.6068
       4.169951,      0.2001436,              0,       394.3403,      -105.6874
       4.171904,      0.2001985,              0,       396.1621,      -105.0922
       4.173857,      0.2000576,              0,        395.394,      -106.0395
        4.17581,      0.2002096,              0,       397.8604,      -104.8037
       4.177763,      0.2001381,              0,       398.6301,      -106.1716
       4.179717,      0.2001532,              0,       396.8308,      -105.0505
        4.18167,      0.2001685,              0,       401.2713,      -106.1081
       4.183623,      0.2001106,              0,       398.9157,      -105.2203
       4.185576,       0.200202,              0,       404.0675,      -105.5969
       4.187529,      0.2000884,              0,       400.6407,      -105.4244
       4.189482,      0.2001542,              0,       404.5618,      -105.6698
       4.191435,      0.2000714,              0,       402.9398,      -105.7419
       4.193388,      0.2001835,              0,       407.5253,      -105.8929
       4.195342,      0.1999277,              0,       404.8661,       -105.418
       4.197295,      0.1991193,              0,       404.8748,      -106.0468
       4.199248,      0.2002519,              0,       409.9532,      -105.5849
       4.201201,      0.1594409,              0,       390.4597,       -99.0893
       4.203154,      0.1990018,              0,       358.6267,      -121.9799
       4.205107,      0.2050873,              0,       458.7966,      -93.26494
        4.20706,      0.2052983,              0,       394.0958,      -118.2923
       4.209013,      0.2423704,              0,        500.258,      -103.9501
       4.210967,        0.19608,              0,       358.0039,      -103.4213
        4.21292,      0.2018888,              0,       463.5767,       -107.056
       4.214873,      0.1987841,              0,        373.669,      -104.4932
       4.216826,      0.2014133,              0,       455.2449,      -106.0056
       4.218779,      0.1989882,              0,       382.8018,       -105.471
       4.220732,      0.2012314,              0,       451.5896,      -105.0728
       4.222695,      0.1074995,              0,       304.8507,      -74.03962
       4.224648,      0.2086548,              0,       461.0887,       -140.103
       4.226602,      0.1999361,              0,       410.9981,      -72.24711
       4.228555,      0.1995666,              0,       466.4696,      -132.1109
       4.230508,      0.2001763,              0,       400.3573,      -80.21803
       4.232461,      0.2001985,              0,       468.4018,      -125.0997
       4.234414,      0.1997516,              0,       398.4814,      -86.71748
       4.236367,      0.2003089,              0,        464.081,      -120.3283
        4.23832,      0.2001453,              0,       405.5735,       -91.9431
       4.240273,      0.2002307,              0,        457.378,        -116.33
       4.242227,      0.1997749,              0,       412.9076,      -95.64156
        4.24418,      0.2004075,              0,       452.5333,      -113.6768
       4.246133,      0.2000636,              0,       422.2128,      -97.94682
       4.248086,      0.2003377,              0,       445.8549,       -111.871
       4.250039,      0.1999193,              0,       430.0291,      -99.90677
       4.251992,      0.1998522,              0,       440.5708,      -110.5917
       4.253945,      0.2005333,              0,       438.2077,      -100.8195
       4.255898,      0.1998573,              0,       441.3738,      -109.6245
       4.257852,      0.2002712,              0,       441.2991,       -102.565
       4.259805,      0.2000307,              0,       442.0217,      -108.0375
       4.261758,      0.2002199,              0,       444.9878,      -103.8365
       4.263711,      0.2000044,              0,       444.0763,      -107.1326
       4.265664,      0.2003934,              0,       447.0228,      -104.6287
       4.267617,      0.1999803,              0,       447.1315,      -106.5779
        4.26957,      0.2001506,              0,       450.3251,       -105.069
       4.271523,      0.2000589,              0,       448.5621,      -106.1251
       4.273477,      0.2002442,              0,       453.2645,      -104.5765
        4.27543,      0.2000221,              0,       450.1777,      -105.9676
       4.277383,      0.2001266,              0,       454.2148,      -104.8527
       4.279336,      0.2000606,              0,        453.194,      -106.2494
       4.281299,      0.2004326,              0,         456.66,      -105.2484
       4.283252,      0.2001773,              0,         454.36,      -106.4787
       4.285205,       0.200218,              0,       462.5157,      -105.0128
       4.287158,      0.1999919,              0,       457.5358,      -105.5477
       4.289111,      0.2001388,              0,        461.721,      -105.5475
       4.291064,      0.1999296,              0,       460.8134,      -105.7546
       4.293017,       0.200351,              0,       464.5236,      -105.4978
       4.294971,       0.200021,              0,       459.7812,      -105.5198
       4.296924,      0.2004967,              0,       469.6968,      -105.7516
       4.298877,      0.2000508,              0,       463.1845,      -105.6144
        4.30083,      0.2001795,              0,       469.8705,      -105.5965
       4.302783,      0.2000705,              0,       466.6185,      -105.8269
       4.304736,       0.200028,              0,       470.3545,      -105.5407
       4.306689,      0.2001014,              0,       469.4179,      -105.8526
       4.308642,      0.2001818,              0,       476.0746,       -105.262
       4.310596,      0.1999749,              0,       468.9091,      -106.1954
       4.312549,      0.2002983,              0,       479.1284,      -105.6111
       4.314502,      0.2001987,              0,       474.4612,      -106.0087
       4.316455,      0.2002305,              0,       478.9582,      -105.9757
       4.318408,      0.2000511,              0,       477.6438,      -105.7711
       4.320361,       0.200221,              0,       481.2414,      -105.6354
       4.322314,      0.2001997,              0,       480.8597,      -106.1109
       4.324267,      0.2001208,              0,        485.903,      -105.3996
       4.326221,      0.1998299,              0,       483.1057,      -106.0396
       4.328174,      0.2000376,              0,       486.0508,      -105.9949
       4.330127,      0.2001884,              0,        487.533,      -105.6472
        4.33208,      0.2001393,              0,       486.2122,      -106.4538
       4.334033,      0.2002524,              0,       490.1617,      -105.7757
       4.335986,      0.1999372,              0,       489.7325,      -106.1713
       4.337939,      0.2002736,              0,       493.7664,      -105.8226
       4.339892,      0.2000568,              0,       493.1407,      -105.6261
       4.341856,      0.2000616,              0,       494.0559,      -106.2299
       4.343809,      0.2003273,              0,       499.3008,      -105.9622
       4.345762,      0.2000897,              0,       498.7029,      -105.6719
       4.347715,      0.2001275,              0,        499.631,      -105.8538
       4.349668,      0.2002063,              0,       501.9387,      -106.4712
       4.351621,      0.2002299,              0,       505.7416,      -105.5534
       4.353574,      0.1999834,              0,       502.3068,      -106.4737
       4.355527,      0.2002595,              0,       511.8002,      -105.4527
       4.357481,      0.2000506,              0,       505.2824,      -105.9301
       4.359434,      0.2002956,              0,       511.4142,      -105.3656
       4.361387,      0.1999999,              0,       509.3362,      -106.1621
        4.36334,      0.2004715,              0,       514.7621,      -105.7859
       4.365293,      0.1999937,              0,       512.0732,      -106.1411
       4.367246,      0.2002885,              0,        518.554,      -105.7081
       4.369199,      0.1998669,              0,       511.0427,      -106.5692
       4.371152,      0.2003265,              0,       522.9567,      -106.0211
       4.373106,      0.1999822,              0,       516.2871,      -106.0672
       4.375059,      0.2002074,              0,       521.9604,      -106.5716
       4.377012,      0.2002656,              0,       523.0168,      -105.9238
       4.378965,       0.200073,              0,       522.9192,      -106.1562
       4.380918,      0.2001658,              0,       525.1581,      -106.5404
       4.382871,      0.2001934,              0,       525.6347,      -106.3055
       4.384824,      0.2000179,              0,       530.9383,      -106.3745
       4.386777,      0.2000265,              0,       526.4994,      -105.9643
       4.388731,      0.2002959,              0,       532.1473,       -106.274
       4.390684,      0.1999062,              0,       530.0952,      -105.7865
       4.392637,      0.2002504,              0,       534.4003,      -106.7361
        4.39459,      0.2001335,              0,       534.4819,      -106.1337
       4.396543,      0.2000269,              0,       533.3074,      -106.4814
       4.398496,      0.2003454,              0,       542.9155,      -105.9319
       4.400449,      0.1998818,              0,       530.5626,      -106.0593
       4.402402,      0.2004776,              0,        548.619,      -106.1701
       4.404365,      0.1997034,              0,       535.2524,      -105.9586
       4.406318,      0.2005695,              0,       549.3351,      -106.3358
       4.408271,      0.1999187,              0,       541.1104,      -105.4226
       4.410224,      0.2001753,              0,       547.3102,      -106.5434
       4.412178,      0.2002388,              0,       547.3417,      -105.6706
       4.414131,      0.2000184,              0,       546.8568,      -106.0456
       4.416084,      0.2004064,              0,       553.6914,      -106.4753
       4.418037,      0.1999857,              0,        549.044,      -105.6484
        4.41999,      0.2001515,              0,       553.2026,      -106.3372
       4.421943,      0.2002404,              0,       555.3201,      -106.0618
       4.423896,      0.2000374,              0,       552.9929,      -106.2504
       4.425849,      0.1997612,              0,       558.1168,      -106.7994
       4.427803,      0.1996381,              0,       556.2402,       -106.108
       4.429756,      0.2003953,              0,       561.7775,      -106.6181
       4.431709,      0.2002888,              0,       558.6293,       -106.708
       4.433662,      0.2001948,              0,       563.0535,      -106.5699
       4.435615,      0.2008982,              0,       563.9797,      -106.3583
       4.437568,      0.2004696,              0,       567.8871,        -106.32
       4.439521,      0.2007473,              0,       565.1359,      -107.0623
       4.441474,      0.2000784,              0,       570.9924,       -106.389
       4.443428,      0.1998869,              0,       569.5671,      -106.5809
       4.445381,      0.1997398,              0,       566.6716,      -106.6928
       4.447334,      0.2005061,              0,       576.2641,      -107.3201
       4.449287,      0.1988453,              0,       573.2698,      -106.5062
        4.45124,      0.2003469,              0,       577.5669,      -107.1543
       4.453193,      0.1996657,              0,       580.8259,      -106.1665
       4.455146,      0.2007231,              0,        575.752,      -106.8077
       4.457099,      0.1990828,              0,       587.0104,      -107.1997
       4.459053,       0.200326,              0,       574.5811,      -107.0082
       4.461006,      0.2011601,              0,       594.0909,      -107.6526
       4.462959,      0.2041956,              0,       584.3702,      -106.9118
       4.464912,       0.200949,              0,       591.7023,      -106.5705
       4.466865,      0.2024596,              0,       584.7247,      -107.1289
       4.468809,       0.204485,              0,       624.1472,       -107.477
       4.470762,      0.1999397,              0,       572.8042,      -105.2059
       4.472715,       0.205708,              0,        615.662,      -109.9716
       4.474668,      0.2025685,              0,       600.7604,       -103.277
       4.476621,      0.1972682,              0,       577.4875,      -108.4601
       4.478574,      0.2011035,              0,       614.6902,      -106.7847
       4.480527,      0.1996277,              0,       589.0463,      -105.7251
         4.4825,      0.1970138,              0,       603.7057,      -107.8358
       4.484453,      0.2000977,              0,       605.5108,      -106.6802
       4.486406,      0.2040933,              0,       604.2693,      -107.7647
       4.488359,      0.2010096,              0,       618.0703,        -105.91
       4.490313,      0.2006797,              0,       596.1558,      -106.2949
       4.492266,      0.2006657,              0,       620.1428,      -107.6659
       4.494219,      0.1970838,              0,       603.0524,      -105.0856
       4.496172,      0.2004886,              0,       612.2159,      -108.8252
       4.498125,      0.2004112,              0,        626.721,      -105.6422
       4.500078,      0.2002092,              0,       605.0331,      -107.4897
       4.502031,       0.200249,              0,       631.2724,      -107.2022
       4.503984,      0.1997258,              0,       613.4676,      -106.2548
       4.505938,      0.2009204,              0,       628.8526,      -108.1539
       4.507891,      0.2000816,              0,       627.1489,      -105.5181
       4.509844,      0.1998118,              0,       620.2051,      -107.5821
       4.511797,      0.2003496,              0,       632.9843,      -107.2444
        4.51375,      0.2006305,              0,       630.5854,      -106.7159
       4.515703,      0.2002202,              0,       633.8726,      -107.4735
       4.517656,      0.1998626,              0,       631.7653,      -107.0218
       4.519609,      0.1999364,              0,        638.082,      -107.1468
       4.521563,       0.200138,              0,       637.0831,      -106.8908
       4.523516,      0.2000181,              0,       637.6727,      -107.6101
       4.525469,      0.2003426,              0,       646.9528,      -107.1493
       4.527422,       0.195953,              0,       637.2148,      -106.9699
       4.529375,      0.2003253,              0,       647.4726,      -108.4513
       4.531328,      0.2021692,              0,       665.0941,       -107.024
       4.533281,      0.1986498,              0,        632.017,      -105.7719
       4.535224,      0.1981557,              0,       651.8176,       -109.236
       4.537178,      0.1991446,              0,        656.538,      -106.0353
       4.539131,      0.2016534,              0,          643.3,      -108.5348
       4.541084,      0.2004396,              0,       669.9583,      -107.7513
       4.543037,      0.1984863,              0,       647.9112,      -106.2687
        4.54499,      0.1999525,              0,       662.3837,      -109.2166
       4.546943,      0.2006384,              0,       665.6777,      -106.6346
       4.548896,      0.1997257,              0,       662.6229,      -108.3066
       4.550849,      0.2003786,              0,       673.1088,      -107.4204
       4.552803,      0.1997548,              0,       662.8937,      -107.4558
       4.554756,      0.2010184,              0,       670.3653,      -108.6694
       4.556709,      0.2000778,              0,       675.5262,      -107.6116
       4.558662,      0.1999556,              0,       672.9843,      -108.2992
       4.560635,       0.199811,              0,       678.1266,       -108.443
       4.562588,      0.2002503,              0,       682.0293,      -108.2945
       4.564541,      0.1999483,              0,       678.7141,       -107.982
       4.566494,      0.1996204,              0,        684.978,      -108.6643
       4.568447,      0.1998649,              0,       685.2493,      -108.0311
         4.5704,       0.200331,              0,       683.4907,      -109.0649
       4.572353,      0.1999157,              0,       695.4376,      -108.4126
       4.574306,      0.2000412,              0,        688.401,      -108.2463
        4.57626,      0.2000899,              0,       692.4552,      -108.6608
       4.578213,      0.2001826,              0,       695.3166,      -107.8617
       4.580166,      0.1998047,              0,       691.7905,      -108.1681
       4.582119,      0.2003417,              0,       701.6288,      -109.0729
       4.584072,      0.2031502,              0,       701.2609,      -108.8826
       4.586025,         0.1998,              0,       704.3901,      -108.7943
       4.587978,      0.2001532,              0,       703.2448,      -108.5232
       4.589931,      0.1953526,              0,       701.2928,      -108.3997
       4.591885,      0.1984214,              0,       702.8799,      -109.7806
       4.593838,      0.2022447,              0,       719.2744,      -109.4879
       4.595791,      0.1918536,              0,       686.3166,      -106.7486
       4.597744,       0.198844,              0,       715.0815,      -112.6105
       4.599697,      0.1983403,              0,       722.1281,      -106.2534
       4.601641,       0.200926,              0,       705.3283,      -109.9732
       4.603594,      0.2007744,              0,       729.2166,      -108.9921
       4.605547,      0.2011536,              0,       721.9149,      -108.4766
         4.6075,      0.2002902,              0,       725.6296,      -108.7007
       4.609453,      0.2005767,              0,        729.257,      -108.8338
       4.611406,      0.1996799,              0,        726.136,      -108.6982
       4.613359,      0.2000792,              0,       730.8629,      -109.0292
       4.615313,      0.2019996,              0,       736.9852,      -108.8016
       4.617266,      0.2004796,              0,       732.4516,      -108.9713
       4.619219,      0.2232677,              0,       808.1927,      -113.6992
       4.621172,        0.19598,              0,       715.6277,      -99.81989
       4.623125,      0.1936109,              0,       702.5429,        -113.91
       4.625078,      0.2022298,              0,       784.9801,      -109.7216
       4.627031,      0.2020509,              0,       722.0021,      -105.7496
       4.628984,       0.201089,              0,        749.922,      -112.1841
       4.630938,      0.2007791,              0,       762.9712,      -108.1666
       4.632891,      0.2004563,              0,       740.4755,      -109.2824
       4.634844,       0.201007,              0,       756.5444,      -111.2212
       4.636797,      0.2003493,              0,        761.472,      -109.3096
        4.63875,      0.2011495,              0,       754.8316,      -110.1306
       4.640703,      0.2840032,              0,       884.8464,      -121.1349
       4.642676,      0.1969481,              0,       786.3657,      -93.60217
       4.644629,      0.1968139,              0,       668.2292,      -116.7963
       4.646582,      0.2034638,              0,       842.8071,      -114.2794
       4.648535,      0.2002647,              0,       768.2753,       -103.572
       4.650488,      0.1988707,              0,       742.8464,      -113.4195
       4.652442,      0.2016137,              0,       812.1244,      -110.9414
       4.654395,      0.1995638,              0,       769.3375,      -107.4863
       4.656348,      0.1997883,              0,        771.843,      -112.0815
       4.658301,      0.2005754,              0,       796.9903,      -111.1075
       4.660254,      0.1998532,              0,       783.4708,      -110.6783
       4.662207,      0.2001029,              0,       789.5798,      -112.1075
        4.66416,      0.2002286,              0,       797.5779,      -112.0984
       4.666113,      0.2001101,              0,       798.9998,      -111.9156
       4.668067,      0.2000381,              0,       798.8232,       -112.315
        4.67002,      0.2001723,              0,       804.9174,      -112.7399
       4.671963,      0.2002478,              0,         807.77,      -112.2311
       4.673916,      0.1999576,              0,       806.4981,      -113.2501
       4.675869,      0.2001837,              0,       813.3868,      -112.8438
       4.677822,      0.1999277,              0,        812.345,      -113.6334
       4.679775,      0.2002778,              0,       820.7496,      -113.3796
       4.681728,      0.2000011,              0,       817.1188,      -113.4913
       4.683681,      0.2002691,              0,       827.7435,      -114.0666
       4.685635,      0.2003033,              0,       828.7278,      -112.3528
       4.687588,      0.1998194,              0,       821.9928,         -113.7
       4.689541,      0.2003006,              0,       833.4667,      -113.4985
       4.691494,      0.1999638,              0,       830.9746,      -114.0721
       4.693447,      0.2001929,              0,       838.2438,      -114.3279
         4.6954,      0.2004225,              0,       845.0007,      -112.5267
       4.697353,      0.1996038,              0,        830.143,      -113.1397
       4.699306,      0.1999917,              0,       841.9974,      -114.6356
        4.70126,      0.2000495,              0,       845.3845,      -114.6009
       4.703213,      0.2000702,              0,       850.9093,      -114.6082
       4.705166,      0.2000746,              0,       851.3049,      -113.8206
       4.707119,      0.1997649,              0,       850.9382,      -115.4851
       4.709072,      0.2003882,              0,       865.9169,       -114.768
       4.711025,       0.199895,              0,       858.1202,      -114.3128
       4.712978,      0.1998752,              0,       862.3167,      -115.3893
       4.714931,       0.200336,              0,       868.0422,      -115.4545
       4.716885,       0.200009,              0,       867.6282,      -115.2678
       4.718838,      0.2001292,              0,       873.5796,      -115.5962
       4.720801,      0.2000886,              0,       873.6609,      -115.5495
       4.722754,      0.1999914,              0,       878.7009,      -115.7557
       4.724707,      0.2000046,              0,       879.5098,       -116.265
        4.72666,      0.2003031,              0,       886.7374,      -115.5317
       4.728613,      0.1998221,              0,       880.0132,      -115.0443
       4.730567,      0.1997858,              0,       885.3508,      -116.9629
        4.73252,        0.20045,              0,       895.0259,      -115.5336
       4.734473,      0.1995794,              0,       882.2954,      -116.4551
       4.736426,      0.2002658,              0,         900.15,       -117.174
       4.738379,       0.200202,              0,       896.2821,      -115.4482
       4.740332,      0.1994636,              0,       891.2864,      -117.8055
       4.742285,      0.2006859,              0,       910.6149,      -116.0947
       4.744238,      0.1995954,              0,       897.2859,      -116.6579
       4.746192,       0.199963,              0,       905.8514,      -117.8044
       4.748145,      0.2003025,              0,        911.014,      -116.8139
       4.750098,      0.1997667,              0,       909.1887,       -117.703
       4.752051,      0.2002187,              0,       915.9829,      -117.3595
       4.754004,      0.1997078,              0,       911.4124,      -117.9637
       4.755957,      0.1999613,              0,       918.7537,      -118.8867
        4.75791,      0.2001456,              0,       926.3035,       -118.548
       4.759863,       0.200278,              0,        926.058,      -117.1178
       4.761817,      0.1996042,              0,        918.467,      -118.2488
        4.76377,      0.2001364,              0,       934.0322,      -119.1471
       4.765723,      0.2000519,              0,        929.158,      -118.2957
       4.767676,      0.1996866,              0,       931.5087,      -119.8469
       4.769629,      0.2002671,              0,       941.9537,      -119.2689
       4.771582,      0.2000416,              0,        942.401,      -119.2532
       4.773535,      0.1998665,              0,       943.0052,      -119.8247
       4.775488,      0.2001765,              0,       952.0197,      -119.6736
       4.777451,      0.2001145,              0,       949.7632,      -118.9168
       4.779404,      0.1996605,              0,       943.1174,      -120.2422
       4.781357,      0.2000728,              0,       957.8756,      -120.7358
        4.78331,      0.2003983,              0,        965.466,       -118.973
       4.785264,      0.1995564,              0,       952.4409,      -119.4806
       4.787217,      0.1999822,              0,       966.0653,      -120.7621
        4.78917,      0.2004925,              0,       972.9902,      -118.7982
       4.791123,      0.1993245,              0,       956.8171,      -120.2437
       4.793076,      0.2000175,              0,       973.0601,      -121.1675
       4.795029,      0.2006293,              0,        981.191,      -118.5704
       4.796982,      0.1993376,              0,       966.4404,      -119.8275
       4.798935,      0.2000422,              0,       979.1942,      -120.8679
       4.800889,      0.2002999,              0,       987.1224,      -120.0625
       4.802842,      0.1996693,              0,       979.1978,      -120.7239
       4.804795,       0.199798,              0,       986.2996,      -122.0515
       4.806748,       0.200417,              0,       998.7354,      -121.2922
       4.808701,      0.2008247,              0,       993.6551,      -120.5332
       4.810654,      0.1998756,              0,       995.1561,       -121.469
       4.812607,      0.1999894,              0,       1001.509,      -121.8515
        4.81456,      0.2000962,              0,       1003.473,      -121.6468
       4.816514,      0.1999026,              0,       1006.296,      -122.4896
       4.818467,      0.2000022,              0,        1008.13,      -122.5249
        4.82042,      0.2000061,              0,        1011.23,       -122.916
       4.822373,      0.1998497,              0,       1010.642,      -123.5568
       4.824326,      0.1999419,              0,       1014.648,      -124.4166
       4.826279,      0.2002161,              0,       1026.505,      -124.3188
       4.828232,      0.2001362,              0,       1027.299,      -123.5208
       4.830185,      0.1996243,              0,       1020.708,      -124.4154
       4.832139,       0.199925,              0,       1029.293,      -125.2574
       4.834102,      0.2001545,              0,       1033.803,      -124.8947
       4.836055,      0.1998388,              0,       1032.191,      -125.7115
       4.838008,      0.2000113,              0,       1041.754,      -126.1376
       4.839961,      0.2003403,              0,       1048.064,      -125.0879
       4.841914,      0.1997394,              0,       1042.223,      -125.6107
       4.843867,      0.2000215,              0,       1049.904,      -126.3438
        4.84582,      0.1998968,              0,       1051.064,      -126.5361
       4.847774,      0.2000089,              0,       1057.967,      -126.7863
       4.849727,      0.1997891,              0,       1059.607,      -127.4625
        4.85168,      0.2000532,              0,       1067.157,      -128.0298
       4.853633,      0.2000562,              0,        1068.97,      -127.7623
       4.855586,       0.199629,              0,       1069.229,      -129.0321
       4.857539,      0.2002899,              0,       1081.774,      -128.7542
       4.859492,      0.1999792,              0,       1078.085,      -128.3132
       4.861445,      0.1995382,              0,       1075.589,      -129.9859
       4.863399,      0.1997934,              0,       1083.006,      -130.9641
       4.865352,      0.2005234,              0,       1093.717,      -129.6351
       4.867305,      0.1996987,              0,       1085.956,      -130.0178
       4.869258,      0.1997353,              0,        1093.28,      -131.2497
       4.871211,      0.2004769,              0,       1108.804,      -130.0901
       4.873164,      0.2000131,              0,       1100.841,       -129.637
       4.875117,       0.199403,              0,       1095.925,      -131.5473
        4.87707,      0.2000555,              0,       1107.555,      -132.4489
       4.879024,      0.2007818,              0,       1122.587,      -130.8235
       4.880977,      0.1999027,              0,       1110.708,       -130.656
        4.88293,      0.1993219,              0,        1110.24,      -132.8814
       4.884883,      0.2003159,              0,       1126.255,      -132.6734
       4.886836,      0.2004463,              0,        1127.42,      -131.1878
       4.888789,      0.1994281,              0,       1119.777,       -132.554
       4.890752,      0.1993733,              0,       1123.049,      -134.8537
       4.892705,      0.2008158,              0,       1149.053,      -133.2085
       4.894658,      0.2008532,              0,       1145.515,       -129.907
       4.896611,      0.1990317,              0,       1123.307,       -131.694
       4.898564,      0.1989676,              0,       1129.049,      -135.4853
       4.900517,      0.2011563,              0,       1159.182,      -133.6711
       4.902471,      0.2001025,              0,       1146.079,      -132.1898
       4.904424,      0.1992356,              0,       1142.182,      -134.3429
       4.906377,       0.199726,              0,       1150.278,      -135.7399
        4.90833,      0.1998953,              0,       1153.161,      -136.0998
       4.910283,      0.1999681,              0,       1158.987,      -136.3888
       4.912236,       0.200252,              0,       1161.812,      -135.4883
       4.914189,      0.1994272,              0,       1155.872,      -136.9286
       4.916142,      0.1997627,              0,       1164.592,      -138.1531
       4.918096,      0.1999333,              0,       1165.881,      -138.4662
       4.920049,      0.1998538,              0,       1170.273,      -138.8972
       4.922002,       0.199896,              0,       1175.704,      -139.3376
       4.923955,      0.2000744,              0,       1175.972,      -138.9783
       4.925908,      0.1994435,              0,       1171.365,      -140.6456
       4.927861,      0.1996326,              0,       1177.632,      -141.8946
       4.929814,      0.2003039,              0,       1190.412,      -141.3838
       4.931767,      0.2001733,              0,        1187.04,      -140.5765
       4.933721,      0.1994009,              0,       1180.015,      -142.2277
       4.935674,       0.199183,              0,       1180.992,      -144.7791
       4.937627,      0.2007038,              0,       1204.786,       -143.743
        4.93958,      0.2009662,              0,         1208.6,      -140.9981
