Group Signal ,Ctrl F,Frame 123421,
Format,Mag,Scaling,EU
Signals,Ref,Alarm-,Alarm+,Abort-,Abort+

Hz,g,g,g,g,g

              4,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.001954,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.003907,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
        4.00586,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.007813,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.009767,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
        4.01172,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.013674,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.015627,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.017581,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.019534,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.021487,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
        4.02344,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.025394,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.027347,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.029301,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.031254,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.033207,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.035161,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.037114,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.039067,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.041021,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.042974,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.044928,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.046881,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.048834,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.050787,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.052741,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.054694,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.056648,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.058601,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.060555,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.062508,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.064461,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.066414,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.068368,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.070321,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.072275,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.074228,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.076181,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.078135,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.080088,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.082041,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.083995,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.085948,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.087902,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.089855,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.091808,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.093761,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.095715,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.097668,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.099622,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.101575,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.103528,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.105482,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.107435,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.109388,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.111342,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.113295,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.115249,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.117202,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.119155,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.121109,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.123062,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.125015,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.126969,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.128922,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.130876,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.132829,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.134782,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.136735,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.138689,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.140642,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.142596,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.144549,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.146502,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.148456,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.150409,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.152362,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.154316,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.156269,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.158223,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.160176,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.162129,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.164083,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.166036,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.167989,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.169943,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.171896,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
        4.17385,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.175803,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.177756,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.179709,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.181663,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.183616,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
        4.18557,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.187523,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.189476,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
        4.19143,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.193383,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.195336,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
        4.19729,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.199243,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.201197,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
        4.20315,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.205103,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.207057,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
        4.20901,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.210963,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.212917,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
        4.21487,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.216824,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.218777,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
        4.22073,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.222683,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.224637,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
        4.22659,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.228544,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.230497,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
        4.23245,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.234404,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.236357,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
        4.23831,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.240264,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.242217,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.244171,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.246124,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.248077,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.250031,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.251984,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.253937,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.255891,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.257844,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.259798,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.261751,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.263704,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.265657,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.267611,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.269564,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.271518,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.273471,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.275424,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.277378,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.279331,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.281284,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.283238,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.285191,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.287145,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.289098,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.291051,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.293005,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.294958,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
       4.296911,           0.05,     0.03539729,     0.07062688,     0.02505936,     0.09976312
