Sig Name,Drive F,Frame 102951,
Format,Mag,Scaling,EU

Hz,V
       6.737871,     0.02325781
       6.739707,     0.02337765
       6.741543,     0.02338251
        6.74334,     0.02329853
       6.745176,     0.02312874
       6.747031,     0.02291981
       6.748868,     0.02281843
       6.750664,     0.02280977
         6.7525,     0.02292115
       6.754336,      0.0230546
       6.756172,     0.02316445
       6.758008,     0.02316938
       6.759844,     0.02315748
        6.76168,     0.02315967
       6.763516,     0.02302915
       6.765352,     0.02285294
       6.767148,     0.02276053
       6.768984,      0.0226993
       6.770821,     0.02273172
       6.772656,      0.0228218
       6.774492,     0.02288365
       6.776328,     0.02288128
       6.778164,     0.02281221
           6.78,     0.02269199
       6.781797,     0.02257963
       6.783633,     0.02249702
       6.785469,      0.0224814
       6.787305,      0.0225536
       6.789141,     0.02271586
       6.790977,     0.02283489
       6.792813,     0.02292555
       6.794649,     0.02294384
       6.796445,      0.0229163
       6.798281,     0.02287325
       6.800117,      0.0228094
       6.801953,     0.02268212
       6.803789,      0.0225933
       6.805625,     0.02253494
       6.807461,     0.02249879
       6.809297,     0.02246761
       6.811133,     0.02245953
        6.81293,     0.02247169
       6.814766,      0.0225408
       6.816602,     0.02259598
       6.818438,      0.0225826
       6.820273,     0.02252775
        6.82211,      0.0224651
       6.823946,     0.02241065
       6.825781,     0.02244243
       6.827578,     0.02257846
       6.829414,     0.02266835
        6.83125,      0.0226735
       6.833086,     0.02265577
       6.834922,      0.0225312
       6.836758,     0.02245275
       6.838594,     0.02250685
        6.84043,     0.02256888
       6.842266,     0.02264089
       6.844063,     0.02272726
       6.845899,     0.02274065
       6.847734,     0.02266937
        6.84957,     0.02264401
       6.851407,     0.02261129
       6.853242,     0.02260233
       6.855078,     0.02261353
       6.856894,     0.02261301
       6.858731,     0.02260959
       6.860567,     0.02269298
       6.862402,     0.02283074
       6.864238,      0.0228947
       6.866035,     0.02289191
       6.867871,     0.02282241
       6.869707,     0.02279391
       6.871543,     0.02273348
       6.873379,     0.02270974
       6.875215,     0.02280379
       6.877051,     0.02291782
       6.878887,     0.02306198
       6.880723,     0.02317708
        6.88252,     0.02321845
       6.884356,     0.02321795
       6.886191,      0.0231088
       6.888028,     0.02306104
       6.889863,     0.02299545
       6.891699,     0.02293509
       6.893535,     0.02305257
       6.895371,     0.02333871
       6.897168,     0.02369341
       6.899004,     0.02402141
        6.90084,     0.02404498
       6.902676,     0.02382848
       6.904512,     0.02351732
       6.906348,     0.02302873
       6.908184,     0.02249403
       6.910019,     0.02214783
       6.911817,     0.02213152
       6.913652,     0.02269166
       6.915488,     0.02376434
       6.917325,     0.02515011
        6.91916,     0.02620544
       6.920996,      0.0264845
       6.922832,      0.0256463
       6.924668,     0.02406338
       6.926504,     0.02227781
       6.928301,     0.02089307
       6.930137,     0.02044569
       6.931973,     0.02128624
       6.933809,     0.02344681
       6.935645,     0.02688354
        6.93748,     0.03018863
       6.939316,     0.03185315
       6.941153,      0.0307373
       6.942949,     0.02704984
       6.944785,     0.02242776
       6.946621,     0.01878901
       6.948457,     0.01679231
       6.950293,      0.0167077
       6.952129,     0.01937059
       6.953965,     0.02604804
       6.955801,     0.03648853
       6.957598,     0.04493664
       6.959434,     0.04591151
        6.96127,     0.04304941
       6.963106,     0.04057131
       6.964942,       0.038702
       6.966777,     0.03737565
       6.968613,     0.03646586
       6.970449,     0.03585206
       6.972285,     0.03536682
       6.974102,     0.03501166
       6.975937,     0.03471008
       6.977774,     0.03443591
       6.979609,     0.03418233
       6.981406,     0.03400982
       6.983243,     0.03391632
       6.985078,     0.03379045
       6.986914,      0.0336712
        6.98875,     0.03356997
       6.990586,     0.03337555
       6.992422,     0.03324427
       6.994258,     0.03314626
       6.996055,     0.03302022
       6.997891,     0.03292508
       6.999727,     0.03283522
       7.001563,     0.03277301
       7.003398,     0.03275236
       7.005234,     0.03260905
       7.007071,     0.03247545
       7.008906,     0.03236237
       7.010742,     0.03227465
       7.012539,     0.03216035
       7.014375,     0.03209063
       7.016211,     0.03205326
       7.018047,     0.03194607
       7.019883,     0.03187022
       7.021719,     0.03182304
       7.023555,     0.03183012
       7.025391,     0.03172424
       7.027188,     0.03162918
       7.029024,     0.03160414
       7.030859,      0.0315433
       7.032695,     0.03149505
