Group Signal ,Sx,Frame 52105,
Format,Mag/Phase,Scaling,EU
       6.151895,     0.05000648,              0,       86.42611,      -101.1225
        6.15373,     0.05005295,              0,       87.95111,      -101.7818
       6.155566,     0.05009292,              0,       89.34457,      -101.7234
       6.157403,     0.05008544,              0,       89.37672,      -101.5834
       6.159199,     0.04999556,              0,       90.00664,      -100.7871
       6.161035,     0.05002919,              0,       89.37334,       -100.628
       6.162871,     0.04980944,              0,       87.57344,      -101.1991
       6.164707,     0.04987683,              0,       88.67273,      -103.1897
       6.166543,     0.05025234,              0,       92.96343,      -102.9521
       6.168379,     0.05031042,              0,       93.10773,      -100.6426
       6.170215,     0.04993796,              0,       89.92439,      -100.2464
       6.172051,     0.04982659,              0,        89.9472,      -101.5933
       6.173887,     0.04995422,              0,       89.78512,      -102.4534
       6.175683,      0.0501577,              0,       93.97164,      -102.5762
       6.177519,     0.05027008,              0,       94.83533,      -100.6744
       6.179356,     0.04985947,              0,       91.41795,      -99.98846
       6.181191,      0.0496611,              0,       89.02275,      -101.8341
       6.183027,     0.04994904,              0,       91.74767,      -103.4141
       6.184863,     0.05025194,              0,       95.31143,      -102.9243
       6.186699,     0.05020954,              0,       95.55856,      -100.6539
       6.188535,     0.04983109,              0,       91.31702,      -100.4914
       6.190332,     0.04966005,              0,        90.9689,      -102.5678
       6.192168,     0.04995475,              0,       93.32522,      -103.4978
       6.194004,     0.05031819,              0,       97.46056,       -102.719
        6.19584,     0.05031702,              0,       97.59283,      -100.4979
       6.197676,     0.04993538,              0,       94.34808,      -100.6775
       6.199512,     0.04969698,              0,       93.61237,      -102.2422
       6.201348,     0.05012786,              0,       96.15239,      -102.1416
       6.203184,     0.05020953,              0,       97.29234,      -101.9798
       6.205019,     0.05008862,              0,       97.10965,      -101.7484
       6.206816,     0.05000928,              0,       97.92007,      -102.2725
       6.208652,      0.0500646,              0,       98.56665,      -101.4433
       6.210488,     0.04995141,              0,       97.59963,      -101.1205
       6.212324,     0.04991576,              0,       96.72929,      -101.4238
        6.21416,     0.04992308,              0,       97.35201,      -102.0418
       6.215996,     0.05010222,              0,       97.62938,       -102.283
       6.217832,     0.05006486,              0,       99.07246,      -103.0106
       6.219668,     0.05016783,              0,        102.246,      -101.7835
       6.221465,     0.05017561,              0,       100.8292,      -100.4923
       6.223301,     0.04994777,              0,       98.16743,      -100.2658
       6.225137,     0.04981293,              0,         98.077,      -102.2073
       6.226973,     0.05013414,              0,        100.609,      -103.5769
       6.228789,     0.05020785,              0,       102.9393,      -102.7726
       6.230625,     0.05013687,              0,       103.3769,      -101.4507
       6.232461,     0.04990935,              0,       100.2881,      -100.9727
       6.234297,     0.04976713,              0,       100.3633,      -102.1502
       6.236133,     0.05000748,              0,       100.7506,      -102.6995
       6.237969,     0.04990859,              0,       102.2633,      -103.6023
       6.239805,     0.05025163,              0,       105.2437,      -103.1151
       6.241641,     0.05018669,              0,       105.5794,      -102.4532
       6.243476,     0.05001988,              0,       105.1165,       -102.198
       6.245274,     0.04997324,              0,        105.222,      -102.4979
       6.247109,     0.04995321,              0,       106.7169,      -102.7032
       6.248945,     0.05020541,              0,       108.4677,      -101.4967
       6.250781,     0.05001753,              0,       106.2913,       -100.393
       6.252617,     0.04983588,              0,       104.1377,      -101.0373
       6.254453,     0.04982399,              0,       104.5827,      -102.9263
       6.256289,     0.05012573,              0,       107.0523,      -103.1253
       6.258125,     0.05009013,              0,       108.5703,      -102.8613
       6.259922,      0.0501827,              0,        110.341,      -102.2368
       6.261758,     0.05010949,              0,       109.5285,        -101.37
       6.263594,     0.04990668,              0,       107.5128,      -101.3803
       6.265429,     0.04987189,              0,       107.3233,      -102.5908
       6.267266,     0.05006877,              0,       107.7484,      -102.8728
       6.269102,     0.04997383,              0,       108.0731,      -103.4583
       6.270937,     0.05002975,              0,       110.1494,      -104.2295
       6.272773,     0.05023691,              0,       113.5433,      -103.3804
        6.27457,     0.05028805,              0,       114.6823,      -101.3572
       6.276406,     0.05011692,              0,       113.4158,      -100.6598
       6.278242,     0.04993626,              0,       110.8578,      -100.8556
       6.280078,     0.04985097,              0,       109.3616,      -101.8035
       6.281914,     0.04997722,              0,       111.0183,      -102.9443
        6.28375,     0.05018879,              0,       114.0598,      -102.7293
       6.285586,     0.05003703,              0,       114.6227,      -102.9548
       6.287422,     0.05009203,              0,       114.9998,      -102.1256
       6.289258,     0.05002744,              0,       114.1773,      -101.8609
       6.291055,     0.04995549,              0,       114.8817,      -102.6086
       6.292891,     0.05000513,              0,        115.684,      -102.4634
       6.294726,     0.05008354,              0,       115.5916,      -102.5339
       6.296563,     0.05003022,              0,       115.8642,      -102.8025
       6.298398,     0.05006136,              0,        117.713,      -102.7435
       6.300234,     0.04999785,              0,       117.6232,      -103.2136
        6.30207,     0.05012809,              0,       120.3284,      -102.7244
       6.303906,     0.05020327,              0,       120.4532,      -101.7333
       6.305703,     0.04992811,              0,       118.6802,      -101.3129
       6.307539,     0.04980535,              0,       117.2582,      -102.2566
       6.309375,     0.04989782,              0,       117.3833,      -103.0707
       6.311211,     0.04996565,              0,       118.9424,      -103.6872
       6.313047,      0.0501668,              0,       122.5131,      -103.9109
       6.314883,     0.05031723,              0,       125.7843,      -102.5363
       6.316719,     0.05011627,              0,       122.5275,      -101.7126
       6.318555,     0.04979632,              0,       122.2647,      -102.2039
       6.320352,     0.05001002,              0,       122.3316,      -102.5302
       6.322207,     0.04996159,              0,       122.2704,      -103.0202
       6.324023,     0.05003335,              0,       123.4943,      -103.2686
       6.325879,     0.05008477,              0,       124.8935,      -103.1059
       6.327715,     0.05016824,              0,         126.56,      -102.2483
       6.329512,     0.05016712,              0,       126.8634,      -101.6124
       6.331347,     0.04998904,              0,       125.0666,      -101.8532
       6.333184,     0.04989693,              0,       124.0731,      -102.6453
        6.33502,     0.04993347,              0,       125.6433,      -103.5855
       6.336855,     0.05015258,              0,       129.8858,      -103.9952
       6.338691,     0.05021159,              0,       131.6955,      -103.0395
       6.340528,     0.05022172,              0,       131.1984,      -101.4048
       6.342363,     0.04993601,              0,       128.6752,      -101.4089
        6.34416,     0.04987776,              0,       128.3667,      -101.8447
       6.345996,     0.04992002,              0,       128.4076,      -102.7436
       6.347832,     0.04994735,              0,       129.1616,      -103.2947
       6.349668,     0.05008747,              0,       132.9771,      -104.0329
       6.351504,     0.05027033,              0,       134.3395,      -102.8724
        6.35334,     0.04998628,              0,       134.3238,        -102.63
       6.355176,     0.05000537,              0,       134.1177,       -102.076
       6.357012,     0.04993791,              0,       133.5795,      -102.6772
       6.358809,     0.04998033,              0,       134.1624,      -102.9394
       6.360644,     0.04999962,              0,       135.1422,      -103.7728
       6.362481,      0.0501883,              0,       137.8708,      -104.0102
       6.364316,     0.05020468,              0,        137.733,      -103.1336
       6.366152,     0.05000169,              0,       136.9766,      -103.1232
       6.367988,     0.05006579,              0,       137.9566,      -103.2642
       6.369824,     0.04996532,              0,       137.8916,      -103.3997
        6.37166,     0.04993741,              0,       137.5349,      -103.5364
       6.373496,     0.05006293,              0,       139.8468,       -103.886
       6.375293,     0.05022754,              0,       141.6814,      -103.5157
       6.377129,     0.05006481,              0,       142.8887,      -103.2465
       6.378965,     0.04994492,              0,       142.4433,      -103.2073
       6.380801,     0.04991108,              0,       142.8259,      -104.1232
       6.382637,     0.05019514,              0,       144.4053,      -103.9606
       6.384473,     0.05027248,              0,       146.2904,      -103.5514
       6.386309,      0.0499971,              0,       145.7657,      -103.2528
       6.388144,     0.04998104,              0,       145.0735,      -102.7841
       6.389941,     0.04991608,              0,       144.6875,      -103.2953
       6.391778,     0.04993669,              0,       145.7125,      -103.8562
       6.393613,     0.04999994,              0,       146.7231,      -104.1819
       6.395449,     0.05019899,              0,       148.4728,      -103.8973
       6.397285,     0.05007999,              0,       147.8886,       -103.791
       6.399121,     0.05008716,              0,       149.4099,      -104.2793
       6.400957,     0.05004713,              0,       151.1483,       -104.599
       6.402793,      0.0501463,              0,       152.8293,      -104.1654
       6.404629,     0.05023762,              0,       153.9538,      -103.5907
       6.406426,     0.05009458,              0,       154.5056,      -104.0042
       6.408262,     0.05015814,              0,       156.3278,       -103.651
       6.410098,     0.05010163,              0,       156.6998,      -103.4469
       6.411933,     0.04994739,              0,       156.5694,      -103.3593
        6.41377,     0.05004275,              0,       157.5636,        -103.78
       6.415606,     0.05008813,              0,       159.3708,      -103.7915
       6.417441,     0.05027892,              0,       160.8577,      -103.4179
       6.419277,     0.05011935,              0,       160.0889,      -102.8253
       6.421074,     0.04986859,              0,       159.5687,      -102.6261
        6.42291,     0.04979839,              0,       156.9274,      -103.4941
       6.424766,     0.04979815,              0,        157.902,      -104.7938
       6.426601,     0.05003623,              0,       161.3632,      -105.2091
       6.428399,     0.05025436,              0,       164.7261,      -104.9581
       6.430234,     0.05026121,              0,       167.7388,      -104.4076
        6.43207,     0.05030495,              0,       169.9392,      -103.1868
       6.433906,     0.05012326,              0,       168.9197,      -102.7333
       6.435742,     0.04994405,              0,       166.3435,      -102.5796
       6.437578,     0.04979599,              0,        165.131,      -103.4085
       6.439414,     0.04996194,              0,       165.2776,      -104.1092
        6.44125,     0.04995719,              0,       166.6396,       -105.071
       6.443047,     0.05009523,              0,        169.227,      -105.3533
       6.444883,     0.05015803,              0,       172.4795,      -105.8274
       6.446719,     0.05028882,              0,        174.244,      -104.9986
       6.448555,     0.05017061,              0,       175.8316,      -104.9105
       6.450391,     0.05033216,              0,       177.9971,      -104.0604
       6.452227,     0.05011254,              0,       177.5297,         -104.2
       6.454062,     0.04997236,              0,       175.9944,      -103.7202
       6.455898,     0.04979095,              0,       174.2337,      -104.6631
       6.457735,     0.05000157,              0,       174.9731,      -105.0097
       6.459531,     0.04997439,              0,       178.2708,      -105.9717
       6.461367,     0.05014645,              0,       180.8586,      -106.0609
       6.463203,     0.05023259,              0,       183.8064,      -105.7842
       6.465039,     0.05024585,              0,       185.7583,      -105.4491
       6.466875,     0.05024976,              0,       187.4223,      -105.1168
       6.468711,     0.05009285,              0,       187.0196,      -104.6538
       6.470547,     0.05020218,              0,        187.624,      -104.0397
       6.472383,     0.04998451,              0,       187.0521,      -103.9728
        6.47418,     0.04997524,              0,       186.1884,      -103.9742
       6.476016,     0.04983634,              0,       185.6934,      -104.5788
       6.477851,     0.04991222,              0,       186.8873,      -104.9396
       6.479688,     0.04994649,              0,       188.6745,      -105.8908
       6.481524,     0.05013215,              0,       190.6543,       -106.564
       6.483359,     0.05025148,              0,       195.3415,      -106.1205
       6.485195,     0.05043679,              0,        197.849,      -105.4129
       6.487031,     0.05019921,              0,       197.9183,      -104.8733
       6.488867,     0.05010159,              0,       196.9617,      -104.7873
       6.490664,     0.04996911,              0,       195.9046,      -104.9893
         6.4925,     0.04988656,              0,        196.855,      -105.4949
       6.494336,     0.04995785,              0,       199.2234,      -105.8954
       6.496172,     0.05012461,              0,        201.205,      -105.7495
       6.498008,     0.05010016,              0,       204.4783,      -106.0825
       6.499844,     0.05034849,              0,       207.2953,      -105.8113
        6.50168,     0.05032642,              0,       209.2146,      -105.3612
       6.503516,     0.05012161,              0,       210.7622,      -105.0352
       6.505312,      0.0501746,              0,       210.7817,      -104.6755
       6.507148,     0.05008227,              0,       210.9666,      -104.3505
       6.508985,     0.05008351,              0,       210.1991,      -104.3506
        6.51082,     0.05000462,              0,       209.1187,      -104.5165
       6.512656,      0.0499346,              0,       208.4992,      -104.6399
       6.514492,     0.04987285,              0,       209.3853,      -105.4032
       6.516328,     0.04983888,              0,        212.266,       -106.364
       6.518164,     0.04999719,              0,       215.3986,      -107.1336
       6.519961,     0.05028801,              0,       219.3316,      -106.8445
       6.521797,     0.05026155,              0,       222.3228,      -106.4318
       6.523633,      0.0502946,              0,       224.0047,      -106.3144
       6.525469,     0.05013556,              0,        225.775,      -106.2848
       6.527324,     0.05022929,              0,        227.373,      -105.6631
       6.529121,     0.05017437,              0,       228.2552,      -105.6097
       6.530957,     0.05018299,              0,       228.5842,      -105.1351
       6.532793,     0.05003371,              0,       228.9234,      -105.5533
       6.534629,     0.04995574,              0,       228.7668,      -105.8987
       6.536465,     0.04979005,              0,       230.2654,      -106.5646
       6.538301,     0.05013391,              0,       233.0417,      -106.8918
       6.540137,     0.04995017,              0,       234.8612,      -107.2073
       6.541973,     0.05008186,              0,       237.0288,      -107.2108
       6.543769,     0.05024023,              0,       239.7489,      -106.9887
       6.545606,     0.05020578,              0,        241.184,      -106.8787
       6.547441,     0.05009555,              0,       242.9284,      -107.0524
       6.549277,     0.05024139,              0,       245.5082,      -106.8545
       6.551113,     0.05018389,              0,       246.0636,      -106.3138
       6.552949,     0.05018837,              0,       246.8145,      -106.2604
       6.554785,     0.04994754,              0,       245.8409,      -106.5283
       6.556621,     0.04999864,              0,       246.7098,      -106.6288
       6.558418,     0.04996024,              0,       248.8942,      -107.0823
       6.560254,      0.0500345,              0,       251.3176,      -107.4735
        6.56209,     0.05012024,              0,       254.0098,      -107.5284
       6.563926,     0.05021226,              0,       257.4721,      -107.1957
       6.565762,     0.05030355,              0,       259.7645,      -106.7421
       6.567598,     0.05007751,              0,       259.4397,      -106.7665
       6.569434,     0.04984994,              0,       258.7918,      -106.9938
        6.57127,     0.05003468,              0,       260.8097,      -106.9164
       6.573105,       0.050125,              0,       262.0101,      -107.0614
       6.574903,     0.05007213,              0,       263.6176,      -107.1519
       6.576738,     0.05020525,              0,       265.5877,      -106.8656
       6.578574,     0.05014269,              0,        267.093,      -107.1664
        6.58041,     0.04984929,              0,       266.3481,      -107.7832
       6.582246,     0.04976119,              0,       267.7643,      -108.4018
       6.584082,     0.04986592,              0,       269.5309,      -109.0857
       6.585918,     0.04998652,              0,       271.8773,      -109.2851
       6.587754,     0.05000493,              0,       276.4634,      -109.6789
       6.589551,     0.05013563,              0,       281.8171,      -109.8124
       6.591387,     0.05017596,              0,       286.1601,       -109.701
       6.593223,     0.05033687,              0,        288.584,       -109.277
       6.595058,      0.0503315,              0,        292.442,      -108.6912
       6.596895,     0.05047121,              0,       294.7852,       -107.921
       6.598731,     0.05047175,              0,       294.4571,      -107.4813
       6.600566,     0.05005778,              0,       293.6152,      -107.3853
       6.602402,     0.05008003,              0,       292.6563,      -107.3413
       6.604239,     0.04986126,              0,       292.8178,      -107.5098
       6.606035,     0.04997233,              0,       294.1561,      -107.7553
       6.607871,     0.05003121,              0,       295.7544,      -107.9168
       6.609707,     0.04998223,              0,       296.1186,      -108.4451
       6.611543,     0.04981586,              0,       297.8836,      -109.3201
       6.613379,     0.04992016,              0,        300.985,      -109.7417
       6.615215,     0.04985841,              0,       303.5541,      -110.1548
       6.617051,     0.04995362,              0,       305.5795,      -110.6508
       6.618887,     0.04984153,              0,       312.4535,      -110.6623
       6.620684,     0.05035215,              0,       316.9544,      -110.5934
       6.622519,     0.05028009,              0,       321.0824,      -110.4256
       6.624355,     0.05060332,              0,       324.8188,      -109.6979
       6.626192,     0.05032405,              0,       326.2988,      -109.2748
       6.628027,     0.05025528,              0,       326.8846,      -109.1051
       6.629863,     0.05001334,              0,        327.498,      -109.0475
       6.631699,     0.05010413,              0,        328.429,      -109.0749
       6.633516,     0.04984307,              0,       328.4315,      -109.5306
       6.635352,     0.04998291,              0,       329.8472,      -109.7159
       6.637187,     0.04999799,              0,       332.2296,      -110.0692
       6.639023,     0.05002721,              0,       334.7759,      -110.1638
       6.640859,     0.05010513,              0,       337.1136,      -110.1901
       6.642695,     0.05013747,              0,       338.1998,      -110.5574
       6.644492,     0.04993998,              0,       340.7089,      -110.6574
       6.646328,     0.05007685,              0,        344.132,      -110.6802
       6.648164,     0.05007735,              0,       347.0919,      -110.9317
           6.65,     0.05021774,              0,       350.8544,      -110.6481
       6.651836,     0.05008884,              0,       352.4627,      -110.8187
       6.653672,     0.05002282,              0,       354.4088,      -110.7616
       6.655508,     0.05015942,              0,       356.4194,       -110.954
       6.657344,     0.04988866,              0,       357.7786,       -111.234
       6.659141,     0.05001835,              0,       361.1501,      -111.1585
       6.660976,     0.05017711,              0,       363.7045,      -111.1176
       6.662813,     0.05007387,              0,       366.6133,      -111.2683
       6.664649,     0.05008871,              0,       368.9004,       -111.266
       6.666484,     0.05011208,              0,       371.8458,      -111.0562
        6.66832,      0.0501024,              0,        373.205,      -111.2662
       6.670156,     0.05007363,              0,       375.7223,      -110.9111
       6.671992,      0.0501158,              0,       376.8885,      -111.0177
       6.673789,     0.04983151,              0,       375.6141,      -111.3843
       6.675625,     0.04975305,              0,       376.4986,       -111.749
       6.677461,     0.04977642,              0,       378.1083,      -112.3243
       6.679297,     0.04959472,              0,       378.9666,      -113.1398
       6.681133,     0.04961704,              0,       382.9373,      -113.5763
       6.682969,     0.04983398,              0,       385.9829,      -114.1387
       6.684804,     0.04965212,              0,       388.0342,      -114.5454
       6.686641,     0.04978785,              0,       392.1303,      -114.7313
       6.688477,     0.05016392,              0,        397.236,      -114.5573
       6.690273,     0.05035559,              0,       402.2741,      -114.3286
        6.69211,      0.0503367,              0,       405.2488,      -114.1169
       6.693945,     0.05030232,              0,        408.208,      -113.6997
       6.695781,     0.05023975,              0,       409.3473,      -113.7024
       6.697617,     0.05000447,              0,       410.6908,      -113.4257
       6.699453,     0.05004612,              0,       413.6001,      -113.5928
       6.701289,     0.05006898,              0,        415.947,      -113.5077
       6.703125,     0.04995172,              0,       417.3829,      -113.5623
       6.704922,     0.05009577,              0,       419.5414,      -113.3885
       6.706758,     0.05008464,              0,       422.4036,      -113.4072
       6.708594,     0.04996121,              0,       422.9573,      -113.6088
        6.71043,     0.04995152,              0,       426.6393,      -113.5532
       6.712265,      0.0499092,              0,       430.1295,      -113.7606
       6.714101,     0.04997655,              0,       432.6436,      -113.7262
       6.715938,      0.0499731,              0,       434.8604,       -114.156
       6.717773,     0.04999847,              0,       437.2446,      -113.8046
        6.71957,      0.0500587,              0,       438.5628,      -114.0381
       6.721406,     0.04979198,              0,       441.6557,      -114.2067
       6.723242,     0.04994874,              0,       441.5157,      -114.5332
       6.725078,     0.04967719,              0,       443.3917,      -114.5541
       6.726914,     0.04982569,              0,       444.8187,      -115.1526
        6.72875,     0.04976276,              0,       447.3563,      -115.2325
       6.730586,     0.04983404,              0,       450.5307,       -115.517
       6.732422,     0.04979373,              0,       451.4289,      -115.7729
       6.734258,     0.04954455,              0,       453.3952,      -116.0901
       6.736055,     0.04968992,              0,        456.743,      -116.5045
       6.737891,     0.04977596,              0,       460.6801,       -116.571
       6.739727,     0.05007598,              0,       463.2375,      -116.6852
       6.741582,     0.05021567,              0,       468.4554,      -116.2215
       6.743379,     0.05029811,              0,       471.7708,      -115.9804
       6.745215,     0.05015171,              0,       473.2073,      -115.8802
       6.747051,     0.05001494,              0,       473.0726,      -116.0295
       6.748887,     0.04976768,              0,       474.3379,      -116.2276
       6.750722,     0.04953536,              0,       475.8565,      -116.8175
       6.752559,     0.04959217,              0,       477.1177,      -117.0451
       6.754395,      0.0494214,              0,       480.1361,      -117.5356
        6.75623,     0.04967972,              0,       483.8328,      -117.6541
       6.758028,     0.04993149,              0,       487.5914,      -118.1568
       6.759863,     0.04987821,              0,       490.8657,      -117.9601
       6.761699,     0.04973767,              0,       492.2624,      -118.4319
       6.763535,     0.04972341,              0,       497.0166,      -118.4871
       6.765371,     0.04991759,              0,       501.7982,      -118.3623
       6.767207,     0.05027919,              0,       506.0627,      -118.1239
       6.769043,     0.05038871,              0,       509.7688,      -117.5211
       6.770879,     0.05045291,              0,        510.962,      -117.0292
       6.772715,     0.05019242,              0,       510.7698,      -117.0361
       6.774512,     0.04980071,              0,       509.0429,       -117.222
       6.776348,      0.0495136,              0,       510.1254,      -117.5654
       6.778183,     0.04935376,              0,       511.6018,        -118.32
       6.780019,     0.04926132,              0,       515.1136,      -118.8161
       6.781856,     0.04948275,              0,       518.5789,      -119.3114
       6.783691,     0.04962026,              0,       525.7006,      -119.3247
       6.785527,     0.04999635,              0,        530.303,      -119.3564
       6.787363,     0.05010933,              0,        535.004,       -118.952
        6.78916,     0.05042724,              0,       537.8455,      -118.4649
       6.790996,     0.05041412,              0,       539.1741,      -118.3524
       6.792832,      0.0501003,              0,       540.8822,      -117.9912
       6.794668,     0.04981627,              0,       539.5146,      -118.1462
       6.796504,     0.04964923,              0,        539.381,      -118.4647
        6.79834,     0.04928521,              0,       538.0822,      -119.2374
       6.800176,     0.04916147,              0,       541.5188,       -119.767
       6.802011,     0.04922494,              0,       544.9795,      -120.2986
       6.803848,     0.04947388,              0,       548.1561,      -120.9051
       6.805645,     0.04942211,              0,       551.0146,      -121.2098
        6.80748,     0.04967626,              0,       556.1482,      -121.4758
       6.809316,     0.04977427,              0,       560.7348,      -121.3613
       6.811152,     0.04996525,              0,       564.2845,       -121.506
       6.812988,     0.04987504,              0,       567.5543,       -121.251
       6.814824,     0.04999297,              0,       569.6444,      -121.4629
        6.81666,     0.04977174,              0,       572.5057,      -121.4388
       6.818496,     0.04994087,              0,       575.7427,      -121.2921
       6.820293,     0.05008954,              0,       577.9568,      -121.2258
       6.822129,      0.0499962,              0,       580.6954,      -120.9676
       6.823965,     0.05002369,              0,       583.9963,      -120.8166
       6.825801,     0.05001037,              0,       587.1739,      -120.6333
       6.827637,     0.04995198,              0,       589.5029,      -120.6854
       6.829473,     0.04969755,              0,       592.1764,       -120.522
       6.831308,     0.04974854,              0,       594.0942,      -120.7992
       6.833145,     0.04979113,              0,       596.9945,      -120.7795
       6.834941,     0.04980869,              0,       597.5156,      -121.1669
       6.836777,     0.04942634,              0,       596.1613,      -121.6363
       6.838613,     0.04896795,              0,       596.2095,       -122.631
       6.840449,     0.04876067,              0,       597.6794,      -123.3995
       6.842285,     0.04899826,              0,       601.5333,      -124.4058
       6.844121,     0.04916692,              0,       605.3717,      -125.1382
       6.845957,     0.04953152,              0,       612.7958,      -125.1679
       6.847793,     0.05012365,              0,       617.4933,      -124.8512
       6.849629,     0.05020149,              0,       621.4774,      -124.9107
       6.851426,      0.0502957,              0,        627.345,      -123.8683
       6.853261,     0.05054829,              0,       630.2487,       -123.621
       6.855117,     0.05047629,              0,       633.1105,      -122.7354
       6.856953,     0.05057682,              0,       633.6741,      -122.2922
        6.85875,     0.05009565,              0,       630.8782,       -122.264
       6.860586,     0.04914536,              0,       629.8302,      -122.7719
       6.862422,     0.04880734,              0,       629.6713,      -123.6735
       6.864258,     0.04869547,              0,       631.5211,      -124.8112
       6.866094,     0.04857771,              0,       635.3227,      -126.0148
       6.867929,      0.0488152,              0,        642.181,      -126.9126
       6.869766,     0.04958063,              0,       649.0082,      -127.0947
       6.871602,     0.05036682,              0,       656.6841,      -126.7585
       6.873398,     0.05083302,              0,       664.3936,      -125.1648
       6.875234,     0.05139275,              0,       668.3427,      -123.7763
        6.87707,     0.05111359,              0,       668.5082,      -122.7447
